subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_130	 2	 1	 after	 1	 2053.jpg	 14	 0	 2.157933	 4.029069	
MRI_faces_130	 2	 1	 after	 1	 2125.jpg	 20	 0	 7.029679	 9.030017	
MRI_faces_130	 2	 1	 after	 1	 2063.jpg	 11	 0	 10.030210	 12.030522	
MRI_faces_130	 2	 1	 after	 1	 1216.jpg	 4	 1	 16.031191	 18.031611	
MRI_faces_130	 2	 1	 after	 1	 2118.jpg	 22	 0	 19.024874	 21.024867	
MRI_faces_130	 2	 1	 after	 1	 2015.jpg	 16	 0	 22.024885	 24.024905	
MRI_faces_130	 2	 1	 after	 1	 2110.jpg	 54	 0	 27.025003	 29.025002	
MRI_faces_130	 2	 1	 after	 1	 1173.jpg	 55	 1	 30.025075	 32.025086	
MRI_faces_130	 2	 1	 after	 1	 1191.jpg	 7	 1	 33.025108	 35.025110	
MRI_faces_130	 2	 1	 after	 1	 2039.jpg	 58	 0	 37.025171	 39.025119	
MRI_faces_130	 2	 1	 after	 1	 1080.jpg	 43	 1	 40.025246	 42.025235	
MRI_faces_130	 2	 1	 after	 1	 1183.jpg	 48	 1	 45.025287	 47.025261	
MRI_faces_130	 2	 1	 after	 1	 2112.jpg	 21	 0	 52.025368	 54.025476	
MRI_faces_130	 2	 1	 after	 1	 1204.jpg	 17	 1	 56.025463	 58.025405	
MRI_faces_130	 2	 1	 after	 1	 1019.jpg	 18	 1	 59.025426	 61.025450	
MRI_faces_130	 2	 1	 after	 1	 1192.jpg	 53	 1	 62.025457	 64.025440	
MRI_faces_130	 2	 1	 after	 1	 2218.jpg	 42	 0	 65.025653	 67.025526	
MRI_faces_130	 2	 1	 after	 1	 2041.jpg	 49	 0	 68.026874	 70.026634	
MRI_faces_130	 2	 1	 after	 1	 1226.jpg	 56	 1	 72.026595	 74.025647	
MRI_faces_130	 2	 1	 after	 1	 1114.jpg	 8	 1	 77.025757	 79.025791	
MRI_faces_130	 2	 1	 after	 1	 1146.jpg	 46	 1	 81.025894	 83.026385	
MRI_faces_130	 2	 1	 after	 1	 1262.jpg	 52	 1	 86.026801	 88.027111	
MRI_faces_130	 2	 1	 after	 1	 1031.jpg	 6	 1	 92.027833	 94.028267	
MRI_faces_130	 2	 1	 after	 1	 2149.jpg	 40	 0	 97.028694	 99.029042	
MRI_faces_130	 2	 1	 after	 1	 2248.jpg	 19	 0	 101.029538	 103.029731	
MRI_faces_130	 2	 1	 after	 1	 1073.jpg	 57	 1	 104.029995	 106.030337	
MRI_faces_130	 2	 1	 after	 1	 1035.jpg	 3	 1	 107.030512	 109.030825	
MRI_faces_130	 2	 1	 after	 1	 1127.jpg	 41	 1	 115.026154	 117.026261	
MRI_faces_130	 2	 1	 after	 1	 2164.jpg	 47	 0	 119.026289	 121.026343	
MRI_faces_130	 2	 1	 after	 1	 2010.jpg	 39	 0	 122.026305	 124.026381	
MRI_faces_130	 2	 1	 after	 1	 2212.jpg	 9	 0	 127.026410	 129.026398	
MRI_faces_130	 2	 1	 after	 1	 1060.jpg	 44	 1	 130.026391	 132.026498	
MRI_faces_130	 2	 1	 after	 1	 2181.jpg	 5	 0	 134.026524	 136.026459	
MRI_faces_130	 2	 1	 after	 1	 2089.jpg	 12	 0	 137.026498	 139.026490	
MRI_faces_130	 2	 1	 after	 1	 2043.jpg	 13	 0	 142.026585	 144.026602	
MRI_faces_130	 2	 1	 after	 1	 1202.jpg	 15	 1	 145.026671	 147.026579	
MRI_faces_130	 2	 1	 after	 1	 2229.jpg	 50	 0	 150.026652	 152.026676	
MRI_faces_130	 2	 1	 after	 1	 2045.jpg	 45	 0	 154.026721	 156.026741	
MRI_faces_130	 2	 1	 after	 1	 1150.jpg	 51	 1	 157.026788	 159.026726	
MRI_faces_130	 2	 1	 after	 1	 1210.jpg	 10	 1	 161.026812	 163.026787	
