Subject	StimName	StimNum	Rank	Wins	Loses	Total
MRI_faces_105	1007.jpg	1	4.566064e-01	4	6	10
MRI_faces_105	1013.jpg	2	7.037723e-01	8	2	10
MRI_faces_105	1017.jpg	3	3.649809e-01	3	7	10
MRI_faces_105	1019.jpg	4	2.842205e-01	2	8	10
MRI_faces_105	1027.jpg	5	4.685129e-01	4	6	10
MRI_faces_105	1031.jpg	6	6.120078e-01	7	3	10
MRI_faces_105	1035.jpg	7	8.488616e-01	10	0	10
MRI_faces_105	1050.jpg	8	4.503900e-01	4	6	10
MRI_faces_105	1052.jpg	9	5.028574e-01	4	6	10
MRI_faces_105	1060.jpg	10	2.761832e-01	3	7	10
MRI_faces_105	1073.jpg	11	8.272881e-01	10	0	10
MRI_faces_105	1080.jpg	12	4.484382e-01	5	5	10
MRI_faces_105	1114.jpg	13	7.311415e-01	8	2	10
MRI_faces_105	1127.jpg	14	7.468697e-01	7	3	10
MRI_faces_105	1130.jpg	15	4.943562e-01	5	5	10
MRI_faces_105	1145.jpg	16	3.967635e-01	4	6	10
MRI_faces_105	1146.jpg	17	3.932614e-01	3	7	10
MRI_faces_105	1150.jpg	18	1.261260e-01	1	9	10
MRI_faces_105	1173.jpg	19	4.221149e-01	4	6	10
MRI_faces_105	1183.jpg	20	1.691268e-01	1	9	10
MRI_faces_105	1191.jpg	21	5.743581e-01	7	3	10
MRI_faces_105	1192.jpg	22	8.244588e-01	8	2	10
MRI_faces_105	1202.jpg	23	4.132055e-01	3	7	10
MRI_faces_105	1204.jpg	24	1.989340e-01	1	9	10
MRI_faces_105	1210.jpg	25	6.298409e-01	6	4	10
MRI_faces_105	1216.jpg	26	7.149969e-01	8	2	10
MRI_faces_105	1226.jpg	27	6.779528e-01	6	4	10
MRI_faces_105	1246.jpg	28	4.999977e-01	5	5	10
MRI_faces_105	1255.jpg	29	6.456748e-01	8	2	10
MRI_faces_105	1262.jpg	30	7.494929e-01	7	3	10
MRI_faces_105	2006.jpg	31	9.989731e-01	10	0	10
MRI_faces_105	2010.jpg	32	3.981636e-01	3	7	10
MRI_faces_105	2015.jpg	33	7.475058e-02	0	10	10
MRI_faces_105	2024.jpg	34	3.840743e-01	4	6	10
MRI_faces_105	2039.jpg	35	2.336175e-01	2	8	10
MRI_faces_105	2041.jpg	36	5.867514e-01	6	4	10
MRI_faces_105	2043.jpg	37	4.414660e-01	5	5	10
MRI_faces_105	2045.jpg	38	1.786229e-01	1	9	10
MRI_faces_105	2053.jpg	39	7.770635e-01	9	1	10
MRI_faces_105	2058.jpg	40	1.919461e-01	2	8	10
MRI_faces_105	2063.jpg	41	6.861507e-01	7	3	10
MRI_faces_105	2089.jpg	42	2.694100e-01	3	7	10
MRI_faces_105	2094.jpg	43	7.099683e-01	7	3	10
MRI_faces_105	2110.jpg	44	1.334373e-01	0	10	10
MRI_faces_105	2112.jpg	45	2.299785e-01	2	8	10
MRI_faces_105	2118.jpg	46	7.601285e-01	7	3	10
MRI_faces_105	2125.jpg	47	9.080901e-01	10	0	10
MRI_faces_105	2128.jpg	48	2.816829e-01	3	7	10
MRI_faces_105	2149.jpg	49	4.318855e-01	4	6	10
MRI_faces_105	2153.jpg	50	2.959274e-01	2	8	10
MRI_faces_105	2155.jpg	51	4.296239e-01	5	5	10
MRI_faces_105	2164.jpg	52	6.599661e-01	7	3	10
MRI_faces_105	2181.jpg	53	8.199217e-01	10	0	10
MRI_faces_105	2194.jpg	54	4.102729e-01	4	6	10
MRI_faces_105	2209.jpg	55	4.154935e-01	3	7	10
MRI_faces_105	2212.jpg	56	4.439549e-01	5	5	10
MRI_faces_105	2218.jpg	57	7.036934e-01	8	2	10
MRI_faces_105	2229.jpg	58	2.337595e-01	2	8	10
MRI_faces_105	2240.jpg	59	6.681384e-01	7	3	10
MRI_faces_105	2248.jpg	60	5.902959e-01	6	4	10
