subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_139	 1	 1	 01	 1	 1	 2.016032e+00	 2240.jpg	 1017.jpg	 8	 10	 0	 y	 1	 1	 807.58	 0.80	 0.77	 3.334026e+00	 
MRI_faces_139	 1	 1	 01	 1	 2	 6.016050e+00	 2149.jpg	 2164.jpg	 49	 52	 0	 y	 2	 1	 933.57	 0.26	 0.24	 7.449583e+00	 
MRI_faces_139	 1	 1	 01	 1	 3	 9.016109e+00	 2024.jpg	 2039.jpg	 46	 47	 0	 y	 2	 1	 907.52	 0.30	 0.29	 1.043298e+01	 
MRI_faces_139	 1	 1	 01	 1	 4	 1.401621e+01	 2125.jpg	 2089.jpg	 16	 18	 0	 b	 1	 0	 810.41	 0.69	 0.68	 1.533313e+01	 
MRI_faces_139	 1	 1	 01	 1	 5	 1.701626e+01	 2125.jpg	 1073.jpg	 16	 13	 0	 y	 1	 1	 735.36	 0.69	 0.70	 1.824992e+01	 
MRI_faces_139	 1	 1	 01	 1	 6	 2.001639e+01	 1146.jpg	 2094.jpg	 15	 11	 1	 b	 1	 1	 788.23	 0.69	 0.72	 2.131680e+01	 
MRI_faces_139	 1	 1	 01	 1	 7	 3.401938e+01	 1204.jpg	 2181.jpg	 50	 51	 1	 y	 2	 0	 948.21	 0.25	 0.25	 3.546922e+01	 
MRI_faces_139	 1	 1	 01	 1	 8	 3.802008e+01	 1007.jpg	 1216.jpg	 45	 43	 1	 y	 2	 0	 900.54	 0.31	 0.32	 3.941998e+01	 
MRI_faces_139	 1	 1	 01	 1	 9	 4.202027e+01	 2149.jpg	 1191.jpg	 49	 44	 0	 y	 2	 1	 1012.34	 0.26	 0.31	 4.353727e+01	 
MRI_faces_139	 1	 1	 01	 1	 10	 4.502079e+01	 1146.jpg	 2063.jpg	 15	 14	 1	 y	 1	 0	 867.86	 0.69	 0.69	 4.638778e+01	 
