subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_107	 1	 1	 01	 1	 1	 2.026141e+00	 2248.jpg	 2181.jpg	 13	 9	 1	 y	 1	 0	 991.79	 0.71	 0.81	 3.515845e+00	 
MRI_faces_107	 1	 1	 01	 1	 2	 6.026214e+00	 2039.jpg	 1192.jpg	 6	 55	 1	 b	 4	 1	 609.72	 0.84	 0.18	 7.133155e+00	 
MRI_faces_107	 1	 1	 01	 1	 3	 9.026276e+00	 2128.jpg	 1262.jpg	 18	 16	 1	 b	 1	 1	 788.65	 0.64	 0.66	 1.031715e+01	 
MRI_faces_107	 1	 1	 01	 1	 4	 1.402634e+01	 2194.jpg	 1204.jpg	 52	 43	 1	 b	 2	 1	 927.63	 0.22	 0.32	 1.545127e+01	 
MRI_faces_107	 1	 1	 01	 1	 5	 1.702634e+01	 1183.jpg	 1216.jpg	 45	 46	 1	 b	 2	 1	 1238.59	 0.31	 0.25	 1.876854e+01	 
MRI_faces_107	 1	 1	 01	 1	 6	 2.002642e+01	 2248.jpg	 2212.jpg	 13	 11	 1	 y	 1	 0	 1060.51	 0.71	 0.78	 2.158579e+01	 
MRI_faces_107	 1	 1	 01	 1	 7	 3.402670e+01	 1183.jpg	 1145.jpg	 45	 49	 1	 y	 2	 0	 1053.23	 0.31	 0.23	 3.557694e+01	 
MRI_faces_107	 1	 1	 01	 1	 8	 3.802666e+01	 1216.jpg	 1052.jpg	 46	 53	 0	 b	 2	 0	 919.28	 0.25	 0.22	 3.944366e+01	 
MRI_faces_107	 1	 1	 01	 1	 9	 4.202674e+01	 2125.jpg	 2015.jpg	 10	 8	 1	 y	 1	 0	 893.19	 0.79	 0.82	 4.342298e+01	 
MRI_faces_107	 1	 1	 01	 1	 10	 4.502677e+01	 1114.jpg	 2248.jpg	 17	 13	 0	 b	 1	 0	 1108.15	 0.64	 0.71	 4.662698e+01	 
MRI_faces_107	 1	 1	 01	 1	 11	 4.802678e+01	 1052.jpg	 1017.jpg	 53	 48	 1	 y	 2	 0	 1176.15	 0.22	 0.23	 4.970729e+01	 
MRI_faces_107	 1	 1	 01	 1	 12	 5.302696e+01	 2024.jpg	 2212.jpg	 12	 11	 1	 b	 1	 1	 1115.97	 0.77	 0.78	 5.464382e+01	 
