subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_101	 1	 1	 after	 1	 2045.jpg	 6	 0	 2.123177	 4.023503	
MRI_faces_101	 1	 1	 after	 1	 2248.jpg	 20	 0	 7.024009	 9.024426	
MRI_faces_101	 1	 1	 after	 1	 1226.jpg	 46	 1	 10.024559	 12.024979	
MRI_faces_101	 1	 1	 after	 1	 1007.jpg	 42	 1	 16.025640	 18.026048	
MRI_faces_101	 1	 1	 after	 1	 2110.jpg	 52	 0	 19.026128	 21.026513	
MRI_faces_101	 1	 1	 after	 1	 1262.jpg	 50	 1	 22.026705	 24.027036	
MRI_faces_101	 1	 1	 after	 1	 1216.jpg	 13	 1	 27.027567	 29.027975	
MRI_faces_101	 1	 1	 after	 1	 2089.jpg	 3	 0	 30.028091	 32.017993	
MRI_faces_101	 1	 1	 after	 1	 2218.jpg	 22	 0	 33.018002	 35.018103	
MRI_faces_101	 1	 1	 after	 1	 2010.jpg	 4	 0	 37.018005	 39.018135	
MRI_faces_101	 1	 1	 after	 1	 2194.jpg	 54	 0	 40.018094	 42.018099	
MRI_faces_101	 1	 1	 after	 1	 2053.jpg	 8	 0	 45.018170	 47.018221	
MRI_faces_101	 1	 1	 after	 1	 1204.jpg	 51	 1	 52.018207	 54.018321	
MRI_faces_101	 1	 1	 after	 1	 1127.jpg	 44	 1	 56.018316	 58.018394	
MRI_faces_101	 1	 1	 after	 1	 2041.jpg	 12	 0	 59.018297	 61.018444	
MRI_faces_101	 1	 1	 after	 1	 2128.jpg	 40	 0	 62.018416	 64.018491	
MRI_faces_101	 1	 1	 after	 1	 2149.jpg	 58	 0	 65.018435	 67.018394	
MRI_faces_101	 1	 1	 after	 1	 1031.jpg	 10	 1	 68.018482	 70.018479	
MRI_faces_101	 1	 1	 after	 1	 2212.jpg	 15	 0	 72.018816	 74.022685	
MRI_faces_101	 1	 1	 after	 1	 1052.jpg	 43	 1	 77.019615	 79.019983	
MRI_faces_101	 1	 1	 after	 1	 1210.jpg	 45	 1	 81.020313	 83.020676	
MRI_faces_101	 1	 1	 after	 1	 1192.jpg	 47	 1	 86.022411	 88.022755	
MRI_faces_101	 1	 1	 after	 1	 1073.jpg	 39	 1	 92.022285	 94.022613	
MRI_faces_101	 1	 1	 after	 1	 1183.jpg	 55	 1	 97.023109	 99.023481	
MRI_faces_101	 1	 1	 after	 1	 2024.jpg	 41	 0	 101.023832	 103.024147	
MRI_faces_101	 1	 1	 after	 1	 2006.jpg	 14	 0	 104.024298	 106.024723	
MRI_faces_101	 1	 1	 after	 1	 2063.jpg	 21	 0	 107.024779	 109.025179	
MRI_faces_101	 1	 1	 after	 1	 2155.jpg	 53	 0	 115.026277	 117.026566	
MRI_faces_101	 1	 1	 after	 1	 1035.jpg	 9	 1	 119.026934	 121.027263	
MRI_faces_101	 1	 1	 after	 1	 1050.jpg	 17	 1	 122.027417	 124.027730	
MRI_faces_101	 1	 1	 after	 1	 2094.jpg	 18	 0	 127.019196	 129.019205	
MRI_faces_101	 1	 1	 after	 1	 1255.jpg	 48	 1	 130.019215	 132.029142	
MRI_faces_101	 1	 1	 after	 1	 2043.jpg	 11	 0	 134.019372	 136.019341	
MRI_faces_101	 1	 1	 after	 1	 2153.jpg	 7	 0	 137.019312	 139.019321	
MRI_faces_101	 1	 1	 after	 1	 2015.jpg	 16	 0	 142.019388	 144.019439	
MRI_faces_101	 1	 1	 after	 1	 2118.jpg	 5	 0	 145.019500	 147.019398	
MRI_faces_101	 1	 1	 after	 1	 1146.jpg	 49	 1	 150.019507	 152.019487	
MRI_faces_101	 1	 1	 after	 1	 1060.jpg	 57	 1	 154.019488	 156.019552	
MRI_faces_101	 1	 1	 after	 1	 1150.jpg	 56	 1	 157.019577	 159.019499	
MRI_faces_101	 1	 1	 after	 1	 2164.jpg	 19	 0	 161.019600	 163.019632	
