subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_114	 2	 1	 before	 1	 1073.jpg	 6	 1	 2.153208	 4.019887	
MRI_faces_114	 2	 1	 before	 1	 2041.jpg	 20	 0	 8.020000	 10.020044	
MRI_faces_114	 2	 1	 before	 1	 2153.jpg	 8	 0	 11.019947	 13.019998	
MRI_faces_114	 2	 1	 before	 1	 2045.jpg	 51	 0	 15.020009	 17.020032	
MRI_faces_114	 2	 1	 before	 1	 2181.jpg	 10	 0	 19.020096	 21.020131	
MRI_faces_114	 2	 1	 before	 1	 2094.jpg	 40	 0	 27.020410	 29.020699	
MRI_faces_114	 2	 1	 before	 1	 1246.jpg	 43	 1	 30.023041	 32.023779	
MRI_faces_114	 2	 1	 before	 1	 2053.jpg	 12	 0	 35.021856	 37.020346	
MRI_faces_114	 2	 1	 before	 1	 2058.jpg	 58	 0	 38.022463	 40.020360	
MRI_faces_114	 2	 1	 before	 1	 1127.jpg	 22	 1	 44.020410	 46.020465	
MRI_faces_114	 2	 1	 before	 1	 2043.jpg	 49	 0	 49.020540	 51.020529	
MRI_faces_114	 2	 1	 before	 1	 2155.jpg	 41	 0	 52.020619	 54.020614	
MRI_faces_114	 2	 1	 before	 1	 1019.jpg	 9	 1	 56.020682	 58.020669	
MRI_faces_114	 2	 1	 before	 1	 2212.jpg	 11	 0	 60.020779	 62.020786	
MRI_faces_114	 2	 1	 before	 1	 2164.jpg	 39	 0	 65.020753	 67.020862	
MRI_faces_114	 2	 1	 before	 1	 1114.jpg	 3	 1	 70.020908	 72.020843	
MRI_faces_114	 2	 1	 before	 1	 2240.jpg	 54	 0	 75.020864	 77.020929	
MRI_faces_114	 2	 1	 before	 1	 1204.jpg	 50	 1	 79.021026	 81.021048	
MRI_faces_114	 2	 1	 before	 1	 1080.jpg	 48	 1	 83.021055	 85.021090	
MRI_faces_114	 2	 1	 before	 1	 1262.jpg	 57	 1	 87.021072	 89.021042	
MRI_faces_114	 2	 1	 before	 1	 1031.jpg	 4	 1	 90.021110	 92.021189	
MRI_faces_114	 2	 1	 before	 1	 2128.jpg	 52	 0	 94.021164	 96.021270	
MRI_faces_114	 2	 1	 before	 1	 1150.jpg	 53	 1	 97.021186	 99.021217	
MRI_faces_114	 2	 1	 before	 1	 1145.jpg	 21	 1	 100.021203	 102.021271	
MRI_faces_114	 2	 1	 before	 1	 1183.jpg	 46	 1	 103.021263	 105.021255	
MRI_faces_114	 2	 1	 before	 1	 1146.jpg	 13	 1	 107.021362	 109.021417	
MRI_faces_114	 2	 1	 before	 1	 2024.jpg	 55	 0	 112.021440	 114.021377	
MRI_faces_114	 2	 1	 before	 1	 1192.jpg	 15	 1	 115.021464	 117.021427	
MRI_faces_114	 2	 1	 before	 1	 2089.jpg	 14	 0	 118.021543	 120.021525	
MRI_faces_114	 2	 1	 before	 1	 2125.jpg	 19	 0	 123.021485	 125.021593	
MRI_faces_114	 2	 1	 before	 1	 2112.jpg	 47	 0	 126.021604	 128.021550	
MRI_faces_114	 2	 1	 before	 1	 1210.jpg	 18	 1	 129.021597	 131.021901	
MRI_faces_114	 2	 1	 before	 1	 1017.jpg	 17	 1	 134.022396	 136.021753	
MRI_faces_114	 2	 1	 before	 1	 2194.jpg	 56	 0	 139.021707	 141.021754	
MRI_faces_114	 2	 1	 before	 1	 2006.jpg	 7	 0	 142.021734	 144.021788	
MRI_faces_114	 2	 1	 before	 1	 1191.jpg	 45	 1	 145.021756	 147.021783	
MRI_faces_114	 2	 1	 before	 1	 2229.jpg	 42	 0	 148.021859	 150.021867	
MRI_faces_114	 2	 1	 before	 1	 1226.jpg	 44	 1	 151.021831	 153.021885	
MRI_faces_114	 2	 1	 before	 1	 2248.jpg	 5	 0	 158.021950	 160.022037	
MRI_faces_114	 2	 1	 before	 1	 1216.jpg	 16	 1	 161.022008	 163.021997	
