subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_122	 2	 1	 before	 1	 2039.jpg	 16	 0	 2.022452	 4.016534	
MRI_faces_122	 2	 1	 before	 1	 1013.jpg	 7	 1	 7.017076	 9.017461	
MRI_faces_122	 2	 1	 before	 1	 2041.jpg	 58	 0	 10.017660	 12.017956	
MRI_faces_122	 2	 1	 before	 1	 1019.jpg	 43	 1	 16.018678	 18.018950	
MRI_faces_122	 2	 1	 before	 1	 1150.jpg	 46	 1	 19.019179	 21.019479	
MRI_faces_122	 2	 1	 before	 1	 1052.jpg	 53	 1	 22.019673	 24.020109	
MRI_faces_122	 2	 1	 before	 1	 1080.jpg	 4	 1	 27.006131	 29.006166	
MRI_faces_122	 2	 1	 before	 1	 1031.jpg	 6	 1	 30.006099	 32.006251	
MRI_faces_122	 2	 1	 before	 1	 2112.jpg	 5	 0	 33.006181	 35.006198	
MRI_faces_122	 2	 1	 before	 1	 1127.jpg	 48	 1	 37.006246	 39.006325	
MRI_faces_122	 2	 1	 before	 1	 2194.jpg	 39	 0	 40.006351	 42.006510	
MRI_faces_122	 2	 1	 before	 1	 2043.jpg	 22	 0	 45.007017	 47.007450	
MRI_faces_122	 2	 1	 before	 1	 2015.jpg	 14	 0	 52.008234	 54.008694	
MRI_faces_122	 2	 1	 before	 1	 1173.jpg	 54	 1	 56.008953	 58.009280	
MRI_faces_122	 2	 1	 before	 1	 2006.jpg	 12	 0	 59.009540	 61.009825	
MRI_faces_122	 2	 1	 before	 1	 1216.jpg	 18	 1	 62.010083	 64.010376	
MRI_faces_122	 2	 1	 before	 1	 1204.jpg	 50	 1	 65.010519	 67.010963	
MRI_faces_122	 2	 1	 before	 1	 2155.jpg	 42	 0	 68.011076	 70.011412	
MRI_faces_122	 2	 1	 before	 1	 1191.jpg	 9	 1	 72.011796	 74.012151	
MRI_faces_122	 2	 1	 before	 1	 1183.jpg	 56	 1	 77.012678	 79.012950	
MRI_faces_122	 2	 1	 before	 1	 2053.jpg	 10	 0	 81.013345	 83.013657	
MRI_faces_122	 2	 1	 before	 1	 1035.jpg	 15	 1	 86.014240	 88.014555	
MRI_faces_122	 2	 1	 before	 1	 2248.jpg	 3	 0	 92.015252	 94.015541	
MRI_faces_122	 2	 1	 before	 1	 1027.jpg	 8	 1	 97.016151	 99.016469	
MRI_faces_122	 2	 1	 before	 1	 1145.jpg	 40	 1	 101.016812	 103.017165	
MRI_faces_122	 2	 1	 before	 1	 2089.jpg	 11	 0	 104.017333	 106.017703	
MRI_faces_122	 2	 1	 before	 1	 2045.jpg	 51	 0	 107.017843	 109.018236	
MRI_faces_122	 2	 1	 before	 1	 1060.jpg	 52	 1	 115.019190	 117.007263	
MRI_faces_122	 2	 1	 before	 1	 1007.jpg	 41	 1	 119.007290	 121.007373	
MRI_faces_122	 2	 1	 before	 1	 1130.jpg	 45	 1	 122.020429	 124.020735	
MRI_faces_122	 2	 1	 before	 1	 1017.jpg	 55	 1	 127.007384	 129.007449	
MRI_faces_122	 2	 1	 before	 1	 2094.jpg	 20	 0	 130.007488	 132.008224	
MRI_faces_122	 2	 1	 before	 1	 2118.jpg	 21	 0	 134.007486	 136.010168	
MRI_faces_122	 2	 1	 before	 1	 1246.jpg	 57	 1	 137.007509	 139.007572	
MRI_faces_122	 2	 1	 before	 1	 1226.jpg	 47	 1	 142.007730	 144.009362	
MRI_faces_122	 2	 1	 before	 1	 2164.jpg	 44	 0	 145.007795	 147.008091	
MRI_faces_122	 2	 1	 before	 1	 2212.jpg	 13	 0	 150.008698	 152.008922	
MRI_faces_122	 2	 1	 before	 1	 2125.jpg	 19	 0	 154.009366	 156.009664	
MRI_faces_122	 2	 1	 before	 1	 2058.jpg	 49	 0	 157.009843	 159.010128	
MRI_faces_122	 2	 1	 before	 1	 1050.jpg	 17	 1	 161.010574	 163.010916	
