trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
1,0.0044439,MVI_0932_new.avi,none,none,TRUE
2,1.0118,MVI_0930_new.avi,none,none,TRUE
3,2.0155,MVI_0934_new.avi,none,none,TRUE
4,3.0022,MVI_0920_new.avi,none,none,TRUE
5,4.003,MVI_0936_new.avi,none,none,TRUE
6,5.0022,MVI_0917_new.avi,none,none,TRUE
7,6.0028,MVI_0919_new.avi,none,none,TRUE
8,7.0028,MVI_0931_new.avi,none,none,TRUE
9,8.0056,MVI_0915_new.avi,none,none,TRUE
10,9.0067,MVI_0915_new.avi,0.66148,b,TRUE
11,10.0029,MVI_0922_new.avi,none,none,TRUE
12,11.0028,MVI_0929_new.avi,0.30167,b,FALSE
13,12.0028,MVI_0937_new.avi,none,none,TRUE
14,13.0028,MVI_0921_new.avi,none,none,TRUE
15,14.0027,MVI_0921_new.avi,0.010704,b,TRUE
16,15.0028,MVI_0935_new.avi,none,none,TRUE
1,0.0014697,RecPlayer.avi,none,none,TRUE
2,1.0347,Coffee.avi,none,none,TRUE
3,2.0015,Tire.avi,none,none,TRUE
4,3.0015,Discs.avi,none,none,TRUE
5,4.0012,Discs.avi,0.54646,b,TRUE
6,5.0015,Globe.avi,none,none,TRUE
7,6.0014,Tennis.avi,none,none,TRUE
8,7.001,StopWatch.avi,none,none,TRUE
9,8.0015,Leaves.avi,none,none,TRUE
10,9.0011,Toilet.avi,none,none,TRUE
11,10.0014,Toilet.avi,none,none,FALSE
12,11.0014,Fan.avi,none,none,TRUE
13,12.0015,Opener.avi,none,none,TRUE
14,13.001,Flag.avi,none,none,TRUE
15,14.0011,Water.avi,none,none,TRUE
16,15.0015,Candle.avi,none,none,TRUE
