subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_124	 2	 1	 before	 1	 1050.jpg	 17	 1	 2.025290	 4.014794	
MRI_faces_124	 2	 1	 before	 1	 1019.jpg	 39	 1	 7.014930	 9.014920	
MRI_faces_124	 2	 1	 before	 1	 1060.jpg	 44	 1	 10.014881	 12.014937	
MRI_faces_124	 2	 1	 before	 1	 1027.jpg	 41	 1	 16.014959	 18.015047	
MRI_faces_124	 2	 1	 before	 1	 2153.jpg	 5	 0	 19.015084	 21.015021	
MRI_faces_124	 2	 1	 before	 1	 1114.jpg	 13	 1	 22.015065	 24.015145	
MRI_faces_124	 2	 1	 before	 1	 2212.jpg	 12	 0	 27.015096	 29.015175	
MRI_faces_124	 2	 1	 before	 1	 2041.jpg	 15	 0	 30.015207	 32.015272	
MRI_faces_124	 2	 1	 before	 1	 1080.jpg	 47	 1	 33.015214	 35.015293	
MRI_faces_124	 2	 1	 before	 1	 2181.jpg	 10	 0	 37.015250	 39.015326	
MRI_faces_124	 2	 1	 before	 1	 2010.jpg	 46	 0	 40.015305	 42.015664	
MRI_faces_124	 2	 1	 before	 1	 2045.jpg	 20	 0	 45.016210	 47.016463	
MRI_faces_124	 2	 1	 before	 1	 2218.jpg	 14	 0	 52.018819	 54.020146	
MRI_faces_124	 2	 1	 before	 1	 1130.jpg	 21	 1	 56.018471	 58.018456	
MRI_faces_124	 2	 1	 before	 1	 2043.jpg	 22	 0	 59.018649	 61.018971	
MRI_faces_124	 2	 1	 before	 1	 1035.jpg	 16	 1	 62.019165	 64.019518	
MRI_faces_124	 2	 1	 before	 1	 2024.jpg	 56	 0	 65.019599	 67.015692	
MRI_faces_124	 2	 1	 before	 1	 1246.jpg	 51	 1	 68.020150	 70.020490	
MRI_faces_124	 2	 1	 before	 1	 1204.jpg	 45	 1	 72.020946	 74.015860	
MRI_faces_124	 2	 1	 before	 1	 1262.jpg	 4	 1	 77.015844	 79.015875	
MRI_faces_124	 2	 1	 before	 1	 2229.jpg	 18	 0	 81.015871	 83.015962	
MRI_faces_124	 2	 1	 before	 1	 2155.jpg	 58	 0	 86.015975	 88.015970	
MRI_faces_124	 2	 1	 before	 1	 2118.jpg	 19	 0	 92.016059	 94.016052	
MRI_faces_124	 2	 1	 before	 1	 2125.jpg	 7	 0	 97.016208	 99.016128	
MRI_faces_124	 2	 1	 before	 1	 2149.jpg	 3	 0	 101.016179	 103.016245	
MRI_faces_124	 2	 1	 before	 1	 1202.jpg	 57	 1	 104.016237	 106.016217	
MRI_faces_124	 2	 1	 before	 1	 2063.jpg	 11	 0	 107.016209	 109.016293	
MRI_faces_124	 2	 1	 before	 1	 1226.jpg	 53	 1	 115.016417	 117.016417	
MRI_faces_124	 2	 1	 before	 1	 2209.jpg	 43	 0	 119.016376	 121.016389	
MRI_faces_124	 2	 1	 before	 1	 1192.jpg	 52	 1	 122.016460	 124.016432	
MRI_faces_124	 2	 1	 before	 1	 1191.jpg	 49	 1	 127.016528	 129.016598	
MRI_faces_124	 2	 1	 before	 1	 2194.jpg	 55	 0	 130.016574	 132.016591	
MRI_faces_124	 2	 1	 before	 1	 2112.jpg	 9	 0	 134.016597	 136.016610	
MRI_faces_124	 2	 1	 before	 1	 2015.jpg	 8	 0	 137.016707	 139.016665	
MRI_faces_124	 2	 1	 before	 1	 1255.jpg	 42	 1	 142.016778	 144.016710	
MRI_faces_124	 2	 1	 before	 1	 2248.jpg	 6	 0	 145.016915	 147.017248	
MRI_faces_124	 2	 1	 before	 1	 1013.jpg	 50	 1	 150.017752	 152.018109	
MRI_faces_124	 2	 1	 before	 1	 1017.jpg	 54	 1	 154.018510	 156.018880	
MRI_faces_124	 2	 1	 before	 1	 2110.jpg	 40	 0	 157.018981	 159.019293	
MRI_faces_124	 2	 1	 before	 1	 1073.jpg	 48	 1	 161.016937	 163.017038	
