** CONVERTED FROM /Users/tomsalomon/Drive/Experiment_Israel/Codes/MRI_faces/Output/MRI_faces_110_Probe_EyeTracking_block_1_run_1_11-Jul-2016_11h16m.edf using edfapi 4.0 MacOS X Jul  4 2014 on Mon Jul  9 15:08:42 2018
** DATE: Mon Jul 11 11:19:12 2016
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.04 Sep 25 2014
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BHC
** SERIAL NUMBER: CLO-ZAF17
** CAMERA_CONFIG: ZAF17140.SCD
**

MSG	7565502 DRIFTCORRECT R RIGHT at 960,540  OFFSET 1.82 deg.  70.4,126.3 pix.
INPUT	7606106	127
MSG	7606106 RECCFG CR 250 2 1 R
MSG	7606106 ELCLCFG MLRR
MSG	7606106 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	7606106 THRESHOLDS R 57 217
MSG	7606106 ELCL_WINDOW_SIZES 176 188 0 0
MSG	7606106 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	7606106 ELCL_PROC ELLIPSE  (5)
MSG	7606106 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	7606107 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2	INPUT
MSG	7606107 !MODE RECORD CR 250 2 1 R
7606107	  152.6	 -334.1	 1342.0	  127.0	...
7606111	  138.4	 -353.5	 1343.0	  127.0	...
7606115	  128.6	 -368.5	 1339.0	  127.0	...
7606119	  142.8	 -346.4	 1339.0	  127.0	...
7606123	  190.1	 -279.2	 1340.0	  127.0	...
7606127	  196.7	 -270.3	 1340.0	  127.0	...
7606131	  204.3	 -256.0	 1342.0	  127.0	...
7606135	  184.6	 -282.2	 1343.0	  127.0	...
SFIX R   7606139
7606139	  167.2	 -305.3	 1341.0	  127.0	...
EFIX R   7606139	7606139	4	-2939.0	-2576.0	   1341	  167.2	 -305.3	   1341
SSACC R  7606143
7606143	  168.5	 -305.8	 1343.0	  127.0	...
7606147	  162.2	 -318.7	 1346.0	  127.0	...
7606151	  130.2	 -366.0	 1342.0	  127.0	...
7606155	  223.7	 -225.4	 1327.0	  127.0	...
7606159	  204.6	 -248.1	 1332.0	  127.0	...
7606163	  135.3	 -350.0	 1344.0	  127.0	...
7606167	  133.2	 -354.3	 1345.0	  127.0	...
7606171	  120.6	 -373.1	 1347.0	  127.0	...
7606175	  109.7	 -386.9	 1346.0	  127.0	...
7606179	   71.9	 -447.0	 1348.0	  127.0	...
7606183	   51.3	 -478.3	 1349.0	  127.0	...
7606187	   19.6	 -523.1	 1351.0	  127.0	...
7606191	   -1.8	 -555.9	 1352.0	  127.0	...
7606195	    4.6	 -546.1	 1347.0	  127.0	...
7606199	   81.4	 -430.7	 1344.0	  127.0	...
7606203	   85.2	 -422.3	 1345.0	  127.0	...
7606207	  104.0	 -397.6	 1338.0	  127.0	...
7606211	  110.4	 -385.4	 1336.0	  127.0	...
7606215	  102.2	 -397.5	 1338.0	  127.0	...
7606219	   47.6	 -480.7	 1342.0	  127.0	...
7606223	   66.8	 -453.5	 1342.0	  127.0	...
MSG	7606226 SYNCTIME at run start:10590.1075
7606227	   88.0	 -420.6	 1335.0	  127.0	...
7606231	   74.0	 -441.5	 1325.0	  127.0	...
7606235	   34.1	 -503.1	 1324.0	  127.0	...
MSG	7606239 block: 1 run: 1 trial: 1, StimLeft: 1146.jpg StimRight: 1173.jpg time: 10590.1235
7606239	   18.0	 -528.6	 1327.0	  127.0	...
7606243	  140.0	 -347.5	 1321.0	  127.0	...
7606247	   69.2	 -453.7	 1320.0	  127.0	...
7606251	   40.5	 -496.6	 1313.0	  127.0	...
7606255	   80.4	 -440.1	 1308.0	  127.0	...
7606259	  115.8	 -388.1	 1308.0	  127.0	...
7606263	  115.3	 -389.8	 1307.0	  127.0	...
7606267	  163.3	 -319.9	 1296.0	  127.0	...
7606271	  111.3	 -396.4	 1281.0	  127.0	...
7606275	   42.2	 -497.3	 1289.0	  127.0	...
7606279	   28.0	 -516.8	 1294.0	  127.0	...
7606283	  113.1	 -395.4	 1286.0	  127.0	...
7606287	  142.1	 -352.5	 1284.0	  127.0	...
7606291	  208.5	 -257.8	 1274.0	  127.0	...
7606295	  222.4	 -236.8	 1270.0	  127.0	...
7606299	  262.1	 -184.2	 1265.0	  127.0	...
7606303	  305.8	 -125.2	 1259.0	  127.0	...
7606307	  310.1	 -115.1	 1260.0	  127.0	...
7606311	  260.6	 -183.2	 1259.0	  127.0	...
7606315	  271.5	 -166.2	 1253.0	  127.0	...
7606319	  292.6	 -138.8	 1252.0	  127.0	...
7606323	  305.8	 -121.7	 1256.0	  127.0	...
7606327	  345.9	  -63.8	 1253.0	  127.0	...
7606331	  365.7	  -27.6	 1250.0	  127.0	...
7606335	  359.9	  -37.8	 1247.0	  127.0	...
7606339	  200.7	 -271.5	 1240.0	  127.0	...
SBLINK R 7606343
7606343	   .	   .	    0.0	  127.0	...
7606347	   .	   .	    0.0	  127.0	...
7606351	   .	   .	    0.0	  127.0	...
7606355	   .	   .	    0.0	  127.0	...
7606359	   .	   .	    0.0	  127.0	...
7606363	   .	   .	    0.0	  127.0	...
7606367	   .	   .	    0.0	  127.0	...
7606371	   .	   .	    0.0	  127.0	...
7606375	   .	   .	    0.0	  127.0	...
7606379	   .	   .	    0.0	  127.0	...
7606383	   .	   .	    0.0	  127.0	...
7606387	   .	   .	    0.0	  127.0	...
7606391	   .	   .	    0.0	  127.0	...
7606395	   .	   .	    0.0	  127.0	...
7606399	   .	   .	    0.0	  127.0	...
7606403	   .	   .	    0.0	  127.0	...
7606407	   .	   .	    0.0	  127.0	...
7606411	   .	   .	    0.0	  127.0	...
7606415	   .	   .	    0.0	  127.0	...
7606419	   .	   .	    0.0	  127.0	...
7606423	   .	   .	    0.0	  127.0	...
7606427	   .	   .	    0.0	  127.0	...
7606431	   .	   .	    0.0	  127.0	...
7606435	   .	   .	    0.0	  127.0	...
7606439	   .	   .	    0.0	  127.0	...
7606443	   .	   .	    0.0	  127.0	...
7606447	   .	   .	    0.0	  127.0	...
7606451	   .	   .	    0.0	  127.0	...
7606455	   .	   .	    0.0	  127.0	...
7606459	   .	   .	    0.0	  127.0	...
7606463	   .	   .	    0.0	  127.0	...
7606467	   .	   .	    0.0	  127.0	...
7606471	   .	   .	    0.0	  127.0	...
7606475	   .	   .	    0.0	  127.0	...
7606479	   .	   .	    0.0	  127.0	...
7606483	   .	   .	    0.0	  127.0	...
7606487	   .	   .	    0.0	  127.0	...
7606491	   .	   .	    0.0	  127.0	...
7606495	   .	   .	    0.0	  127.0	...
7606499	   .	   .	    0.0	  127.0	...
7606503	   .	   .	    0.0	  127.0	...
7606507	   .	   .	    0.0	  127.0	...
7606511	   .	   .	    0.0	  127.0	...
7606515	   .	   .	    0.0	  127.0	...
7606519	   .	   .	    0.0	  127.0	...
7606523	   .	   .	    0.0	  127.0	...
7606527	   .	   .	    0.0	  127.0	...
7606531	   .	   .	    0.0	  127.0	...
7606535	   .	   .	    0.0	  127.0	...
7606539	   .	   .	    0.0	  127.0	...
7606543	   .	   .	    0.0	  127.0	...
7606547	   .	   .	    0.0	  127.0	...
7606551	   .	   .	    0.0	  127.0	...
7606555	   .	   .	    0.0	  127.0	...
7606559	   .	   .	    0.0	  127.0	...
7606563	   .	   .	    0.0	  127.0	...
7606567	   .	   .	    0.0	  127.0	...
7606571	   .	   .	    0.0	  127.0	...
7606575	   .	   .	    0.0	  127.0	...
7606579	   .	   .	    0.0	  127.0	...
7606583	   .	   .	    0.0	  127.0	...
7606587	   .	   .	    0.0	  127.0	...
7606591	   .	   .	    0.0	  127.0	...
7606595	   .	   .	    0.0	  127.0	...
7606599	   .	   .	    0.0	  127.0	...
7606603	   .	   .	    0.0	  127.0	...
7606607	   .	   .	    0.0	  127.0	...
7606611	   .	   .	    0.0	  127.0	...
7606615	   .	   .	    0.0	  127.0	...
7606619	   .	   .	    0.0	  127.0	...
7606623	   .	   .	    0.0	  127.0	...
7606627	   .	   .	    0.0	  127.0	...
7606631	   .	   .	    0.0	  127.0	...
7606635	   .	   .	    0.0	  127.0	...
7606639	   .	   .	    0.0	  127.0	...
7606643	   .	   .	    0.0	  127.0	...
7606647	   .	   .	    0.0	  127.0	...
7606651	   .	   .	    0.0	  127.0	...
7606655	   .	   .	    0.0	  127.0	...
7606659	   .	   .	    0.0	  127.0	...
7606663	   .	   .	    0.0	  127.0	...
7606667	   .	   .	    0.0	  127.0	...
7606671	   .	   .	    0.0	  127.0	...
7606675	   .	   .	    0.0	  127.0	...
7606679	   .	   .	    0.0	  127.0	...
7606683	   .	   .	    0.0	  127.0	...
7606687	   .	   .	    0.0	  127.0	...
7606691	   .	   .	    0.0	  127.0	...
7606695	   .	   .	    0.0	  127.0	...
7606699	   .	   .	    0.0	  127.0	...
7606703	   .	   .	    0.0	  127.0	...
7606707	   .	   .	    0.0	  127.0	...
7606711	   .	   .	    0.0	  127.0	...
7606715	   .	   .	    0.0	  127.0	...
7606719	   .	   .	    0.0	  127.0	...
7606723	   .	   .	    0.0	  127.0	...
7606727	   .	   .	    0.0	  127.0	...
7606731	   .	   .	    0.0	  127.0	...
7606735	   .	   .	    0.0	  127.0	...
7606739	   .	   .	    0.0	  127.0	...
7606743	   .	   .	    0.0	  127.0	...
7606747	   .	   .	    0.0	  127.0	...
7606751	   .	   .	    0.0	  127.0	...
7606755	   .	   .	    0.0	  127.0	...
7606759	   .	   .	    0.0	  127.0	...
7606763	   .	   .	    0.0	  127.0	...
7606767	   .	   .	    0.0	  127.0	...
7606771	   .	   .	    0.0	  127.0	...
7606775	   .	   .	    0.0	  127.0	...
7606779	   .	   .	    0.0	  127.0	...
7606783	   .	   .	    0.0	  127.0	...
7606787	   .	   .	    0.0	  127.0	...
7606791	   .	   .	    0.0	  127.0	...
7606795	   .	   .	    0.0	  127.0	...
7606799	   .	   .	    0.0	  127.0	...
7606803	   .	   .	    0.0	  127.0	...
7606807	   .	   .	    0.0	  127.0	...
7606811	   .	   .	    0.0	  127.0	...
7606815	   .	   .	    0.0	  127.0	...
7606819	   .	   .	    0.0	  127.0	...
7606823	   .	   .	    0.0	  127.0	...
7606827	   .	   .	    0.0	  127.0	...
7606831	   .	   .	    0.0	  127.0	...
7606835	   .	   .	    0.0	  127.0	...
7606839	   .	   .	    0.0	  127.0	...
7606843	   .	   .	    0.0	  127.0	...
7606847	   .	   .	    0.0	  127.0	...
7606851	   .	   .	    0.0	  127.0	...
7606855	   .	   .	    0.0	  127.0	...
7606859	   .	   .	    0.0	  127.0	...
7606863	   .	   .	    0.0	  127.0	...
7606867	   .	   .	    0.0	  127.0	...
7606871	   .	   .	    0.0	  127.0	...
7606875	   .	   .	    0.0	  127.0	...
7606879	   .	   .	    0.0	  127.0	...
EBLINK R 7606343	7606879	540
7606883	 -254.6	  537.7	 1230.0	  127.0	...
7606887	 -310.4	  521.0	 1238.0	  127.0	...
7606891	 -398.4	  497.6	 1241.0	  127.0	...
7606895	 -494.2	  471.5	 1236.0	  127.0	...
7606899	 -546.8	  466.0	 1235.0	  127.0	...
7606903	 -600.2	  461.6	 1236.0	  127.0	...
7606907	 -663.0	  455.8	 1239.0	  127.0	...
7606911	 -723.3	  450.5	 1239.0	  127.0	...
7606915	 -766.5	  452.0	 1239.0	  127.0	...
7606919	 -777.5	  461.6	 1238.0	  127.0	...
7606923	 -761.6	  474.2	 1238.0	  127.0	...
7606927	 -732.7	  484.4	 1238.0	  127.0	...
7606931	 -723.0	  480.8	 1234.0	  127.0	...
ESACC R  7606143	7606931	792	  -2934	  -2578	  -5917	    178	  14.58	    365	  168.5	 -305.8	 -723.0	  480.8	  14.92	    365
SFIX R   7606935
7606935	 -730.7	  469.0	 1232.0	  127.0	...
7606939	 -737.3	  470.1	 1232.0	  127.0	...
7606943	 -744.9	  469.7	 1231.0	  127.0	...
7606947	 -745.5	  472.1	 1231.0	  127.0	...
7606951	 -739.4	  476.0	 1230.0	  127.0	...
7606955	 -738.8	  476.7	 1226.0	  127.0	...
7606959	 -744.4	  474.7	 1225.0	  127.0	...
7606963	 -747.2	  474.6	 1227.0	  127.0	...
7606967	 -746.7	  473.9	 1226.0	  127.0	...
7606971	 -742.1	  474.2	 1222.0	  127.0	...
7606975	 -741.2	  476.1	 1223.0	  127.0	...
7606979	 -741.0	  476.4	 1222.0	  127.0	...
7606983	 -743.6	  476.6	 1220.0	  127.0	...
7606987	 -744.2	  477.4	 1219.0	  127.0	...
7606991	 -745.9	  479.0	 1222.0	  127.0	...
7606995	 -738.6	  481.3	 1223.0	  127.0	...
7606999	 -737.6	  480.6	 1221.0	  127.0	...
7607003	 -745.2	  476.7	 1218.0	  127.0	...
7607007	 -740.7	  479.8	 1216.0	  127.0	...
7607011	 -733.6	  483.1	 1212.0	  127.0	...
7607015	 -735.8	  481.3	 1209.0	  127.0	...
7607019	 -744.4	  479.8	 1212.0	  127.0	...
7607023	 -740.3	  482.0	 1215.0	  127.0	...
7607027	 -738.6	  483.0	 1215.0	  127.0	...
7607031	 -737.9	  484.1	 1210.0	  127.0	...
7607035	 -735.9	  484.7	 1206.0	  127.0	...
7607039	 -732.8	  483.5	 1209.0	  127.0	...
7607043	 -731.7	  485.0	 1205.0	  127.0	...
7607047	 -729.5	  487.0	 1206.0	  127.0	...
7607051	 -736.1	  488.2	 1208.0	  127.0	...
7607055	 -732.2	  489.2	 1206.0	  127.0	...
7607059	 -725.2	  486.9	 1202.0	  127.0	...
7607063	 -722.9	  485.3	 1199.0	  127.0	...
7607067	 -721.8	  483.3	 1201.0	  127.0	...
7607071	 -722.6	  482.1	 1202.0	  127.0	...
7607075	 -725.5	  484.5	 1200.0	  127.0	...
7607079	 -721.9	  483.3	 1201.0	  127.0	...
7607083	 -723.3	  481.8	 1198.0	  127.0	...
7607087	 -718.7	  483.0	 1193.0	  127.0	...
7607091	 -718.1	  483.5	 1191.0	  127.0	...
7607095	 -724.2	  481.6	 1194.0	  127.0	...
7607099	 -723.4	  481.6	 1199.0	  127.0	...
7607103	 -723.1	  486.1	 1198.0	  127.0	...
7607107	 -721.6	  486.4	 1196.0	  127.0	...
7607111	 -725.0	  482.8	 1194.0	  127.0	...
7607115	 -729.6	  481.7	 1193.0	  127.0	...
7607119	 -734.8	  478.6	 1192.0	  127.0	...
7607123	 -726.7	  478.7	 1189.0	  127.0	...
7607127	 -710.2	  482.4	 1182.0	  127.0	...
7607131	 -706.9	  483.6	 1183.0	  127.0	...
7607135	 -711.7	  478.7	 1180.0	  127.0	...
7607139	 -714.7	  475.0	 1178.0	  127.0	...
7607143	 -710.9	  477.4	 1181.0	  127.0	...
7607147	 -708.4	  481.4	 1182.0	  127.0	...
7607151	 -708.3	  482.9	 1183.0	  127.0	...
7607155	 -707.7	  483.8	 1182.0	  127.0	...
EFIX R   7606935	7607155	224	-5944.0	  177.0	   1207	 -730.5	  480.4	   1207
SSACC R  7607159
7607159	 -711.5	  481.8	 1180.0	  127.0	...
7607163	 -704.9	  483.0	 1180.0	  127.0	...
7607167	 -658.0	  490.3	 1180.0	  127.0	...
7607171	 -556.2	  506.3	 1173.0	  127.0	...
7607175	 -643.0	   69.5	 1168.0	  127.0	...
SBLINK R 7607179
7607179	   .	   .	    0.0	  127.0	...
7607183	   .	   .	    0.0	  127.0	...
7607187	   .	   .	    0.0	  127.0	...
7607191	   .	   .	    0.0	  127.0	...
7607195	   .	   .	    0.0	  127.0	...
7607199	   .	   .	    0.0	  127.0	...
7607203	   .	   .	    0.0	  127.0	...
7607207	   .	   .	    0.0	  127.0	...
7607211	   .	   .	    0.0	  127.0	...
7607215	   .	   .	    0.0	  127.0	...
7607219	   .	   .	    0.0	  127.0	...
7607223	   .	   .	    0.0	  127.0	...
7607227	   .	   .	    0.0	  127.0	...
7607231	   .	   .	    0.0	  127.0	...
7607235	   .	   .	    0.0	  127.0	...
7607239	   .	   .	    0.0	  127.0	...
7607243	   .	   .	    0.0	  127.0	...
7607247	   .	   .	    0.0	  127.0	...
7607251	   .	   .	    0.0	  127.0	...
7607255	   .	   .	    0.0	  127.0	...
7607259	   .	   .	    0.0	  127.0	...
7607263	   .	   .	    0.0	  127.0	...
7607267	   .	   .	    0.0	  127.0	...
7607271	   .	   .	    0.0	  127.0	...
7607275	   .	   .	    0.0	  127.0	...
7607279	   .	   .	    0.0	  127.0	...
7607283	   .	   .	    0.0	  127.0	...
7607287	   .	   .	    0.0	  127.0	...
7607291	   .	   .	    0.0	  127.0	...
7607295	   .	   .	    0.0	  127.0	...
7607299	   .	   .	    0.0	  127.0	...
7607303	   .	   .	    0.0	  127.0	...
7607307	   .	   .	    0.0	  127.0	...
7607311	   .	   .	    0.0	  127.0	...
7607315	   .	   .	    0.0	  127.0	...
7607319	   .	   .	    0.0	  127.0	...
7607323	   .	   .	    0.0	  127.0	...
7607327	   .	   .	    0.0	  127.0	...
7607331	   .	   .	    0.0	  127.0	...
7607335	   .	   .	    0.0	  127.0	...
7607339	   .	   .	    0.0	  127.0	...
7607343	   .	   .	    0.0	  127.0	...
7607347	   .	   .	    0.0	  127.0	...
7607351	   .	   .	    0.0	  127.0	...
7607355	   .	   .	    0.0	  127.0	...
7607359	   .	   .	    0.0	  127.0	...
7607363	   .	   .	    0.0	  127.0	...
7607367	   .	   .	    0.0	  127.0	...
7607371	   .	   .	    0.0	  127.0	...
7607375	   .	   .	    0.0	  127.0	...
7607379	   .	   .	    0.0	  127.0	...
7607383	   .	   .	    0.0	  127.0	...
7607387	   .	   .	    0.0	  127.0	...
7607391	   .	   .	    0.0	  127.0	...
