subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_143	 1	 1	 after	 1	 1150.jpg	 40	 1	 2.026646	 4.027000	
MRI_faces_143	 1	 1	 after	 1	 1202.jpg	 8	 1	 7.027510	 9.027788	
MRI_faces_143	 1	 1	 after	 1	 1210.jpg	 46	 1	 10.028043	 12.028439	
MRI_faces_143	 1	 1	 after	 1	 2015.jpg	 15	 0	 16.029112	 18.029416	
MRI_faces_143	 1	 1	 after	 1	 1246.jpg	 51	 1	 19.021383	 21.021398	
MRI_faces_143	 1	 1	 after	 1	 1052.jpg	 45	 1	 22.021418	 24.021441	
MRI_faces_143	 1	 1	 after	 1	 2218.jpg	 39	 0	 27.021491	 29.021492	
MRI_faces_143	 1	 1	 after	 1	 1080.jpg	 58	 1	 30.021456	 32.021614	
MRI_faces_143	 1	 1	 after	 1	 1191.jpg	 6	 1	 33.021525	 35.021625	
MRI_faces_143	 1	 1	 after	 1	 2043.jpg	 21	 0	 37.021579	 39.021680	
MRI_faces_143	 1	 1	 after	 1	 2089.jpg	 22	 0	 40.021601	 42.021735	
MRI_faces_143	 1	 1	 after	 1	 1127.jpg	 49	 1	 45.021779	 47.021736	
MRI_faces_143	 1	 1	 after	 1	 2110.jpg	 56	 0	 52.021853	 54.021854	
MRI_faces_143	 1	 1	 after	 1	 2094.jpg	 11	 0	 56.021844	 58.021894	
MRI_faces_143	 1	 1	 after	 1	 2006.jpg	 4	 0	 59.021936	 61.021903	
MRI_faces_143	 1	 1	 after	 1	 1262.jpg	 48	 1	 62.021995	 64.022019	
MRI_faces_143	 1	 1	 after	 1	 1226.jpg	 53	 1	 65.022005	 67.022039	
MRI_faces_143	 1	 1	 after	 1	 1027.jpg	 14	 1	 68.022041	 70.022087	
MRI_faces_143	 1	 1	 after	 1	 1013.jpg	 42	 1	 72.022112	 74.022548	
MRI_faces_143	 1	 1	 after	 1	 2248.jpg	 47	 0	 77.023051	 79.023365	
MRI_faces_143	 1	 1	 after	 1	 1192.jpg	 52	 1	 81.023761	 83.024079	
MRI_faces_143	 1	 1	 after	 1	 1035.jpg	 3	 1	 86.026368	 88.026876	
MRI_faces_143	 1	 1	 after	 1	 1173.jpg	 44	 1	 92.025946	 94.026101	
MRI_faces_143	 1	 1	 after	 1	 2164.jpg	 50	 0	 97.026448	 99.026809	
MRI_faces_143	 1	 1	 after	 1	 2010.jpg	 5	 0	 101.027178	 103.027479	
MRI_faces_143	 1	 1	 after	 1	 2181.jpg	 41	 0	 104.027766	 106.028111	
MRI_faces_143	 1	 1	 after	 1	 2125.jpg	 12	 0	 107.028220	 109.028554	
MRI_faces_143	 1	 1	 after	 1	 1031.jpg	 7	 1	 115.022650	 117.022657	
MRI_faces_143	 1	 1	 after	 1	 2058.jpg	 57	 0	 119.022633	 121.022633	
MRI_faces_143	 1	 1	 after	 1	 1255.jpg	 19	 1	 122.022636	 124.022730	
MRI_faces_143	 1	 1	 after	 1	 1017.jpg	 16	 1	 127.022794	 129.022726	
MRI_faces_143	 1	 1	 after	 1	 2112.jpg	 9	 0	 130.022802	 132.022823	
MRI_faces_143	 1	 1	 after	 1	 2155.jpg	 55	 0	 134.022866	 136.022893	
MRI_faces_143	 1	 1	 after	 1	 1146.jpg	 43	 1	 137.022892	 139.022956	
MRI_faces_143	 1	 1	 after	 1	 1204.jpg	 54	 1	 142.023009	 144.022942	
MRI_faces_143	 1	 1	 after	 1	 2063.jpg	 18	 0	 145.023033	 147.023045	
MRI_faces_143	 1	 1	 after	 1	 1073.jpg	 10	 1	 150.023093	 152.023012	
MRI_faces_143	 1	 1	 after	 1	 2118.jpg	 13	 0	 154.023067	 156.023156	
MRI_faces_143	 1	 1	 after	 1	 2153.jpg	 20	 0	 157.023185	 159.023111	
MRI_faces_143	 1	 1	 after	 1	 1050.jpg	 17	 1	 161.023144	 163.023236	
