subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_121	 1	 1	 01	 2	 1	 2.031464e+00	 1191.jpg	 1145.jpg	 9	 10	 0	 b	 1	 0	 705.57	 0.77	 0.72	 3.234002e+00	 
MRI_faces_121	 1	 1	 01	 2	 2	 5.031426e+00	 1262.jpg	 1191.jpg	 18	 9	 1	 b	 1	 1	 743.59	 0.60	 0.77	 6.266877e+00	 
MRI_faces_121	 1	 1	 01	 2	 3	 8.031506e+00	 1052.jpg	 1255.jpg	 16	 13	 0	 y	 1	 1	 736.52	 0.63	 0.69	 9.267333e+00	 
MRI_faces_121	 1	 1	 01	 2	 4	 1.303153e+01	 2194.jpg	 2112.jpg	 49	 50	 0	 y	 2	 1	 801.52	 0.32	 0.30	 1.433172e+01	 
MRI_faces_121	 1	 1	 01	 2	 5	 1.803162e+01	 1031.jpg	 2110.jpg	 7	 11	 1	 b	 1	 1	 788.41	 0.78	 0.71	 1.931924e+01	 
MRI_faces_121	 1	 1	 01	 2	 6	 2.503181e+01	 2164.jpg	 1183.jpg	 54	 45	 0	 b	 2	 0	 779.23	 0.29	 0.35	 2.630361e+01	 
MRI_faces_121	 1	 1	 01	 2	 7	 2.902063e+01	 2041.jpg	 1183.jpg	 51	 45	 0	 b	 2	 0	 841.54	 0.30	 0.35	 3.037098e+01	 
MRI_faces_121	 1	 1	 01	 2	 8	 3.202117e+01	 2155.jpg	 2194.jpg	 47	 49	 1	 b	 2	 1	 678.88	 0.34	 0.32	 3.320487e+01	 
MRI_faces_121	 1	 1	 01	 2	 9	 3.902239e+01	 2043.jpg	 1052.jpg	 15	 16	 1	 y	 1	 0	 837.63	 0.66	 0.63	 4.036541e+01	 
MRI_faces_121	 1	 1	 01	 2	 10	 4.302310e+01	 2045.jpg	 2155.jpg	 46	 47	 0	 b	 2	 0	 653.94	 0.34	 0.34	 4.418222e+01	 
MRI_faces_121	 1	 1	 01	 2	 11	 4.602370e+01	 1145.jpg	 1146.jpg	 10	 14	 1	 b	 1	 1	 904.33	 0.72	 0.68	 4.743219e+01	 
MRI_faces_121	 1	 1	 01	 2	 12	 5.002443e+01	 1031.jpg	 1146.jpg	 7	 14	 1	 b	 1	 1	 625.61	 0.78	 0.68	 5.114895e+01	 
MRI_faces_121	 1	 1	 01	 2	 13	 5.402492e+01	 1031.jpg	 1052.jpg	 7	 16	 1	 b	 1	 1	 615.13	 0.78	 0.63	 5.514206e+01	 
MRI_faces_121	 1	 1	 01	 2	 14	 5.902598e+01	 1226.jpg	 2194.jpg	 44	 49	 1	 b	 2	 1	 827.05	 0.35	 0.32	 6.034908e+01	 
MRI_faces_121	 1	 1	 01	 2	 15	 6.302663e+01	 2089.jpg	 1246.jpg	 53	 43	 1	 y	 2	 0	 680.40	 0.30	 0.38	 6.421033e+01	 
MRI_faces_121	 1	 1	 01	 2	 16	 6.702740e+01	 2181.jpg	 1255.jpg	 8	 13	 0	 y	 1	 1	 769.63	 0.77	 0.69	 6.829923e+01	 
MRI_faces_121	 1	 1	 01	 2	 17	 7.002787e+01	 2181.jpg	 1145.jpg	 8	 10	 0	 y	 1	 1	 937.14	 0.77	 0.72	 7.146586e+01	 
MRI_faces_121	 1	 1	 01	 2	 18	 8.002959e+01	 1146.jpg	 2229.jpg	 14	 12	 0	 y	 1	 1	 963.44	 0.68	 0.69	 8.148268e+01	 
MRI_faces_121	 1	 1	 01	 2	 19	 8.403025e+01	 2015.jpg	 1183.jpg	 48	 45	 0	 b	 2	 0	 997.78	 0.33	 0.35	 8.551603e+01	 
MRI_faces_121	 1	 1	 01	 2	 20	 8.703079e+01	 1073.jpg	 2043.jpg	 17	 15	 0	 y	 1	 1	 781.24	 0.61	 0.66	 8.829946e+01	 
MRI_faces_121	 1	 1	 01	 2	 21	 9.003132e+01	 1255.jpg	 1146.jpg	 13	 14	 1	 b	 1	 1	 776.70	 0.69	 0.68	 9.129950e+01	 
MRI_faces_121	 1	 1	 01	 2	 22	 9.401574e+01	 1246.jpg	 1226.jpg	 43	 44	 0	 b	 2	 0	 946.29	 0.38	 0.35	 9.546617e+01	 
MRI_faces_121	 1	 1	 01	 2	 23	 1.000165e+02	 2164.jpg	 2112.jpg	 54	 50	 0	 y	 2	 1	 708.57	 0.29	 0.30	 1.012334e+02	 
MRI_faces_121	 1	 1	 01	 2	 24	 1.030170e+02	 2015.jpg	 1226.jpg	 48	 44	 0	 y	 2	 1	 640.07	 0.33	 0.35	 1.041673e+02	 
MRI_faces_121	 1	 1	 01	 2	 25	 1.060174e+02	 2155.jpg	 2015.jpg	 47	 48	 1	 y	 2	 0	 741.63	 0.34	 0.33	 1.072678e+02	 
MRI_faces_121	 1	 1	 01	 2	 26	 1.100183e+02	 2164.jpg	 2155.jpg	 54	 47	 0	 y	 2	 1	 904.73	 0.29	 0.34	 1.114352e+02	 
MRI_faces_121	 1	 1	 01	 2	 27	 1.130187e+02	 1262.jpg	 2181.jpg	 18	 8	 1	 b	 1	 1	 1062.30	 0.60	 0.77	 1.145857e+02	 
MRI_faces_121	 1	 1	 01	 2	 28	 1.160192e+02	 2041.jpg	 2112.jpg	 51	 50	 0	 y	 2	 1	 571.86	 0.30	 0.30	 1.171029e+02	 
MRI_faces_121	 1	 1	 01	 2	 29	 1.300217e+02	 1183.jpg	 2194.jpg	 45	 49	 1	 y	 2	 0	 732.38	 0.35	 0.32	 1.312555e+02	 
MRI_faces_121	 1	 1	 01	 2	 30	 1.400234e+02	 1255.jpg	 2110.jpg	 13	 11	 1	 y	 1	 0	 935.62	 0.69	 0.71	 1.414669e+02	 
MRI_faces_121	 1	 1	 01	 2	 31	 1.460244e+02	 1150.jpg	 2153.jpg	 55	 6	 0	 y	 4	 1	 810.64	 0.29	 0.82	 1.473414e+02	 
