subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_144	 2	 1	 after	 1	 1204.jpg	 44	 1	 2.161142	 4.027825	
MRI_faces_144	 2	 1	 after	 1	 2194.jpg	 7	 0	 6.027988	 8.027899	
MRI_faces_144	 2	 1	 after	 1	 1183.jpg	 52	 1	 11.027980	 13.027945	
MRI_faces_144	 2	 1	 after	 1	 1127.jpg	 54	 1	 15.028044	 17.028020	
MRI_faces_144	 2	 1	 after	 1	 1013.jpg	 55	 1	 20.028115	 22.028109	
MRI_faces_144	 2	 1	 after	 1	 2063.jpg	 12	 0	 24.028237	 26.028219	
MRI_faces_144	 2	 1	 after	 1	 2041.jpg	 17	 0	 27.028217	 29.028191	
MRI_faces_144	 2	 1	 after	 1	 1019.jpg	 43	 1	 31.028209	 33.028310	
MRI_faces_144	 2	 1	 after	 1	 1146.jpg	 53	 1	 35.028323	 37.028336	
MRI_faces_144	 2	 1	 after	 1	 2153.jpg	 10	 0	 41.028989	 43.029408	
MRI_faces_144	 2	 1	 after	 1	 2212.jpg	 6	 0	 44.031782	 46.032927	
MRI_faces_144	 2	 1	 after	 1	 2112.jpg	 3	 0	 47.030048	 49.030482	
MRI_faces_144	 2	 1	 after	 1	 2006.jpg	 8	 0	 52.028524	 54.028567	
MRI_faces_144	 2	 1	 after	 1	 2128.jpg	 18	 0	 60.028657	 62.028701	
MRI_faces_144	 2	 1	 after	 1	 2024.jpg	 14	 0	 63.028673	 65.028821	
MRI_faces_144	 2	 1	 after	 1	 1145.jpg	 45	 1	 66.028720	 68.028784	
MRI_faces_144	 2	 1	 after	 1	 2125.jpg	 11	 0	 69.028835	 71.028795	
MRI_faces_144	 2	 1	 after	 1	 2043.jpg	 22	 0	 72.028800	 74.028822	
MRI_faces_144	 2	 1	 after	 1	 1192.jpg	 57	 1	 75.028856	 77.028964	
MRI_faces_144	 2	 1	 after	 1	 2058.jpg	 15	 0	 79.028951	 81.028966	
MRI_faces_144	 2	 1	 after	 1	 1216.jpg	 47	 1	 82.029011	 84.028961	
MRI_faces_144	 2	 1	 after	 1	 1246.jpg	 42	 1	 85.029073	 87.029007	
MRI_faces_144	 2	 1	 after	 1	 2039.jpg	 4	 0	 90.029120	 92.029148	
MRI_faces_144	 2	 1	 after	 1	 2218.jpg	 19	 0	 95.029116	 97.029162	
MRI_faces_144	 2	 1	 after	 1	 1080.jpg	 58	 1	 102.029257	 104.029291	
MRI_faces_144	 2	 1	 after	 1	 1007.jpg	 40	 1	 105.029255	 107.029277	
MRI_faces_144	 2	 1	 after	 1	 1035.jpg	 46	 1	 108.029372	 110.029329	
MRI_faces_144	 2	 1	 after	 1	 1150.jpg	 48	 1	 111.029289	 113.029391	
MRI_faces_144	 2	 1	 after	 1	 2015.jpg	 5	 0	 116.029362	 118.029471	
MRI_faces_144	 2	 1	 after	 1	 1114.jpg	 51	 1	 119.029470	 121.029476	
MRI_faces_144	 2	 1	 after	 1	 2229.jpg	 9	 0	 122.029435	 124.029432	
MRI_faces_144	 2	 1	 after	 1	 2053.jpg	 16	 0	 125.029534	 127.029534	
MRI_faces_144	 2	 1	 after	 1	 2045.jpg	 13	 0	 130.029616	 132.029661	
MRI_faces_144	 2	 1	 after	 1	 2164.jpg	 41	 0	 135.029570	 137.029644	
MRI_faces_144	 2	 1	 after	 1	 1255.jpg	 39	 1	 139.029700	 141.029701	
MRI_faces_144	 2	 1	 after	 1	 1073.jpg	 56	 1	 145.029728	 147.029805	
MRI_faces_144	 2	 1	 after	 1	 2010.jpg	 20	 0	 148.029795	 150.033876	
MRI_faces_144	 2	 1	 after	 1	 1060.jpg	 49	 1	 152.029900	 154.034438	
MRI_faces_144	 2	 1	 after	 1	 2089.jpg	 21	 0	 157.029866	 159.029954	
MRI_faces_144	 2	 1	 after	 1	 1191.jpg	 50	 1	 161.029954	 163.016834	
