subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_125	 1	 1	 01	 1	 1	 2.032339e+00	 1173.jpg	 2024.jpg	 53	 46	 1	 y	 2	 0	 945.48	 0.23	 0.31	 3.475978e+00	 
MRI_faces_125	 1	 1	 01	 1	 2	 6.033108e+00	 2045.jpg	 2043.jpg	 51	 47	 0	 b	 2	 0	 1379.76	 0.26	 0.30	 7.908265e+00	 
MRI_faces_125	 1	 1	 01	 1	 3	 1.302492e+01	 1114.jpg	 1035.jpg	 14	 7	 0	 b	 1	 0	 935.92	 0.71	 0.80	 1.446816e+01	 
MRI_faces_125	 1	 1	 01	 1	 4	 1.602489e+01	 2039.jpg	 1145.jpg	 45	 54	 1	 y	 2	 0	 1090.92	 0.31	 0.22	 1.761864e+01	 
MRI_faces_125	 1	 1	 01	 1	 5	 2.102504e+01	 2248.jpg	 1114.jpg	 12	 14	 1	 y	 1	 0	 1202.79	 0.74	 0.71	 2.273615e+01	 
MRI_faces_125	 1	 1	 01	 1	 6	 3.102518e+01	 2110.jpg	 1173.jpg	 48	 53	 0	 x	 2	 999	 999000.00	 0.28	 0.23	 3.302538e+01	 
MRI_faces_125	 1	 1	 01	 1	 7	 3.402525e+01	 2094.jpg	 2089.jpg	 15	 11	 1	 b	 1	 1	 1018.58	 0.71	 0.74	 3.554215e+01	 
MRI_faces_125	 1	 1	 01	 1	 8	 3.702525e+01	 2153.jpg	 1035.jpg	 8	 7	 0	 b	 1	 0	 1075.58	 0.79	 0.80	 3.860873e+01	 
MRI_faces_125	 1	 1	 01	 1	 9	 4.602540e+01	 2110.jpg	 2164.jpg	 48	 44	 0	 y	 2	 1	 1071.42	 0.28	 0.37	 4.759222e+01	 
MRI_faces_125	 1	 1	 01	 1	 10	 4.902555e+01	 2039.jpg	 1073.jpg	 45	 43	 1	 b	 2	 1	 1294.29	 0.31	 0.37	 5.082557e+01	 
MRI_faces_125	 1	 1	 01	 1	 11	 5.902577e+01	 2039.jpg	 2045.jpg	 45	 51	 1	 b	 2	 1	 1070.06	 0.31	 0.26	 6.059286e+01	 
MRI_faces_125	 1	 1	 01	 1	 12	 6.402669e+01	 1146.jpg	 2164.jpg	 49	 44	 0	 y	 2	 1	 1123.12	 0.27	 0.37	 6.564374e+01	 
MRI_faces_125	 1	 1	 01	 1	 13	 6.902755e+01	 2112.jpg	 2094.jpg	 16	 15	 0	 y	 1	 1	 1066.27	 0.66	 0.71	 7.059459e+01	 
MRI_faces_125	 1	 1	 01	 1	 14	 7.702869e+01	 1035.jpg	 2089.jpg	 7	 11	 1	 b	 1	 1	 1037.14	 0.80	 0.74	 7.856264e+01	 
MRI_faces_125	 1	 1	 01	 1	 15	 8.403016e+01	 2043.jpg	 1145.jpg	 47	 54	 1	 b	 2	 1	 1293.65	 0.30	 0.22	 8.582610e+01	 
MRI_faces_125	 1	 1	 01	 1	 16	 8.803087e+01	 2118.jpg	 1031.jpg	 9	 18	 0	 y	 1	 1	 1283.98	 0.78	 0.66	 8.981460e+01	 
MRI_faces_125	 1	 1	 01	 1	 17	 9.103135e+01	 2164.jpg	 1073.jpg	 44	 43	 1	 b	 2	 1	 1226.48	 0.37	 0.37	 9.275955e+01	 
MRI_faces_125	 1	 1	 01	 1	 18	 9.603228e+01	 1145.jpg	 2164.jpg	 54	 44	 0	 y	 2	 1	 1180.58	 0.22	 0.37	 9.770961e+01	 
MRI_faces_125	 1	 1	 01	 1	 19	 9.903274e+01	 1073.jpg	 2043.jpg	 43	 47	 0	 x	 2	 999	 999000.00	 0.37	 0.30	 1.010333e+02	 
MRI_faces_125	 1	 1	 01	 1	 20	 1.070263e+02	 2043.jpg	 1146.jpg	 47	 49	 1	 y	 2	 0	 1271.55	 0.30	 0.27	 1.088012e+02	 
MRI_faces_125	 1	 1	 01	 1	 21	 1.130264e+02	 2015.jpg	 1226.jpg	 5	 56	 1	 b	 4	 1	 947.46	 0.83	 0.20	 1.144765e+02	 
MRI_faces_125	 1	 1	 01	 1	 22	 1.180265e+02	 2248.jpg	 2153.jpg	 12	 8	 1	 b	 1	 1	 1086.31	 0.74	 0.79	 1.196199e+02	 
MRI_faces_125	 1	 1	 01	 1	 23	 1.230265e+02	 2045.jpg	 1173.jpg	 51	 53	 0	 y	 2	 1	 886.34	 0.26	 0.23	 1.244100e+02	 
MRI_faces_125	 1	 1	 01	 1	 24	 1.260266e+02	 1173.jpg	 1146.jpg	 53	 49	 1	 y	 2	 0	 1152.25	 0.23	 0.27	 1.276768e+02	 
MRI_faces_125	 1	 1	 01	 1	 25	 1.400268e+02	 1031.jpg	 2089.jpg	 18	 11	 1	 y	 1	 0	 825.02	 0.66	 0.74	 1.413570e+02	 
MRI_faces_125	 1	 1	 01	 1	 26	 1.430268e+02	 2164.jpg	 2024.jpg	 44	 46	 1	 b	 2	 1	 1243.08	 0.37	 0.31	 1.447742e+02	 
MRI_faces_125	 1	 1	 01	 1	 27	 1.470269e+02	 2089.jpg	 1202.jpg	 11	 10	 0	 b	 1	 0	 1058.87	 0.74	 0.76	 1.485916e+02	 
MRI_faces_125	 1	 1	 01	 1	 28	 1.510269e+02	 1114.jpg	 1031.jpg	 14	 18	 0	 b	 1	 0	 1451.89	 0.71	 0.66	 1.529770e+02	 
MRI_faces_125	 1	 1	 01	 1	 29	 1.540270e+02	 2041.jpg	 1114.jpg	 13	 14	 1	 b	 1	 1	 1094.87	 0.73	 0.71	 1.556271e+02	 
MRI_faces_125	 1	 1	 01	 1	 30	 1.570270e+02	 2240.jpg	 2094.jpg	 17	 15	 0	 y	 1	 1	 1176.80	 0.66	 0.71	 1.587100e+02	 
MRI_faces_125	 1	 1	 01	 1	 31	 1.630273e+02	 1073.jpg	 1060.jpg	 43	 50	 0	 b	 2	 0	 1288.56	 0.37	 0.26	 1.648111e+02	 
MRI_faces_125	 1	 1	 01	 1	 32	 1.690284e+02	 1027.jpg	 1146.jpg	 52	 49	 1	 y	 2	 0	 1198.46	 0.25	 0.27	 1.707288e+02	 
MRI_faces_125	 1	 1	 01	 1	 33	 1.720288e+02	 2112.jpg	 1202.jpg	 16	 10	 0	 x	 1	 999	 999000.00	 0.66	 0.76	 1.740293e+02	 
MRI_faces_125	 1	 1	 01	 1	 34	 1.750294e+02	 2153.jpg	 2041.jpg	 8	 13	 0	 y	 1	 1	 1068.44	 0.79	 0.73	 1.765965e+02	 
MRI_faces_125	 1	 1	 01	 1	 35	 1.790301e+02	 2089.jpg	 2248.jpg	 11	 12	 0	 b	 1	 0	 1105.75	 0.74	 0.74	 1.806306e+02	 
MRI_faces_125	 1	 1	 01	 1	 36	 1.820306e+02	 2015.jpg	 1192.jpg	 5	 55	 1	 b	 4	 1	 1180.21	 0.83	 0.20	 1.837144e+02	 
MRI_faces_125	 1	 1	 01	 1	 37	 1.850312e+02	 1202.jpg	 1114.jpg	 10	 14	 1	 y	 1	 0	 1135.61	 0.76	 0.71	 1.866648e+02	 
MRI_faces_125	 1	 1	 01	 1	 38	 1.880317e+02	 2118.jpg	 1035.jpg	 9	 7	 0	 y	 1	 1	 1218.16	 0.78	 0.80	 1.897488e+02	 
