subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_115	 1	 1	 02	 2	 1	 2.015399e+00	 2039.jpg	 1052.jpg	 13	 16	 1	 b	 1	 1	 853.67	 0.71	 0.70	 3.372983e+00	 
MRI_faces_115	 1	 1	 02	 2	 2	 9.016515e+00	 1246.jpg	 1060.jpg	 46	 44	 0	 y	 2	 1	 835.57	 0.35	 0.37	 1.035019e+01	 
MRI_faces_115	 1	 1	 02	 2	 3	 2.201885e+01	 1145.jpg	 1017.jpg	 48	 50	 0	 y	 2	 1	 914.25	 0.26	 0.22	 2.342247e+01	 
MRI_faces_115	 1	 1	 02	 2	 4	 2.601960e+01	 2229.jpg	 1255.jpg	 10	 17	 1	 b	 1	 1	 592.47	 0.76	 0.69	 2.710559e+01	 
MRI_faces_115	 1	 1	 02	 2	 5	 3.100558e+01	 1050.jpg	 1150.jpg	 6	 56	 1	 y	 4	 0	 701.50	 0.84	 0.16	 3.222078e+01	 
MRI_faces_115	 1	 1	 02	 2	 6	 3.400556e+01	 2153.jpg	 2118.jpg	 12	 14	 1	 b	 1	 1	 606.52	 0.72	 0.71	 3.512241e+01	 
MRI_faces_115	 1	 1	 02	 2	 7	 3.900574e+01	 2010.jpg	 1216.jpg	 8	 18	 0	 b	 1	 0	 1114.35	 0.77	 0.68	 4.062246e+01	 
MRI_faces_115	 1	 1	 02	 2	 8	 4.300584e+01	 2209.jpg	 2010.jpg	 7	 8	 1	 b	 1	 1	 1141.26	 0.83	 0.77	 4.465628e+01	 
MRI_faces_115	 1	 1	 02	 2	 9	 5.200743e+01	 2039.jpg	 1255.jpg	 13	 17	 1	 b	 1	 1	 744.68	 0.71	 0.69	 5.325776e+01	 
MRI_faces_115	 1	 1	 02	 2	 10	 5.700830e+01	 1114.jpg	 1127.jpg	 43	 53	 0	 b	 2	 0	 978.83	 0.37	 0.21	 5.849200e+01	 
MRI_faces_115	 1	 1	 02	 2	 11	 6.100903e+01	 1007.jpg	 1216.jpg	 11	 18	 0	 b	 1	 0	 780.07	 0.73	 0.68	 6.229265e+01	 
MRI_faces_115	 1	 1	 02	 2	 12	 6.801023e+01	 1127.jpg	 2041.jpg	 53	 51	 1	 y	 2	 0	 844.87	 0.21	 0.21	 6.936056e+01	 
MRI_faces_115	 1	 1	 02	 2	 13	 7.201090e+01	 1017.jpg	 1191.jpg	 50	 49	 1	 y	 2	 0	 839.18	 0.22	 0.22	 7.335632e+01	 
MRI_faces_115	 1	 1	 02	 2	 14	 7.801200e+01	 1191.jpg	 1060.jpg	 49	 44	 0	 b	 2	 0	 1161.08	 0.22	 0.37	 7.967905e+01	 
MRI_faces_115	 1	 1	 02	 2	 15	 8.301284e+01	 2041.jpg	 1210.jpg	 51	 47	 0	 b	 2	 0	 807.24	 0.21	 0.33	 8.432307e+01	 
MRI_faces_115	 1	 1	 02	 2	 16	 8.701353e+01	 1262.jpg	 1050.jpg	 55	 6	 0	 y	 4	 1	 923.57	 0.18	 0.84	 8.843991e+01	 
MRI_faces_115	 1	 1	 02	 2	 17	 9.001401e+01	 1114.jpg	 1204.jpg	 43	 52	 0	 b	 2	 0	 798.07	 0.37	 0.21	 9.131442e+01	 
MRI_faces_115	 1	 1	 02	 2	 18	 9.301458e+01	 2039.jpg	 2118.jpg	 13	 14	 1	 b	 1	 1	 684.50	 0.71	 0.71	 9.419819e+01	 
MRI_faces_115	 1	 1	 02	 2	 19	 9.701530e+01	 1204.jpg	 2149.jpg	 52	 54	 1	 y	 2	 0	 775.83	 0.21	 0.19	 9.828999e+01	 
