subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_149	 1	 1	 before	 1	 2053.jpg	 3	 0	 2.155458	 4.024716	
MRI_faces_149	 1	 1	 before	 1	 2039.jpg	 10	 0	 5.022652	 7.023161	
MRI_faces_149	 1	 1	 before	 1	 1080.jpg	 52	 1	 9.023376	 11.023761	
MRI_faces_149	 1	 1	 before	 1	 1130.jpg	 48	 1	 13.024112	 15.024424	
MRI_faces_149	 1	 1	 before	 1	 2153.jpg	 14	 0	 16.024602	 18.024936	
MRI_faces_149	 1	 1	 before	 1	 1191.jpg	 58	 1	 21.025467	 23.025832	
MRI_faces_149	 1	 1	 before	 1	 1216.jpg	 51	 1	 27.026559	 29.020726	
MRI_faces_149	 1	 1	 before	 1	 2164.jpg	 9	 0	 30.027098	 32.020794	
MRI_faces_149	 1	 1	 before	 1	 2125.jpg	 4	 0	 34.020765	 36.020755	
MRI_faces_149	 1	 1	 before	 1	 1007.jpg	 5	 1	 37.020812	 39.020855	
MRI_faces_149	 1	 1	 before	 1	 1145.jpg	 50	 1	 44.020847	 46.020955	
MRI_faces_149	 1	 1	 before	 1	 1210.jpg	 21	 1	 48.020909	 50.020953	
MRI_faces_149	 1	 1	 before	 1	 1262.jpg	 11	 1	 54.021038	 56.021118	
MRI_faces_149	 1	 1	 before	 1	 1035.jpg	 46	 1	 57.021075	 59.021137	
MRI_faces_149	 1	 1	 before	 1	 2212.jpg	 17	 0	 60.021078	 62.021197	
MRI_faces_149	 1	 1	 before	 1	 1204.jpg	 57	 1	 65.021225	 67.021228	
MRI_faces_149	 1	 1	 before	 1	 2041.jpg	 8	 0	 68.021295	 70.021204	
MRI_faces_149	 1	 1	 before	 1	 2218.jpg	 39	 0	 72.021420	 74.021305	
MRI_faces_149	 1	 1	 before	 1	 2063.jpg	 55	 0	 76.021343	 78.021428	
MRI_faces_149	 1	 1	 before	 1	 2058.jpg	 19	 0	 80.021463	 82.021463	
MRI_faces_149	 1	 1	 before	 1	 1192.jpg	 54	 1	 83.021448	 85.021423	
MRI_faces_149	 1	 1	 before	 1	 2112.jpg	 43	 0	 88.021494	 90.021530	
MRI_faces_149	 1	 1	 before	 1	 2043.jpg	 47	 0	 91.021499	 93.021584	
MRI_faces_149	 1	 1	 before	 1	 2248.jpg	 45	 0	 94.021596	 96.021980	
MRI_faces_149	 1	 1	 before	 1	 1183.jpg	 41	 1	 97.022148	 99.022582	
MRI_faces_149	 1	 1	 before	 1	 2110.jpg	 40	 0	 100.022716	 102.026061	
MRI_faces_149	 1	 1	 before	 1	 1127.jpg	 56	 1	 105.023493	 107.023852	
MRI_faces_149	 1	 1	 before	 1	 2128.jpg	 15	 0	 110.024935	 112.025629	
MRI_faces_149	 1	 1	 before	 1	 2089.jpg	 6	 0	 115.025212	 117.025575	
MRI_faces_149	 1	 1	 before	 1	 1146.jpg	 42	 1	 119.025898	 121.026334	
MRI_faces_149	 1	 1	 before	 1	 2006.jpg	 7	 0	 122.026432	 124.026876	
MRI_faces_149	 1	 1	 before	 1	 1052.jpg	 53	 1	 125.021995	 127.022055	
MRI_faces_149	 1	 1	 before	 1	 2240.jpg	 16	 0	 128.027511	 130.027848	
MRI_faces_149	 1	 1	 before	 1	 2094.jpg	 22	 0	 131.022155	 133.022063	
MRI_faces_149	 1	 1	 before	 1	 2209.jpg	 13	 0	 136.029018	 138.022238	
MRI_faces_149	 1	 1	 before	 1	 1031.jpg	 12	 1	 139.022195	 141.022249	
MRI_faces_149	 1	 1	 before	 1	 1017.jpg	 44	 1	 147.022297	 149.022320	
MRI_faces_149	 1	 1	 before	 1	 2118.jpg	 18	 0	 152.022384	 154.022388	
MRI_faces_149	 1	 1	 before	 1	 2045.jpg	 20	 0	 156.022453	 158.022398	
MRI_faces_149	 1	 1	 before	 1	 1202.jpg	 49	 1	 161.022419	 163.022441	
