"subjectID","scanner","order","block","run","trial","onsettime","ImageLeft","ImageRight","bidIndexLeft","bidIndexRight","IsleftGo","Response","PairType","Outcome","RT","bidLeft","bidRight","FixationTime","PairType2"
"MRI_faces_102",1,2,3,1,27,147.0194,"2248.jpg","2181.jpg",13,9,0,"y",1,1,1056.45,0.72,0.76,148.5864,"High_Value"
"MRI_faces_102",1,2,3,1,28,151.02,"2153.jpg","1031.jpg",12,17,0,"b",1,0,909.78,0.72,0.67,152.437,"High_Value"
"MRI_faces_102",1,2,3,1,29,154.0206,"2212.jpg","2015.jpg",10,14,0,"y",1,1,965.27,0.75,0.7,155.4878,"High_Value"
"MRI_faces_102",1,2,3,1,30,157.0211,"1192.jpg","1027.jpg",47,48,0,"y",2,1,1167.68,0.29,0.28,158.6881,"Low_Value"
"MRI_faces_102",1,2,3,1,31,163.0221,"2149.jpg","1013.jpg",46,45,1,"y",2,0,954.68,0.29,0.29,164.483,"Low_Value"
"MRI_faces_102",1,2,3,1,32,169.0232,"2181.jpg","2212.jpg",9,10,1,"b",1,1,1389.58,0.76,0.75,170.9165,"High_Value"
"MRI_faces_102",1,2,3,1,33,172.0237,"1191.jpg","1031.jpg",18,17,0,"y",1,1,1004.14,0.66,0.67,173.5332,"High_Value"
"MRI_faces_102",1,2,3,1,34,175.0243,"1060.jpg","1019.jpg",52,43,0,"b",2,0,1356.56,0.24,0.35,176.8832,"Low_Value"
"MRI_faces_102",1,2,3,1,35,179.025,"1060.jpg","1127.jpg",52,51,0,"b",2,0,1139.85,0.24,0.24,180.6666,"Low_Value"
"MRI_faces_102",1,2,3,1,36,182.0254,"1019.jpg","2045.jpg",43,50,1,"x",2,NA,999000,0.35,0.24,184.0258,"Low_Value"
"MRI_faces_102",1,2,3,1,37,185.026,"1019.jpg","1130.jpg",43,44,1,"y",2,0,695.87,0.35,0.35,186.2167,"Low_Value"
"MRI_faces_102",1,2,3,1,38,188.0265,"1052.jpg","1192.jpg",49,47,1,"b",2,1,1111.37,0.28,0.29,189.6333,"Low_Value"
"MRI_faces_102",1,2,3,2,1,2.021738,"1192.jpg","1019.jpg",47,43,0,"b",2,0,1204.64,0.29,0.35,3.723109,"Low_Value"
"MRI_faces_102",1,2,3,2,2,6.022418,"1013.jpg","1019.jpg",45,43,0,"y",2,1,960.95,0.29,0.35,7.481505,"Low_Value"
"MRI_faces_102",1,2,3,2,3,9.022886,"2248.jpg","1216.jpg",13,16,0,"b",1,0,622.49,0.72,0.68,10.13987,"High_Value"
"MRI_faces_102",1,2,3,2,4,14.02382,"1013.jpg","1052.jpg",45,49,0,"y",2,1,955.54,0.29,0.28,15.47417,"Low_Value"
"MRI_faces_102",1,2,3,2,5,17.01482,"1262.jpg","1035.jpg",11,7,1,"y",1,0,853.56,0.73,0.79,18.37468,"High_Value"
"MRI_faces_102",1,2,3,2,6,20.01484,"1114.jpg","1246.jpg",6,55,1,"b",4,1,924.55,0.82,0.21,21.44841,"Sanity"
"MRI_faces_102",1,2,3,2,7,34.01511,"2089.jpg","1031.jpg",15,17,0,"b",1,0,839.25,0.68,0.67,35.36101,"High_Value"
"MRI_faces_102",1,2,3,2,8,38.01521,"1035.jpg","2015.jpg",7,14,0,"y",1,1,784.16,0.79,0.7,39.29872,"High_Value"
"MRI_faces_102",1,2,3,2,9,42.01526,"2089.jpg","2010.jpg",15,8,0,"y",1,1,1126.1,0.68,0.77,43.64868,"High_Value"
"MRI_faces_102",1,2,3,2,10,45.01531,"1262.jpg","2212.jpg",11,10,1,"y",1,0,848.08,0.73,0.75,46.36545,"High_Value"
"MRI_faces_102",1,2,3,2,11,48.01536,"1052.jpg","1060.jpg",49,52,1,"y",2,0,1107.03,0.28,0.24,49.63022,"Low_Value"
"MRI_faces_102",1,2,3,2,12,53.01533,"1130.jpg","1027.jpg",44,48,0,"y",2,1,1147.01,0.35,0.28,54.66558,"Low_Value"
"MRI_faces_102",1,2,3,2,13,56.01538,"1027.jpg","1013.jpg",48,45,1,"b",2,1,1198.99,0.28,0.29,57.71556,"Low_Value"
"MRI_faces_102",1,2,3,2,14,66.01879,"1173.jpg","1013.jpg",54,45,1,"y",2,0,835.56,0.21,0.29,67.35,"Low_Value"
"MRI_faces_102",1,2,3,2,15,72.01945,"1060.jpg","1173.jpg",52,54,0,"b",2,0,1003.9,0.24,0.21,73.51769,"Low_Value"
"MRI_faces_102",1,2,3,2,16,75.01779,"1262.jpg","2248.jpg",11,13,1,"y",1,0,673.59,0.73,0.72,76.18478,"High_Value"
"MRI_faces_102",1,2,3,2,17,79.01859,"2089.jpg","1262.jpg",15,11,0,"b",1,0,690.76,0.68,0.73,80.20229,"High_Value"
"MRI_faces_102",1,2,3,2,18,84.01941,"1150.jpg","2149.jpg",53,46,0,"y",2,1,649.96,0.22,0.29,85.16968,"Low_Value"
"MRI_faces_102",1,2,3,2,19,91.02065,"2153.jpg","1262.jpg",12,11,0,"b",1,0,640.72,0.72,0.73,92.15433,"High_Value"
"MRI_faces_102",1,2,3,2,20,96.0216,"1052.jpg","2045.jpg",49,50,1,"b",2,1,993.77,0.28,0.24,97.51614,"Low_Value"
"MRI_faces_102",1,2,3,2,21,99.02207,"1127.jpg","1192.jpg",51,47,1,"b",2,1,1202.3,0.24,0.29,100.7224,"Low_Value"
"MRI_faces_102",1,2,3,2,22,105.023,"2118.jpg","1246.jpg",5,55,1,"b",4,1,870.33,0.85,0.21,106.3901,"Sanity"
"MRI_faces_102",1,2,3,2,23,109.0238,"1031.jpg","2212.jpg",17,10,1,"y",1,0,696.61,0.67,0.75,110.2163,"High_Value"
"MRI_faces_102",1,2,3,2,24,121.0164,"2212.jpg","2010.jpg",10,8,0,"y",1,1,1014,0.75,0.77,122.5332,"High_Value"
"MRI_faces_102",1,2,3,2,25,124.0164,"1031.jpg","2248.jpg",17,13,1,"y",1,0,582.95,0.67,0.72,125.0999,"High_Value"
"MRI_faces_102",1,2,3,2,26,127.0165,"1019.jpg","1150.jpg",43,53,1,"y",2,0,946.93,0.35,0.22,128.4666,"Low_Value"
"MRI_faces_102",1,2,3,2,27,131.0164,"2045.jpg","2149.jpg",50,46,0,"y",2,1,726.91,0.24,0.29,132.2499,"Low_Value"
"MRI_faces_102",1,2,3,2,28,137.0165,"1130.jpg","1127.jpg",44,51,0,"y",2,1,908.84,0.35,0.24,138.429,"Low_Value"
"MRI_faces_102",1,2,3,2,29,140.0166,"2181.jpg","1035.jpg",9,7,1,"b",1,1,675.81,0.76,0.79,141.1962,"High_Value"
"MRI_faces_102",1,2,3,2,30,149.0167,"2015.jpg","2153.jpg",14,12,1,"b",1,1,896.71,0.7,0.72,150.4168,"High_Value"
"MRI_faces_102",1,2,3,2,31,153.0167,"1216.jpg","2153.jpg",16,12,1,"y",1,0,672.63,0.68,0.72,154.1836,"High_Value"
"MRI_faces_102",1,2,3,2,32,157.0168,"1060.jpg","2149.jpg",52,46,0,"b",2,0,1107.58,0.24,0.29,158.617,"Low_Value"
"MRI_faces_102",1,2,3,2,33,160.0174,"1173.jpg","1130.jpg",54,44,1,"y",2,0,1053.98,0.21,0.35,161.567,"Low_Value"
"MRI_faces_102",1,2,3,2,34,163.0169,"1173.jpg","2045.jpg",54,50,1,"y",2,0,737.48,0.21,0.24,164.2503,"Low_Value"
"MRI_faces_102",1,2,3,2,35,173.0183,"2248.jpg","2015.jpg",13,14,0,"y",1,1,1053.12,0.72,0.7,174.5686,"High_Value"
"MRI_faces_102",1,2,3,2,36,177.0189,"2089.jpg","2015.jpg",15,14,0,"y",1,1,636.45,0.68,0.7,178.1527,"High_Value"
"MRI_faces_102",1,2,3,2,37,185.0203,"2089.jpg","1216.jpg",15,16,0,"b",1,0,745.07,0.68,0.68,186.2673,"High_Value"
"MRI_faces_102",1,2,3,2,38,188.0207,"1127.jpg","1150.jpg",51,53,1,"y",2,0,828.64,0.24,0.22,189.3507,"Low_Value"
"MRI_faces_102",1,2,4,1,1,2.012246,"1019.jpg","1130.jpg",43,44,1,"y",2,0,948.79,0.35,0.35,3.463643,"Low_Value"
"MRI_faces_102",1,2,4,1,2,6.012889,"1262.jpg","2089.jpg",11,15,1,"y",1,0,701.11,0.73,0.68,7.213246,"High_Value"
"MRI_faces_102",1,2,4,1,3,13.01414,"1127.jpg","1192.jpg",51,47,1,"b",2,1,838.88,0.24,0.29,14.362,"Low_Value"
"MRI_faces_102",1,2,4,1,4,16.01522,"2149.jpg","1060.jpg",46,52,1,"y",2,0,917.82,0.29,0.24,17.43171,"Low_Value"
"MRI_faces_102",1,2,4,1,5,21.01552,"2045.jpg","1173.jpg",50,54,0,"y",2,1,1121.52,0.24,0.21,22.63255,"Low_Value"
"MRI_faces_102",1,2,4,1,6,31.01728,"1035.jpg","2010.jpg",7,8,0,"y",1,1,898.75,0.79,0.77,32.41761,"High_Value"
"MRI_faces_102",1,2,4,1,7,34.01789,"1027.jpg","1150.jpg",48,53,1,"b",2,1,1094.14,0.28,0.22,35.61203,"Low_Value"
"MRI_faces_102",1,2,4,1,8,37.01836,"1246.jpg","2118.jpg",55,5,0,"y",4,1,909.65,0.21,0.85,38.429,"Sanity"
"MRI_faces_102",1,2,4,1,9,46.01988,"2089.jpg","2181.jpg",15,9,0,"y",1,1,1151.15,0.68,0.76,47.67026,"High_Value"
"MRI_faces_102",1,2,4,1,10,49.02049,"1173.jpg","1150.jpg",54,53,1,"y",2,0,988.54,0.21,0.22,50.50418,"Low_Value"
"MRI_faces_102",1,2,4,1,11,59.0222,"1127.jpg","2045.jpg",51,50,1,"b",2,1,1086.82,0.24,0.24,60.60586,"Low_Value"
"MRI_faces_102",1,2,4,1,12,64.02284,"1027.jpg","1130.jpg",48,44,1,"y",2,0,1177.21,0.28,0.35,65.696,"Low_Value"
"MRI_faces_102",1,2,4,1,13,69.0127,"2089.jpg","2015.jpg",15,14,0,"y",1,1,752.34,0.68,0.7,70.27433,"High_Value"
"MRI_faces_102",1,2,4,1,14,77.0128,"1035.jpg","1216.jpg",7,16,0,"b",1,0,869.23,0.79,0.68,78.37958,"High_Value"
"MRI_faces_102",1,2,4,1,15,84.01284,"1127.jpg","1060.jpg",51,52,1,"b",2,1,954.16,0.24,0.24,85.46305,"Low_Value"
"MRI_faces_102",1,2,4,1,16,88.01289,"1191.jpg","2181.jpg",18,9,0,"y",1,1,659.14,0.66,0.76,89.17976,"High_Value"
"MRI_faces_102",1,2,4,1,17,91.01294,"1216.jpg","1191.jpg",16,18,1,"b",1,1,915.1,0.68,0.66,92.42979,"High_Value"
"MRI_faces_102",1,2,4,1,18,96.01305,"2248.jpg","1216.jpg",13,16,0,"b",1,0,647.98,0.72,0.68,97.16316,"High_Value"
"MRI_faces_102",1,2,4,1,19,99.01307,"2089.jpg","2010.jpg",15,8,0,"y",1,1,1100.98,0.68,0.77,100.6132,"High_Value"
"MRI_faces_102",1,2,4,1,20,107.014,"1150.jpg","1019.jpg",53,43,0,"y",2,1,957.08,0.22,0.35,108.4801,"Low_Value"
"MRI_faces_102",1,2,4,1,21,113.015,"1052.jpg","1013.jpg",49,45,1,"b",2,1,1043.02,0.28,0.29,114.5653,"Low_Value"
"MRI_faces_102",1,2,4,1,22,118.0158,"1262.jpg","1035.jpg",11,7,1,"y",1,0,945.25,0.73,0.79,119.4661,"High_Value"
"MRI_faces_102",1,2,4,1,23,123.0167,"2153.jpg","1031.jpg",12,17,0,"b",1,0,896.37,0.72,0.67,124.4171,"High_Value"
"MRI_faces_102",1,2,4,1,24,126.0173,"2010.jpg","2212.jpg",8,10,1,"b",1,1,1001.77,0.77,0.75,127.5176,"High_Value"
"MRI_faces_102",1,2,4,1,25,140.0197,"1013.jpg","1173.jpg",45,54,0,"y",2,1,858.34,0.29,0.21,141.3804,"Low_Value"
"MRI_faces_102",1,2,4,1,26,143.0202,"2015.jpg","2153.jpg",14,12,1,"b",1,1,903.81,0.7,0.72,144.4205,"High_Value"
"MRI_faces_102",1,2,4,1,27,147.0209,"1031.jpg","2089.jpg",17,15,1,"y",1,0,832.14,0.67,0.68,148.3545,"High_Value"
"MRI_faces_102",1,2,4,1,28,151.0216,"1191.jpg","1031.jpg",18,17,0,"y",1,1,1025.45,0.66,0.67,152.5473,"High_Value"
"MRI_faces_102",1,2,4,1,29,154.0221,"1192.jpg","2149.jpg",47,46,0,"b",2,0,943.98,0.29,0.29,155.464,"Low_Value"
"MRI_faces_102",1,2,4,1,30,157.0226,"1246.jpg","1114.jpg",55,6,0,"y",4,1,1112.45,0.21,0.82,158.6307,"Sanity"
"MRI_faces_102",1,2,4,1,31,163.0237,"1013.jpg","1019.jpg",45,43,0,"b",2,0,870.33,0.29,0.35,164.3906,"Low_Value"
"MRI_faces_102",1,2,4,1,32,169.014,"2149.jpg","2045.jpg",46,50,1,"y",2,0,1020.03,0.29,0.24,170.5418,"Low_Value"
"MRI_faces_102",1,2,4,1,33,172.0165,"2153.jpg","2181.jpg",12,9,0,"y",1,1,1242.53,0.72,0.76,173.7642,"High_Value"
"MRI_faces_102",1,2,4,1,34,175.0142,"2149.jpg","1013.jpg",46,45,1,"y",2,0,923.82,0.29,0.29,176.4427,"Low_Value"
"MRI_faces_102",1,2,4,1,35,179.0141,"1173.jpg","1192.jpg",54,47,1,"y",2,0,860.94,0.21,0.29,180.381,"Low_Value"
"MRI_faces_102",1,2,4,1,36,182.0144,"2045.jpg","1027.jpg",50,48,0,"y",2,1,911.66,0.24,0.28,183.431,"Low_Value"
"MRI_faces_102",1,2,4,1,37,185.0142,"1262.jpg","2212.jpg",11,10,1,"y",1,0,712.79,0.73,0.75,186.2312,"High_Value"
"MRI_faces_102",1,2,4,1,38,188.0142,"1035.jpg","1031.jpg",7,17,0,"b",1,0,920.78,0.79,0.67,189.4312,"High_Value"
"MRI_faces_102",1,2,4,2,1,2.021751,"2153.jpg","2010.jpg",12,8,0,"y",1,1,997.75,0.72,0.77,3.514797,"High_Value"
"MRI_faces_102",1,2,4,2,2,9.014536,"1216.jpg","2153.jpg",16,12,1,"y",1,0,689.98,0.68,0.72,10.20554,"High_Value"
"MRI_faces_102",1,2,4,2,3,22.02237,"1052.jpg","1130.jpg",49,44,1,"y",2,0,1089.11,0.28,0.35,23.60579,"Low_Value"
"MRI_faces_102",1,2,4,2,4,26.02242,"2248.jpg","1031.jpg",13,17,0,"b",1,0,687.08,0.72,0.67,27.20577,"High_Value"
"MRI_faces_102",1,2,4,2,5,31.01848,"1192.jpg","1019.jpg",47,43,0,"y",2,1,704.02,0.29,0.35,32.22255,"Low_Value"
"MRI_faces_102",1,2,4,2,6,34.01901,"1192.jpg","1027.jpg",47,48,0,"y",2,1,816.49,0.29,0.28,35.33592,"Low_Value"
"MRI_faces_102",1,2,4,2,7,39.01986,"2015.jpg","2248.jpg",14,13,1,"b",1,1,872.64,0.7,0.72,40.38931,"High_Value"
"MRI_faces_102",1,2,4,2,8,43.02052,"1130.jpg","2149.jpg",44,46,0,"y",2,1,755.98,0.35,0.29,44.27271,"Low_Value"
"MRI_faces_102",1,2,4,2,9,52.02268,"1150.jpg","1127.jpg",53,51,0,"y",2,1,1088.82,0.22,0.24,53.60617,"Low_Value"
"MRI_faces_102",1,2,4,2,10,57.00614,"1173.jpg","1130.jpg",54,44,1,"y",2,0,856.36,0.21,0.35,58.37329,"Low_Value"
"MRI_faces_102",1,2,4,2,11,61.00705,"1114.jpg","2110.jpg",6,56,1,"b",4,1,897.44,0.82,0.16,62.40732,"Sanity"
"MRI_faces_102",1,2,4,2,12,68.00842,"1127.jpg","1013.jpg",51,45,1,"y",2,0,964.08,0.24,0.29,69.47525,"Low_Value"
"MRI_faces_102",1,2,4,2,13,72.02299,"1052.jpg","1192.jpg",49,47,1,"y",2,0,905.52,0.28,0.29,73.42603,"Low_Value"
"MRI_faces_102",1,2,4,2,14,78.00993,"2118.jpg","2110.jpg",5,56,1,"b",4,1,852.57,0.85,0.16,79.37333,"Sanity"
"MRI_faces_102",1,2,4,2,15,83.01084,"1019.jpg","1060.jpg",43,52,1,"y",2,0,1017.64,0.35,0.24,84.52784,"Low_Value"
"MRI_faces_102",1,2,4,2,16,87.01158,"1191.jpg","2010.jpg",18,8,0,"y",1,1,958.93,0.66,0.77,88.47863,"High_Value"
"MRI_faces_102",1,2,4,2,17,90.01208,"2248.jpg","2010.jpg",13,8,0,"y",1,1,925.44,0.72,0.77,91.44587,"High_Value"
"MRI_faces_102",1,2,4,2,18,93.01258,"1060.jpg","1027.jpg",52,48,0,"b",2,0,1134.92,0.24,0.28,94.65681,"Low_Value"
"MRI_faces_102",1,2,4,2,19,97.01322,"1216.jpg","2212.jpg",16,10,1,"y",1,0,598.3,0.68,0.75,98.11362,"High_Value"
"MRI_faces_102",1,2,4,2,20,110.0236,"2015.jpg","2212.jpg",14,10,1,"b",1,1,1133.94,0.7,0.75,111.6493,"High_Value"
"MRI_faces_102",1,2,4,2,21,114.0162,"1035.jpg","2015.jpg",7,14,0,"y",1,1,790.3,0.79,0.7,115.3071,"High_Value"
"MRI_faces_102",1,2,4,2,22,117.0167,"2153.jpg","1262.jpg",12,11,0,"b",1,0,954.75,0.72,0.73,118.4739,"High_Value"
"MRI_faces_102",1,2,4,2,23,122.0237,"2212.jpg","1031.jpg",10,17,0,"b",1,0,865.85,0.75,0.67,123.3847,"High_Value"
"MRI_faces_102",1,2,4,2,24,125.0181,"1150.jpg","1052.jpg",53,49,0,"y",2,1,924.37,0.22,0.28,126.4405,"Low_Value"
"MRI_faces_102",1,2,4,2,25,129.0189,"1216.jpg","2089.jpg",16,15,1,"y",1,0,831.63,0.68,0.68,130.3526,"High_Value"
"MRI_faces_102",1,2,4,2,26,135.0199,"2149.jpg","1150.jpg",46,53,1,"b",2,1,895.68,0.29,0.22,136.4073,"Low_Value"
"MRI_faces_102",1,2,4,2,27,138.0239,"1052.jpg","1060.jpg",49,52,1,"y",2,0,879.58,0.28,0.24,139.3906,"Low_Value"
"MRI_faces_102",1,2,4,2,28,142.0211,"1060.jpg","1173.jpg",52,54,0,"b",2,0,1026.43,0.24,0.21,143.5407,"Low_Value"
"MRI_faces_102",1,2,4,2,29,147.0074,"1013.jpg","1027.jpg",45,48,0,"y",2,1,927.1,0.29,0.28,148.4408,"Low_Value"
"MRI_faces_102",1,2,4,2,30,151.0074,"2181.jpg","2248.jpg",9,13,1,"y",1,0,907.17,0.76,0.72,152.4242,"High_Value"
"MRI_faces_102",1,2,4,2,31,163.0081,"1191.jpg","1262.jpg",18,11,0,"y",1,1,976.4,0.66,0.73,164.4918,"High_Value"
"MRI_faces_102",1,2,4,2,32,169.0093,"1191.jpg","2015.jpg",18,14,0,"y",1,1,729.26,0.66,0.7,170.2429,"High_Value"
"MRI_faces_102",1,2,4,2,33,172.0122,"1262.jpg","2248.jpg",11,13,1,"y",1,0,1039.3,0.73,0.72,173.56,"High_Value"
"MRI_faces_102",1,2,4,2,34,176.0118,"1019.jpg","2045.jpg",43,50,1,"y",2,0,771.66,0.35,0.24,177.2912,"Low_Value"
"MRI_faces_102",1,2,4,2,35,179.0109,"2181.jpg","2212.jpg",9,10,1,"b",1,1,1121.65,0.76,0.75,180.6413,"High_Value"
"MRI_faces_102",1,2,4,2,36,182.0128,"1052.jpg","2045.jpg",49,50,1,"y",2,0,1268.67,0.28,0.24,183.7785,"Low_Value"
"MRI_faces_102",1,2,4,2,37,185.0119,"1035.jpg","2181.jpg",7,9,0,"y",1,1,902.58,0.79,0.76,186.4123,"High_Value"
"MRI_faces_102",1,2,4,2,38,188.0127,"1130.jpg","1127.jpg",44,51,0,"y",2,1,909.75,0.35,0.24,189.4295,"Low_Value"
"MRI_faces_104",1,2,3,1,1,2.015641,"1130.jpg","1246.jpg",13,9,0,"y",1,1,778.65,0.74,0.8,3.300068,"High_Value"
"MRI_faces_104",1,2,3,1,2,9.015734,"1027.jpg","2164.jpg",48,45,1,"b",2,1,586.52,0.28,0.33,10.09935,"Low_Value"
"MRI_faces_104",1,2,3,1,3,22.01589,"1262.jpg","2164.jpg",43,45,1,"y",2,0,697.38,0.37,0.33,23.21604,"Low_Value"
"MRI_faces_104",1,2,3,1,4,26.01594,"1017.jpg","1027.jpg",44,48,0,"y",2,1,692.33,0.37,0.28,27.21259,"Low_Value"
"MRI_faces_104",1,2,3,1,5,31.01602,"2181.jpg","1210.jpg",46,47,1,"b",2,1,668.23,0.3,0.28,32.18296,"Low_Value"
"MRI_faces_104",1,2,3,1,6,34.0161,"1262.jpg","1210.jpg",43,47,1,"y",2,0,969.17,0.37,0.28,35.48291,"Low_Value"
"MRI_faces_104",1,2,3,1,7,39.01619,"2053.jpg","2041.jpg",54,53,1,"y",2,0,749.07,0.19,0.2,40.26634,"Low_Value"
"MRI_faces_104",1,2,3,1,8,43.01621,"2164.jpg","2053.jpg",45,54,0,"y",2,1,892.07,0.33,0.19,44.39968,"Low_Value"
"MRI_faces_104",1,2,3,1,9,52.01681,"2209.jpg","2053.jpg",50,54,0,"y",2,1,646.45,0.22,0.19,53.16719,"Low_Value"
"MRI_faces_104",1,2,3,1,10,57.01774,"1145.jpg","2058.jpg",11,18,1,"y",1,0,780.55,0.75,0.66,58.30137,"High_Value"
"MRI_faces_104",1,2,3,1,11,61.01847,"2063.jpg","1202.jpg",8,15,1,"y",1,0,1088.8,0.8,0.69,62.60211,"High_Value"
"MRI_faces_104",1,2,3,1,12,68.01966,"2015.jpg","2058.jpg",16,18,1,"b",1,1,1063.61,0.67,0.66,69.58342,"High_Value"
"MRI_faces_104",1,2,3,1,13,72.02036,"1019.jpg","2063.jpg",12,8,0,"y",1,1,938.91,0.75,0.8,73.45407,"High_Value"
"MRI_faces_104",1,2,3,1,14,78.02136,"2063.jpg","2058.jpg",8,18,1,"b",1,1,710.93,0.8,0.66,79.22178,"High_Value"
"MRI_faces_104",1,2,3,1,15,83.01675,"2153.jpg","2248.jpg",17,7,1,"b",1,1,1091.52,0.67,0.8,84.60606,"High_Value"
"MRI_faces_104",1,2,3,1,16,87.01687,"1210.jpg","2125.jpg",47,51,0,"b",2,0,999.38,0.28,0.22,88.51703,"Low_Value"
"MRI_faces_104",1,2,3,1,17,90.01693,"1202.jpg","1145.jpg",15,11,0,"b",1,0,1244.34,0.69,0.75,91.7573,"High_Value"
"MRI_faces_104",1,2,3,1,18,93.01686,"1019.jpg","2015.jpg",12,16,0,"y",1,1,987.41,0.75,0.67,94.50768,"High_Value"
"MRI_faces_104",1,2,3,1,19,97.01694,"1031.jpg","1246.jpg",10,9,0,"b",1,0,798.33,0.76,0.8,98.31715,"High_Value"
"MRI_faces_104",1,2,3,1,20,110.0172,"2058.jpg","2110.jpg",18,14,0,"y",1,1,883.11,0.66,0.69,111.4008,"High_Value"
"MRI_faces_104",1,2,3,1,21,114.0172,"1226.jpg","1017.jpg",49,44,1,"b",2,1,734.08,0.24,0.37,115.2507,"Low_Value"
"MRI_faces_104",1,2,3,1,22,117.0172,"1027.jpg","1210.jpg",48,47,1,"y",2,0,850.04,0.28,0.28,118.3674,"Low_Value"
"MRI_faces_104",1,2,3,1,23,122.0173,"2181.jpg","2041.jpg",46,53,1,"b",2,1,1185.94,0.3,0.2,123.7008,"Low_Value"
"MRI_faces_104",1,2,3,1,24,125.0173,"1019.jpg","1246.jpg",12,9,0,"y",1,1,871.94,0.75,0.8,126.3842,"High_Value"
"MRI_faces_104",1,2,3,1,25,129.0174,"2248.jpg","1145.jpg",7,11,0,"b",1,0,1326.89,0.8,0.75,130.8474,"High_Value"
