"subjectID","scanner","order","block","run","trial","onsettime","ImageLeft","ImageRight","bidIndexLeft","bidIndexRight","IsleftGo","Response","PairType","Outcome","RT","bidLeft","bidRight","FixationTime","PairType2"
"MRI_faces_109",1,1,1,1,9,52.02497,"2125.jpg","2006.jpg",10,8,1,"b",1,1,918.59,0.74,0.76,53.44207,"High_Value"
"MRI_faces_109",1,1,1,1,10,57.02591,"2043.jpg","2194.jpg",45,48,1,"b",2,1,1116.64,0.3,0.29,58.64297,"Low_Value"
"MRI_faces_109",1,1,1,1,11,61.02657,"2125.jpg","2063.jpg",10,11,1,"b",1,1,891.98,0.74,0.73,62.4242,"High_Value"
"MRI_faces_109",1,1,1,1,12,68.02782,"1130.jpg","2194.jpg",47,48,1,"b",2,1,988.76,0.3,0.29,69.51154,"Low_Value"
"MRI_faces_109",1,1,1,1,13,72.02855,"1246.jpg","2194.jpg",44,48,1,"b",2,1,1088.03,0.31,0.29,73.61223,"Low_Value"
"MRI_faces_109",1,1,1,1,14,78.02955,"2118.jpg","2041.jpg",5,56,1,"b",4,1,1284.01,0.79,0.2,79.81327,"Sanity"
"MRI_faces_109",1,1,1,1,15,83.03037,"2110.jpg","1204.jpg",53,54,1,"y",2,0,1202.2,0.22,0.21,84.73084,"Low_Value"
"MRI_faces_109",1,1,1,1,16,87.03109,"2006.jpg","1216.jpg",8,15,0,"y",1,1,1259.45,0.76,0.69,88.79146,"High_Value"
"MRI_faces_109",1,1,1,1,17,90.03168,"2248.jpg","2006.jpg",18,8,1,"y",1,0,1394.91,0.64,0.76,91.9247,"High_Value"
"MRI_faces_109",1,1,1,1,18,93.03222,"1216.jpg","1202.jpg",15,17,1,"y",1,0,1237.34,0.69,0.65,94.76593,"High_Value"
"MRI_faces_109",1,1,1,1,19,97.03289,"2149.jpg","1130.jpg",43,47,0,"b",2,0,1176.66,0.31,0.3,98.70813,"Low_Value"
"MRI_faces_109",1,1,1,1,20,110.0248,"2128.jpg","1130.jpg",49,47,0,"y",2,1,958.79,0.25,0.3,111.4916,"Low_Value"
"MRI_faces_109",1,1,1,1,21,114.0248,"1130.jpg","1204.jpg",47,54,1,"b",2,1,1021.76,0.3,0.21,115.5528,"Low_Value"
"MRI_faces_109",1,1,1,1,22,117.0249,"2058.jpg","1246.jpg",46,44,0,"y",2,1,984.67,0.3,0.31,118.5083,"Low_Value"
"MRI_faces_109",1,1,1,1,23,122.0249,"2110.jpg","2149.jpg",53,43,1,"y",2,0,1112.62,0.22,0.31,123.6417,"Low_Value"
"MRI_faces_109",1,1,1,1,24,125.0251,"2128.jpg","1226.jpg",49,52,0,"x",2,NA,999000,0.25,0.23,127.0252,"Low_Value"
"MRI_faces_109",1,1,1,1,25,129.0251,"1202.jpg","1031.jpg",17,7,0,"b",1,0,693.48,0.65,0.76,130.2252,"High_Value"
"MRI_faces_109",1,1,1,1,26,135.0251,"2212.jpg","1013.jpg",16,12,0,"y",1,1,803.45,0.66,0.7,136.3254,"High_Value"
"MRI_faces_109",1,1,1,1,27,138.0251,"2194.jpg","1226.jpg",48,52,0,"y",2,1,907.43,0.29,0.23,139.4404,"Low_Value"
"MRI_faces_109",1,1,1,1,28,142.0253,"1060.jpg","1246.jpg",51,44,0,"b",2,0,758.27,0.23,0.31,143.2921,"Low_Value"
"MRI_faces_109",1,1,1,1,29,147.0254,"1013.jpg","2063.jpg",12,11,1,"y",1,0,966.18,0.7,0.73,148.4921,"High_Value"
"MRI_faces_109",1,1,1,1,30,151.0257,"1013.jpg","2006.jpg",12,8,1,"y",1,0,988.87,0.7,0.76,152.5093,"High_Value"
"MRI_faces_109",1,1,1,1,31,163.0278,"1216.jpg","2010.jpg",15,9,1,"b",1,1,955.82,0.69,0.76,164.4781,"High_Value"
"MRI_faces_109",1,1,1,1,32,169.0287,"2010.jpg","2125.jpg",9,10,0,"y",1,1,915.84,0.76,0.74,170.4459,"High_Value"
"MRI_faces_109",1,1,1,1,33,172.0293,"2212.jpg","1216.jpg",16,15,0,"b",1,0,751.29,0.66,0.69,173.2797,"High_Value"
"MRI_faces_109",1,1,1,1,34,176.03,"2006.jpg","1031.jpg",8,7,0,"y",1,1,1003.56,0.76,0.76,177.5304,"High_Value"
"MRI_faces_109",1,1,1,1,35,179.0306,"1204.jpg","1246.jpg",54,44,0,"y",2,1,1081.02,0.21,0.31,180.6143,"Low_Value"
"MRI_faces_109",1,1,1,1,36,182.0311,"1050.jpg","2041.jpg",6,56,1,"b",4,1,1062.47,0.79,0.2,183.5926,"Sanity"
"MRI_faces_109",1,1,1,1,37,185.0315,"2006.jpg","2112.jpg",8,13,0,"b",1,0,1163.06,0.76,0.69,186.6926,"High_Value"
"MRI_faces_109",1,1,1,1,38,188.0321,"1031.jpg","1262.jpg",7,14,1,"b",1,1,1322.45,0.76,0.69,189.8492,"High_Value"
"MRI_faces_109",1,1,1,2,1,2.013546,"1031.jpg","2212.jpg",7,16,1,"b",1,1,1125,0.76,0.66,3.640977,"High_Value"
"MRI_faces_109",1,1,1,2,2,6.014292,"2110.jpg","1060.jpg",53,51,1,"y",2,0,852.24,0.22,0.23,7.373296,"Low_Value"
"MRI_faces_109",1,1,1,2,3,13.01559,"1060.jpg","1226.jpg",51,52,0,"b",2,0,1330.94,0.23,0.23,14.84938,"Low_Value"
"MRI_faces_109",1,1,1,2,4,16.01611,"1013.jpg","2010.jpg",12,9,1,"b",1,1,997.43,0.7,0.76,17.51646,"High_Value"
"MRI_faces_109",1,1,1,2,5,21.01693,"2063.jpg","2248.jpg",11,18,0,"y",1,1,985.62,0.73,0.64,22.50684,"High_Value"
"MRI_faces_109",1,1,1,2,6,31.01874,"1060.jpg","2043.jpg",51,45,0,"b",2,0,986.81,0.23,0.3,32.50697,"Low_Value"
"MRI_faces_109",1,1,1,2,7,34.02351,"1060.jpg","2240.jpg",51,50,0,"x",2,NA,999000,0.23,0.23,36.01964,"Low_Value"
"MRI_faces_109",1,1,1,2,8,37.01979,"1262.jpg","1216.jpg",14,15,0,"y",1,1,898.74,0.69,0.69,38.42011,"High_Value"
"MRI_faces_109",1,1,1,2,9,46.02136,"2125.jpg","2212.jpg",10,16,1,"b",1,1,956.2,0.74,0.66,47.47396,"High_Value"
"MRI_faces_109",1,1,1,2,10,49.00709,"1202.jpg","2248.jpg",17,18,0,"b",1,0,1112.45,0.65,0.64,50.6239,"High_Value"
"MRI_faces_109",1,1,1,2,11,59.00735,"1262.jpg","2125.jpg",14,10,0,"y",1,1,647.23,0.69,0.74,60.15742,"High_Value"
"MRI_faces_109",1,1,1,2,12,64.00829,"1204.jpg","2240.jpg",54,50,0,"b",2,0,1056.27,0.21,0.23,65.5749,"Low_Value"
"MRI_faces_109",1,1,1,2,13,69.00866,"1050.jpg","1183.jpg",6,55,1,"b",4,1,890.87,0.79,0.2,70.40902,"Sanity"
"MRI_faces_109",1,1,1,2,14,77.01017,"1013.jpg","1262.jpg",12,14,1,"b",1,1,748.41,0.7,0.69,78.26043,"High_Value"
"MRI_faces_109",1,1,1,2,15,84.01137,"2118.jpg","1183.jpg",5,55,1,"b",4,1,846.2,0.79,0.2,85.3617,"Sanity"
"MRI_faces_109",1,1,1,2,16,88.01203,"2063.jpg","1031.jpg",11,7,0,"y",1,1,1050.52,0.73,0.76,89.56252,"High_Value"
"MRI_faces_109",1,1,1,2,17,91.01249,"1130.jpg","2058.jpg",47,46,1,"b",2,1,1108.04,0.3,0.3,92.62977,"Low_Value"
"MRI_faces_109",1,1,1,2,18,96.02453,"2110.jpg","2128.jpg",53,49,1,"y",2,0,811.05,0.22,0.25,97.33042,"Low_Value"
"MRI_faces_109",1,1,1,2,19,99.01397,"2112.jpg","2212.jpg",13,16,1,"y",1,0,962.56,0.69,0.66,100.4812,"High_Value"
"MRI_faces_109",1,1,1,2,20,107.0153,"1226.jpg","2058.jpg",52,46,1,"b",2,1,848.21,0.23,0.3,108.3658,"Low_Value"
"MRI_faces_109",1,1,1,2,21,113.0165,"1226.jpg","2149.jpg",52,43,1,"b",2,1,850.07,0.23,0.31,114.3669,"Low_Value"
"MRI_faces_109",1,1,1,2,22,118.0174,"2058.jpg","2043.jpg",46,45,0,"b",2,0,1444.15,0.3,0.3,119.9584,"Low_Value"
"MRI_faces_109",1,1,1,2,23,123.0181,"2063.jpg","1216.jpg",11,15,0,"y",1,1,917.41,0.73,0.69,124.4351,"High_Value"
"MRI_faces_109",1,1,1,2,24,126.0187,"1246.jpg","2149.jpg",44,43,1,"x",2,NA,999000,0.31,0.31,128.0191,"Low_Value"
"MRI_faces_109",1,1,1,2,25,140.0211,"2240.jpg","2058.jpg",50,46,1,"b",2,1,960.47,0.23,0.3,141.4753,"Low_Value"
"MRI_faces_109",1,1,1,2,26,143.0085,"2112.jpg","2010.jpg",13,9,1,"y",1,0,907.02,0.69,0.76,144.4254,"High_Value"
"MRI_faces_109",1,1,1,2,27,147.0085,"1204.jpg","1226.jpg",54,52,0,"y",2,1,1157.1,0.21,0.23,148.6753,"Low_Value"
"MRI_faces_109",1,1,1,2,28,151.0086,"2010.jpg","2248.jpg",9,18,0,"y",1,1,1191.94,0.76,0.64,152.7087,"High_Value"
"MRI_faces_109",1,1,1,2,29,154.0113,"2110.jpg","2058.jpg",53,46,1,"b",2,1,1490.23,0.22,0.3,156.01,"Low_Value"
"MRI_faces_109",1,1,1,2,30,157.0086,"1130.jpg","1060.jpg",47,51,1,"y",2,0,1353.95,0.3,0.23,158.8756,"Low_Value"
"MRI_faces_109",1,1,1,2,31,163.0087,"2063.jpg","2112.jpg",11,13,0,"b",1,0,1280.81,0.73,0.69,164.7923,"High_Value"
"MRI_faces_109",1,1,1,2,32,169.0095,"1204.jpg","2043.jpg",54,45,0,"b",2,0,1294.06,0.21,0.3,170.8101,"Low_Value"
"MRI_faces_109",1,1,1,2,33,172.0127,"2248.jpg","1262.jpg",18,14,1,"b",1,1,1004.93,0.64,0.69,173.527,"High_Value"
"MRI_faces_109",1,1,1,2,34,175.0106,"2128.jpg","1246.jpg",49,44,0,"y",2,1,1061.98,0.25,0.31,176.5776,"Low_Value"
"MRI_faces_109",1,1,1,2,35,179.0112,"2043.jpg","2149.jpg",45,43,1,"b",2,1,1201.38,0.3,0.31,180.7116,"Low_Value"
"MRI_faces_109",1,1,1,2,36,182.015,"2010.jpg","1031.jpg",9,7,0,"y",1,1,1013.51,0.76,0.76,183.5288,"High_Value"
"MRI_faces_109",1,1,1,2,37,185.0122,"1262.jpg","2112.jpg",14,13,0,"b",1,0,1131.32,0.69,0.69,186.6461,"High_Value"
"MRI_faces_109",1,1,1,2,38,188.015,"1202.jpg","2125.jpg",17,10,0,"b",1,0,967.52,0.65,0.74,189.48,"High_Value"
"MRI_faces_109",1,1,2,1,1,2.032562,"1216.jpg","1262.jpg",15,14,1,"b",1,1,1315.82,0.69,0.69,3.85089,"High_Value"
"MRI_faces_109",1,1,2,1,2,6.033269,"2125.jpg","2212.jpg",10,16,1,"b",1,1,1124.15,0.74,0.66,7.650324,"High_Value"
"MRI_faces_109",1,1,2,1,3,13.0316,"2194.jpg","2240.jpg",48,50,0,"y",2,1,959.79,0.29,0.23,14.48494,"Low_Value"
"MRI_faces_109",1,1,2,1,4,16.03503,"2010.jpg","1216.jpg",9,15,0,"b",1,0,1219.35,0.76,0.69,17.75216,"High_Value"
"MRI_faces_109",1,1,2,1,5,21.03178,"2112.jpg","2212.jpg",13,16,1,"y",1,0,916.6,0.69,0.66,22.44854,"High_Value"
"MRI_faces_109",1,1,2,1,6,31.03185,"2063.jpg","2125.jpg",11,10,0,"y",1,1,763.54,0.73,0.74,32.28807,"High_Value"
"MRI_faces_109",1,1,2,1,7,34.03165,"2006.jpg","2248.jpg",8,18,0,"x",1,NA,999000,0.76,0.64,36.03206,"High_Value"
"MRI_faces_109",1,1,2,1,8,37.03194,"2149.jpg","2110.jpg",43,53,0,"b",2,0,1073.43,0.31,0.22,38.6059,"Low_Value"
"MRI_faces_109",1,1,2,1,9,46.03206,"2125.jpg","2010.jpg",10,9,1,"y",1,0,356.35,0.74,0.76,46.89059,"High_Value"
"MRI_faces_109",1,1,2,1,10,49.03214,"2248.jpg","1262.jpg",18,14,1,"b",1,1,621.24,0.64,0.69,50.14896,"High_Value"
"MRI_faces_109",1,1,2,1,11,59.03236,"2058.jpg","2110.jpg",46,53,0,"b",2,0,995,0.3,0.22,60.52629,"Low_Value"
"MRI_faces_109",1,1,2,1,12,64.03233,"1204.jpg","1130.jpg",54,47,0,"b",2,0,1267.04,0.21,0.3,65.7994,"Low_Value"
"MRI_faces_109",1,1,2,1,13,69.03249,"1202.jpg","2112.jpg",17,13,0,"b",1,0,1098.89,0.65,0.69,70.6326,"High_Value"
"MRI_faces_109",1,1,2,1,14,77.03258,"2212.jpg","1013.jpg",16,12,0,"b",1,0,864.79,0.66,0.7,78.39618,"High_Value"
"MRI_faces_109",1,1,2,1,15,84.03269,"1183.jpg","1050.jpg",55,6,0,"y",4,1,964.69,0.2,0.79,85.49731,"Sanity"
"MRI_faces_109",1,1,2,1,16,88.0327,"2041.jpg","2118.jpg",56,5,0,"y",4,1,1030.68,0.2,0.79,89.5496,"Sanity"
"MRI_faces_109",1,1,2,1,17,91.0328,"1246.jpg","2149.jpg",44,43,1,"b",2,1,1081.58,0.31,0.31,92.61529,"Low_Value"
"MRI_faces_109",1,1,2,1,18,96.03284,"1060.jpg","1226.jpg",51,52,0,"b",2,0,1039.53,0.23,0.23,97.56628,"Low_Value"
"MRI_faces_109",1,1,2,1,19,99.03297,"1060.jpg","1246.jpg",51,44,0,"b",2,0,1226.41,0.23,0.31,100.75,"Low_Value"
"MRI_faces_109",1,1,2,1,20,107.0344,"2043.jpg","2058.jpg",45,46,1,"b",2,1,987.99,0.3,0.3,108.5181,"Low_Value"
"MRI_faces_109",1,1,2,1,21,113.0331,"2128.jpg","2240.jpg",49,50,0,"y",2,1,1081.26,0.25,0.23,114.6025,"Low_Value"
"MRI_faces_109",1,1,2,1,22,118.0331,"1031.jpg","2010.jpg",7,9,1,"b",1,1,1479.21,0.76,0.76,120.0033,"High_Value"
"MRI_faces_109",1,1,2,1,23,123.0333,"2240.jpg","1204.jpg",50,54,1,"b",2,1,1095.12,0.23,0.21,124.6208,"Low_Value"
"MRI_faces_109",1,1,2,1,24,126.0333,"1226.jpg","2128.jpg",52,49,1,"x",2,NA,999000,0.23,0.25,128.0335,"Low_Value"
"MRI_faces_109",1,1,2,1,25,140.0335,"2006.jpg","1031.jpg",8,7,0,"b",1,0,941.88,0.76,0.76,141.4738,"High_Value"
"MRI_faces_109",1,1,2,1,26,143.0335,"1060.jpg","2043.jpg",51,45,0,"b",2,0,1080.91,0.23,0.3,144.6077,"Low_Value"
"MRI_faces_109",1,1,2,1,27,147.0335,"1031.jpg","2212.jpg",7,16,1,"b",1,1,1062.85,0.76,0.66,148.5918,"High_Value"
"MRI_faces_109",1,1,2,1,28,151.0336,"2006.jpg","1216.jpg",8,15,0,"b",1,0,1103.81,0.76,0.69,152.6337,"High_Value"
"MRI_faces_109",1,1,2,1,29,154.0338,"2149.jpg","2043.jpg",43,45,0,"y",2,1,763.61,0.31,0.3,155.2929,"Low_Value"
"MRI_faces_109",1,1,2,1,30,157.0337,"1031.jpg","1202.jpg",7,17,1,"b",1,1,1101.7,0.76,0.65,158.6339,"High_Value"
"MRI_faces_109",1,1,2,1,31,163.0338,"2128.jpg","1246.jpg",49,44,0,"y",2,1,1093.53,0.25,0.31,164.6174,"Low_Value"
"MRI_faces_109",1,1,2,1,32,169.0339,"2125.jpg","1202.jpg",10,17,1,"b",1,1,758.48,0.74,0.65,170.2841,"High_Value"
"MRI_faces_109",1,1,2,1,33,172.0339,"1226.jpg","2058.jpg",52,46,1,"b",2,1,1215.46,0.23,0.3,173.7462,"Low_Value"
"MRI_faces_109",1,1,2,1,34,175.0339,"1216.jpg","2212.jpg",15,16,1,"y",1,0,1022.47,0.69,0.66,176.5507,"High_Value"
"MRI_faces_109",1,1,2,1,35,179.034,"2043.jpg","2128.jpg",45,49,1,"y",2,0,1174.41,0.3,0.25,180.7008,"Low_Value"
"MRI_faces_109",1,1,2,1,36,182.034,"2043.jpg","2194.jpg",45,48,1,"b",2,1,1026.36,0.3,0.29,183.5508,"Low_Value"
"MRI_faces_109",1,1,2,1,37,185.0341,"1013.jpg","2063.jpg",12,11,1,"b",1,1,1175.28,0.7,0.73,186.701,"High_Value"
"MRI_faces_109",1,1,2,1,38,188.0342,"2240.jpg","2149.jpg",50,43,1,"b",2,1,1200.21,0.23,0.31,189.7342,"Low_Value"
"MRI_faces_109",1,1,2,2,1,2.026912,"1013.jpg","1202.jpg",12,17,1,"b",1,1,947.54,0.7,0.65,3.465592,"High_Value"
"MRI_faces_109",1,1,2,2,2,9.02803,"2194.jpg","2110.jpg",48,53,0,"b",2,0,1022.4,0.29,0.22,10.54814,"Low_Value"
"MRI_faces_109",1,1,2,2,3,22.01478,"2063.jpg","2248.jpg",11,18,0,"y",1,1,952.68,0.73,0.64,23.48078,"High_Value"
"MRI_faces_109",1,1,2,2,4,26.01495,"1031.jpg","2063.jpg",7,11,1,"b",1,1,767.49,0.76,0.73,27.28174,"High_Value"
"MRI_faces_109",1,1,2,2,5,31.01531,"1202.jpg","2248.jpg",17,18,0,"b",1,0,1001.13,0.65,0.64,32.51569,"High_Value"
"MRI_faces_109",1,1,2,2,6,34.01576,"2248.jpg","2010.jpg",18,9,1,"b",1,1,972.68,0.64,0.76,35.49957,"High_Value"
"MRI_faces_109",1,1,2,2,7,39.01666,"2112.jpg","2063.jpg",13,11,1,"y",1,0,1043.8,0.69,0.73,40.56714,"High_Value"
"MRI_faces_109",1,1,2,2,8,43.0174,"1060.jpg","2110.jpg",51,53,0,"b",2,0,1017.05,0.23,0.22,44.5345,"Low_Value"
"MRI_faces_109",1,1,2,2,9,52.01885,"2128.jpg","2110.jpg",49,53,0,"b",2,0,1035.6,0.25,0.22,53.55271,"Low_Value"
"MRI_faces_109",1,1,2,2,10,57.01982,"1130.jpg","2149.jpg",47,43,1,"b",2,1,862.63,0.3,0.31,58.38693,"Low_Value"
"MRI_faces_109",1,1,2,2,11,61.02052,"2043.jpg","1204.jpg",45,54,1,"b",2,1,944.93,0.3,0.21,62.47094,"Low_Value"
"MRI_faces_109",1,1,2,2,12,68.02186,"2063.jpg","1216.jpg",11,15,0,"b",1,0,876.6,0.73,0.69,69.39911,"High_Value"
"MRI_faces_109",1,1,2,2,13,72.02256,"2194.jpg","1246.jpg",48,44,0,"x",2,NA,999000,0.29,0.31,74.02306,"Low_Value"
"MRI_faces_109",1,1,2,2,14,78.0235,"1013.jpg","2010.jpg",12,9,1,"b",1,1,1013.97,0.7,0.76,79.54055,"High_Value"
"MRI_faces_109",1,1,2,2,15,83.02442,"2041.jpg","1050.jpg",56,6,0,"y",4,1,944.02,0.2,0.79,84.46583,"Sanity"
"MRI_faces_109",1,1,2,2,16,87.02512,"1204.jpg","2110.jpg",54,53,0,"b",2,0,920.32,0.21,0.22,88.44228,"Low_Value"
"MRI_faces_109",1,1,2,2,17,90.02561,"2058.jpg","2240.jpg",46,50,0,"y",2,1,982.86,0.3,0.23,91.50935,"Low_Value"
"MRI_faces_109",1,1,2,2,18,93.02617,"2112.jpg","1262.jpg",13,14,1,"b",1,1,888.29,0.69,0.69,94.41603,"High_Value"
"MRI_faces_109",1,1,2,2,19,97.02686,"1262.jpg","1013.jpg",14,12,0,"y",1,1,763.59,0.69,0.7,98.28274,"High_Value"
"MRI_faces_109",1,1,2,2,20,110.0161,"2248.jpg","2212.jpg",18,16,1,"y",1,0,993.32,0.64,0.66,111.5162,"High_Value"
"MRI_faces_109",1,1,2,2,21,114.0161,"1226.jpg","2194.jpg",52,48,1,"x",2,NA,999000,0.23,0.29,116.0162,"Low_Value"
"MRI_faces_109",1,1,2,2,22,117.0162,"2006.jpg","1013.jpg",8,12,0,"b",1,0,863.24,0.76,0.7,118.383,"High_Value"
"MRI_faces_109",1,1,2,2,23,122.0162,"1262.jpg","2125.jpg",14,10,0,"y",1,1,669.27,0.69,0.74,123.1832,"High_Value"
"MRI_faces_109",1,1,2,2,24,125.0164,"2125.jpg","2006.jpg",10,8,1,"b",1,1,713.08,0.74,0.76,126.2332,"High_Value"
"MRI_faces_109",1,1,2,2,25,129.0164,"1031.jpg","1262.jpg",7,14,1,"b",1,1,1217.03,0.76,0.69,130.7333,"High_Value"
"MRI_faces_109",1,1,2,2,26,135.0168,"2112.jpg","2006.jpg",13,8,1,"y",1,0,1125.6,0.69,0.76,136.6506,"High_Value"
"MRI_faces_109",1,1,2,2,27,138.0198,"2194.jpg","1130.jpg",48,47,0,"y",2,1,1293.63,0.29,0.3,139.8177,"Low_Value"
"MRI_faces_109",1,1,2,2,28,142.0197,"1130.jpg","2128.jpg",47,49,1,"b",2,1,1144.71,0.3,0.25,143.6685,"Low_Value"
"MRI_faces_109",1,1,2,2,29,147.0189,"2240.jpg","1060.jpg",50,51,1,"b",2,1,1129.6,0.23,0.23,148.6527,"Low_Value"
"MRI_faces_109",1,1,2,2,30,151.0196,"2149.jpg","1226.jpg",43,52,0,"x",2,NA,999000,0.31,0.23,153.0201,"Low_Value"
"MRI_faces_109",1,1,2,2,31,163.0218,"2010.jpg","2112.jpg",9,13,0,"b",1,0,1060.7,0.76,0.69,164.5888,"High_Value"
"MRI_faces_109",1,1,2,2,32,169.0225,"1202.jpg","1216.jpg",17,15,0,"y",1,1,927.95,0.65,0.69,170.4504,"High_Value"
"MRI_faces_109",1,1,2,2,33,172.0233,"1246.jpg","2058.jpg",44,46,1,"b",2,1,1069.1,0.31,0.3,173.5903,"Low_Value"
"MRI_faces_109",1,1,2,2,34,176.0239,"2118.jpg","1183.jpg",5,55,1,"b",4,1,785.49,0.79,0.2,177.3076,"Sanity"
"MRI_faces_109",1,1,2,2,35,179.0245,"1226.jpg","1204.jpg",52,54,1,"b",2,1,958.94,0.23,0.21,180.4839,"Low_Value"
"MRI_faces_109",1,1,2,2,36,182.0251,"1060.jpg","1130.jpg",51,47,0,"b",2,0,1191.33,0.23,0.3,183.7173,"Low_Value"
"MRI_faces_109",1,1,2,2,37,185.0256,"1246.jpg","1204.jpg",44,54,1,"b",2,1,1052.85,0.31,0.21,186.5759,"Low_Value"
"MRI_faces_109",1,1,2,2,38,188.026,"2058.jpg","1130.jpg",46,47,0,"y",2,1,1161.41,0.3,0.3,189.6839,"Low_Value"
"MRI_faces_110",1,2,1,1,1,2.024549,"1146.jpg","1173.jpg",48,47,1,"b",2,1,902.1,0.35,0.36,3.429467,"Low_Value"
"MRI_faces_110",1,2,1,1,2,5.025064,"1114.jpg","1073.jpg",6,56,1,"y",4,0,1189.57,0.81,0.18,6.711921,"Sanity"
"MRI_faces_110",1,2,1,1,3,8.011749,"1146.jpg","2149.jpg",48,53,1,"b",2,1,858.9,0.35,0.25,9.378503,"Low_Value"
"MRI_faces_110",1,2,1,1,4,13.0118,"1204.jpg","1146.jpg",50,48,0,"y",2,1,1227.84,0.31,0.35,14.74522,"Low_Value"
"MRI_faces_110",1,2,1,1,5,18.01187,"1017.jpg","1060.jpg",11,13,1,"y",1,0,1261.78,0.74,0.73,19.77876,"High_Value"
"MRI_faces_110",1,2,1,1,6,25.01194,"1183.jpg","2181.jpg",16,15,1,"y",1,0,1118.71,0.61,0.72,26.62882,"High_Value"
"MRI_faces_110",1,2,1,1,7,29.01257,"1031.jpg","1050.jpg",9,12,1,"b",1,1,1151.05,0.75,0.74,30.66311,"High_Value"
"MRI_faces_110",1,2,1,1,8,32.01477,"2218.jpg","2125.jpg",14,18,1,"b",1,1,952.87,0.72,0.61,33.46348,"High_Value"
"MRI_faces_110",1,2,1,1,9,39.01432,"2181.jpg","2218.jpg",15,14,0,"y",1,1,1069.32,0.72,0.72,40.58151,"High_Value"
"MRI_faces_110",1,2,1,1,10,43.01501,"2153.jpg","1019.jpg",54,45,1,"b",2,1,986.63,0.22,0.36,44.51239,"Low_Value"
"MRI_faces_110",1,2,1,1,11,46.01564,"1060.jpg","2209.jpg",13,8,0,"y",1,1,1455,0.73,0.77,47.97881,"High_Value"
"MRI_faces_110",1,2,1,1,12,50.01638,"2149.jpg","2045.jpg",53,46,0,"b",2,0,1350.29,0.25,0.36,51.86647,"Low_Value"
"MRI_faces_110",1,2,1,1,13,54.01701,"2240.jpg","1052.jpg",44,43,0,"b",2,0,1145.62,0.36,0.37,55.66731,"Low_Value"
"MRI_faces_110",1,2,1,1,14,59.0179,"2209.jpg","2181.jpg",8,15,1,"y",1,0,1131.74,0.77,0.72,60.65163,"High_Value"
"MRI_faces_110",1,2,1,1,15,63.01856,"1019.jpg","1226.jpg",45,49,0,"y",2,1,1185.06,0.36,0.34,64.70225,"Low_Value"
"MRI_faces_110",1,2,1,1,16,67.01934,"1226.jpg","2240.jpg",49,44,1,"y",2,0,1135.3,0.34,0.36,68.65294,"Low_Value"
"MRI_faces_110",1,2,1,1,17,70.01979,"1145.jpg","2209.jpg",7,8,0,"y",1,1,933.88,0.79,0.77,71.45345,"High_Value"
"MRI_faces_110",1,2,1,1,18,80.02158,"2041.jpg","2149.jpg",51,53,1,"b",2,1,917.07,0.31,0.25,81.43863,"Low_Value"
"MRI_faces_110",1,2,1,1,19,84.02226,"2045.jpg","1019.jpg",46,45,1,"x",2,NA,999000,0.36,0.36,86.02264,"Low_Value"
"MRI_faces_110",1,2,1,1,20,87.02276,"2128.jpg","2041.jpg",52,51,0,"y",2,1,1312.88,0.28,0.31,88.82977,"Low_Value"
"MRI_faces_110",1,2,1,1,21,90.0233,"1173.jpg","1226.jpg",47,49,0,"y",2,1,1208.32,0.36,0.34,91.72966,"Low_Value"
"MRI_faces_110",1,2,1,1,22,94.02398,"2125.jpg","1031.jpg",18,9,0,"y",1,1,1223.65,0.61,0.75,95.74639,"High_Value"
"MRI_faces_110",1,2,1,1,23,100.025,"2045.jpg","1204.jpg",46,50,1,"b",2,1,798.62,0.36,0.31,101.3132,"Low_Value"
"MRI_faces_110",1,2,1,1,24,103.0256,"1050.jpg","1017.jpg",12,11,0,"y",1,1,1112.06,0.74,0.74,104.6299,"High_Value"
"MRI_faces_110",1,2,1,1,25,106.013,"2153.jpg","1204.jpg",54,50,1,"b",2,1,964.6,0.22,0.31,107.4801,"Low_Value"
"MRI_faces_110",1,2,1,1,26,110.0132,"1150.jpg","2010.jpg",55,5,0,"y",4,1,934.44,0.18,0.81,111.4605,"Sanity"
"MRI_faces_110",1,2,1,1,27,113.0132,"1031.jpg","1035.jpg",9,10,1,"y",1,0,1079.47,0.75,0.74,114.5967,"High_Value"
"MRI_faces_110",1,2,1,1,28,116.0133,"2128.jpg","1146.jpg",52,48,0,"y",2,1,1232.39,0.28,0.35,117.7464,"Low_Value"
"MRI_faces_110",1,2,1,1,29,130.0137,"1019.jpg","2041.jpg",45,51,0,"y",2,1,1094.96,0.36,0.31,131.6139,"Low_Value"
"MRI_faces_110",1,2,1,1,30,140.0153,"1050.jpg","2218.jpg",12,14,0,"y",1,1,1043.32,0.74,0.72,141.5657,"High_Value"
"MRI_faces_110",1,2,1,1,31,146.0165,"1183.jpg","1145.jpg",16,7,1,"y",1,0,982.17,0.61,0.79,147.5001,"High_Value"
"MRI_faces_110",1,2,1,1,32,150.0171,"2181.jpg","1017.jpg",15,11,0,"y",1,1,958.56,0.72,0.74,151.4842,"High_Value"
"MRI_faces_110",1,2,1,1,33,156.0182,"1145.jpg","2218.jpg",7,14,0,"y",1,1,1035.45,0.79,0.72,157.5519,"High_Value"
"MRI_faces_110",1,2,1,1,34,160.0189,"2125.jpg","2209.jpg",18,8,0,"y",1,1,1011.79,0.61,0.77,161.5359,"High_Value"
