subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_108	1	2	1	1	1	2.025525	2094.jpg	1027.jpg	12	11	0	y	1	1	888.21	0.71	0.72	3.415008	2.025525	0.88821
MRI_faces_108	1	2	1	1	2	5.025559	2194.jpg	1146.jpg	49	50	1	b	2	1	856.21	0.31	0.31	6.381048	5.025559	0.85621
MRI_faces_108	1	2	1	1	3	8.025576	1114.jpg	1013.jpg	17	7	1	b	1	1	1127.19	0.62	0.76	9.648293	8.025576	1.12719
MRI_faces_108	1	2	1	1	4	13.02565	2058.jpg	2194.jpg	53	49	0	y	2	1	1201.1	0.29	0.31	14.72602	13.02565	1.2011
MRI_faces_108	1	2	1	1	5	18.02574	1216.jpg	1146.jpg	43	50	1	b	2	1	1260	0.37	0.31	19.78343	18.02574	1.26
MRI_faces_108	1	2	1	1	6	25.02585	2118.jpg	2094.jpg	14	12	1	b	1	1	1368.91	0.63	0.71	26.89264	25.02585	1.36891
MRI_faces_108	1	2	1	1	7	29.02593	2043.jpg	1246.jpg	48	45	1	x	2	999	999000	0.32	0.34	31.02606	29.02593	999
MRI_faces_108	1	2	1	1	8	32.02603	1073.jpg	1027.jpg	15	11	0	y	1	1	1133.73	0.62	0.72	33.65958	32.02603	1.13373
MRI_faces_108	1	2	1	1	9	39.02613	2155.jpg	2043.jpg	47	48	0	b	2	0	1023.62	0.34	0.32	40.54289	39.02613	1.02362
MRI_faces_108	1	2	1	1	10	43.0262	2118.jpg	1017.jpg	14	18	1	b	1	1	1105.57	0.63	0.6	44.62626	43.0262	1.10557
MRI_faces_108	1	2	1	1	11	46.02625	2229.jpg	1114.jpg	13	17	0	y	1	1	1271.51	0.69	0.62	47.79308	46.02625	1.27151
MRI_faces_108	1	2	1	1	12	50.02628	2058.jpg	2053.jpg	53	51	0	y	2	1	1180.47	0.29	0.3	51.70566	50.02628	1.18047
MRI_faces_108	1	2	1	1	13	54.02639	2125.jpg	1017.jpg	8	18	1	b	1	1	805.4	0.74	0.6	55.32646	54.02639	0.8054
MRI_faces_108	1	2	1	1	14	59.02637	1246.jpg	2053.jpg	45	51	0	b	2	0	1109.4	0.34	0.3	60.62654	59.02637	1.1094
MRI_faces_108	1	2	1	1	15	63.02643	2229.jpg	1019.jpg	13	9	0	y	1	1	1219.31	0.69	0.73	64.7433	63.02643	1.21931
MRI_faces_108	1	2	1	1	16	67.02647	2043.jpg	2128.jpg	48	44	1	b	2	1	1036.3	0.32	0.34	68.55994	67.02647	1.0363
MRI_faces_108	1	2	1	1	17	70.02655	1052.jpg	2063.jpg	56	5	0	y	4	1	1144.19	0.24	0.81	71.66011	70.02655	1.14419
MRI_faces_108	1	2	1	1	18	80.02727	1013.jpg	2125.jpg	7	8	0	y	1	1	796.51	0.76	0.74	81.31099	80.02727	0.79651
MRI_faces_108	1	2	1	1	19	84.02791	1035.jpg	2063.jpg	55	5	0	y	4	1	1265.85	0.24	0.81	85.77837	84.02791	1.26585
MRI_faces_108	1	2	1	1	20	87.02675	2149.jpg	1146.jpg	54	50	1	b	2	1	924.02	0.26	0.31	88.4455	87.02675	0.92402
MRI_faces_108	1	2	1	1	21	90.02684	1114.jpg	2153.jpg	17	10	1	b	1	1	1142.93	0.62	0.72	91.66273	90.02684	1.14293
MRI_faces_108	1	2	1	1	22	94.02686	2155.jpg	2194.jpg	47	49	0	y	2	1	1179.89	0.34	0.31	95.69675	94.02686	1.17989
MRI_faces_108	1	2	1	1	23	100.027	1173.jpg	1146.jpg	46	50	1	b	2	1	1169.72	0.34	0.31	101.6937	100.027	1.16972
MRI_faces_108	1	2	1	1	24	103.027	2043.jpg	1183.jpg	48	52	1	b	2	1	1011.74	0.32	0.3	104.5316	103.027	1.01174
MRI_faces_108	1	2	1	1	25	106.0271	1007.jpg	2153.jpg	16	10	1	b	1	1	1418.67	0.62	0.72	107.9438	106.0271	1.41867
MRI_faces_108	1	2	1	1	26	110.0271	1173.jpg	2155.jpg	46	47	1	b	2	1	1212.68	0.34	0.34	111.7328	110.0271	1.21268
MRI_faces_108	1	2	1	1	27	113.0163	2118.jpg	2229.jpg	14	13	1	b	1	1	854.5	0.63	0.69	114.3773	113.0163	0.8545
MRI_faces_108	1	2	1	1	28	116.0168	2229.jpg	2125.jpg	13	8	0	y	1	1	1124.96	0.69	0.74	117.6507	116.0168	1.12496
MRI_faces_108	1	2	1	1	29	130.0273	2229.jpg	1027.jpg	13	11	0	y	1	1	1306.39	0.69	0.72	131.8275	130.0273	1.30639
MRI_faces_108	1	2	1	1	30	140.0275	2058.jpg	2043.jpg	53	48	0	x	2	999	999000	0.29	0.32	142.0278	140.0275	999
MRI_faces_108	1	2	1	1	31	146.0276	2155.jpg	2149.jpg	47	54	0	b	2	0	996.16	0.34	0.26	147.5224	146.0276	0.99616
MRI_faces_108	1	2	1	1	32	150.0276	2155.jpg	2053.jpg	47	51	0	y	2	1	1158.14	0.34	0.3	151.6779	150.0276	1.15814
MRI_faces_108	1	2	1	1	33	156.0278	2125.jpg	1073.jpg	8	15	1	b	1	1	1075.97	0.74	0.62	157.5947	156.0278	1.07597
MRI_faces_108	1	2	1	1	34	160.0278	2058.jpg	2149.jpg	53	54	0	y	2	1	1100.97	0.29	0.26	161.6281	160.0278	1.10097
MRI_faces_108	1	2	1	1	35	166.0278	2118.jpg	2153.jpg	14	10	1	b	1	1	1103.93	0.63	0.72	167.6281	166.0278	1.10393
MRI_faces_108	1	2	1	1	36	178.028	2118.jpg	1073.jpg	14	15	1	b	1	1	1001.74	0.63	0.62	179.5282	178.028	1.00174
MRI_faces_108	1	2	1	1	37	181.0112	2153.jpg	2125.jpg	10	8	0	y	1	1	1017.53	0.72	0.74	182.5453	181.0112	1.01753
MRI_faces_108	1	2	1	1	38	188.0313	1216.jpg	2155.jpg	43	47	1	b	2	1	983.41	0.37	0.34	189.4964	188.0313	0.98341
