subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_109	1	1	2	2	1	2.026912	1013.jpg	1202.jpg	12	17	1	b	1	1	947.54	0.7	0.65	3.465592	2.026912	0.94754
MRI_faces_109	1	1	2	2	2	9.02803	2194.jpg	2110.jpg	48	53	0	b	2	0	1022.4	0.29	0.22	10.54814	9.02803	1.0224
MRI_faces_109	1	1	2	2	3	22.01478	2063.jpg	2248.jpg	11	18	0	y	1	1	952.68	0.73	0.64	23.48078	22.01478	0.95268
MRI_faces_109	1	1	2	2	4	26.01495	1031.jpg	2063.jpg	7	11	1	b	1	1	767.49	0.76	0.73	27.28174	26.01495	0.76749
MRI_faces_109	1	1	2	2	5	31.01531	1202.jpg	2248.jpg	17	18	0	b	1	0	1001.13	0.65	0.64	32.51569	31.01531	1.00113
MRI_faces_109	1	1	2	2	6	34.01576	2248.jpg	2010.jpg	18	9	1	b	1	1	972.68	0.64	0.76	35.49957	34.01576	0.97268
MRI_faces_109	1	1	2	2	7	39.01666	2112.jpg	2063.jpg	13	11	1	y	1	0	1043.8	0.69	0.73	40.56714	39.01666	1.0438
MRI_faces_109	1	1	2	2	8	43.0174	1060.jpg	2110.jpg	51	53	0	b	2	0	1017.05	0.23	0.22	44.5345	43.0174	1.01705
MRI_faces_109	1	1	2	2	9	52.01885	2128.jpg	2110.jpg	49	53	0	b	2	0	1035.6	0.25	0.22	53.55271	52.01885	1.0356
MRI_faces_109	1	1	2	2	10	57.01982	1130.jpg	2149.jpg	47	43	1	b	2	1	862.63	0.3	0.31	58.38693	57.01982	0.86263
MRI_faces_109	1	1	2	2	11	61.02052	2043.jpg	1204.jpg	45	54	1	b	2	1	944.93	0.3	0.21	62.47094	61.02052	0.94493
MRI_faces_109	1	1	2	2	12	68.02186	2063.jpg	1216.jpg	11	15	0	b	1	0	876.6	0.73	0.69	69.39911	68.02186	0.8766
MRI_faces_109	1	1	2	2	13	72.02256	2194.jpg	1246.jpg	48	44	0	x	2	999	999000	0.29	0.31	74.02306	72.02256	999
MRI_faces_109	1	1	2	2	14	78.0235	1013.jpg	2010.jpg	12	9	1	b	1	1	1013.97	0.7	0.76	79.54055	78.0235	1.01397
MRI_faces_109	1	1	2	2	15	83.02442	2041.jpg	1050.jpg	56	6	0	y	4	1	944.02	0.2	0.79	84.46583	83.02442	0.94402
MRI_faces_109	1	1	2	2	16	87.02512	1204.jpg	2110.jpg	54	53	0	b	2	0	920.32	0.21	0.22	88.44228	87.02512	0.92032
MRI_faces_109	1	1	2	2	17	90.02561	2058.jpg	2240.jpg	46	50	0	y	2	1	982.86	0.3	0.23	91.50935	90.02561	0.98286
MRI_faces_109	1	1	2	2	18	93.02617	2112.jpg	1262.jpg	13	14	1	b	1	1	888.29	0.69	0.69	94.41603	93.02617	0.88829
