subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_119	"	1	1	"before	"	1	"1150.jpg	"	56	1	2.155719	4.028192	2.155719	2
"MRI_faces_119	"	1	1	"before	"	1	"1073.jpg	"	52	1	5.028263	7.028647	5.028263	2
"MRI_faces_119	"	1	1	"before	"	1	"1146.jpg	"	39	1	9.028986	11.029379	9.028986	2
"MRI_faces_119	"	1	1	"before	"	1	"1192.jpg	"	51	1	13.029699	15.03012	13.029699	2
"MRI_faces_119	"	1	1	"before	"	1	"2218.jpg	"	50	0	16.030273	18.030616	16.030273	2
"MRI_faces_119	"	1	1	"before	"	1	"1246.jpg	"	55	1	21.022602	23.022712	21.022602	2
"MRI_faces_119	"	1	1	"before	"	1	"1035.jpg	"	15	1	27.022771	29.022759	27.022771	2
"MRI_faces_119	"	1	1	"before	"	1	"2112.jpg	"	19	0	30.022814	32.022834	30.022814	2
"MRI_faces_119	"	1	1	"before	"	1	"1210.jpg	"	40	1	34.022819	36.022868	34.022819	2
"MRI_faces_119	"	1	1	"before	"	1	"2155.jpg	"	49	0	37.022861	39.022883	37.022861	2
"MRI_faces_119	"	1	1	"before	"	1	"2240.jpg	"	58	0	44.022966	46.022989	44.022966	2
"MRI_faces_119	"	1	1	"before	"	1	"1050.jpg	"	41	1	48.022992	50.023079	48.022992	2
"MRI_faces_119	"	1	1	"before	"	1	"1173.jpg	"	44	1	54.023118	56.023093	54.023118	2
"MRI_faces_119	"	1	1	"before	"	1	"2053.jpg	"	6	0	57.023109	59.023125	57.023109	2
"MRI_faces_119	"	1	1	"before	"	1	"2153.jpg	"	20	0	60.023224	62.023173	60.023224	2
"MRI_faces_119	"	1	1	"before	"	1	"2164.jpg	"	17	0	65.023214	67.023319	65.023214	2
"MRI_faces_119	"	1	1	"before	"	1	"2118.jpg	"	9	0	68.023329	70.023317	68.023329	2
"MRI_faces_119	"	1	1	"before	"	1	"2248.jpg	"	7	0	72.023404	74.02379	72.023404	2
"MRI_faces_119	"	1	1	"before	"	1	"1017.jpg	"	57	1	76.026235	78.027016	76.026235	2
"MRI_faces_119	"	1	1	"before	"	1	"1191.jpg	"	47	1	80.026464	82.027073	80.026464	2
"MRI_faces_119	"	1	1	"before	"	1	"2194.jpg	"	14	0	83.025315	85.02568	83.025315	2
"MRI_faces_119	"	1	1	"before	"	1	"2089.jpg	"	22	0	88.026005	90.026658	88.026005	2
"MRI_faces_119	"	1	1	"before	"	1	"2229.jpg	"	16	0	91.026737	93.027069	91.026737	2
"MRI_faces_119	"	1	1	"before	"	1	"2212.jpg	"	5	0	94.027244	96.027604	94.027244	2
"MRI_faces_119	"	1	1	"before	"	1	"1052.jpg	"	46	1	97.027759	99.028085	97.027759	2
"MRI_faces_119	"	1	1	"before	"	1	"2110.jpg	"	13	0	100.028221	102.028586	100.028221	2
"MRI_faces_119	"	1	1	"before	"	1	"2125.jpg	"	12	0	105.029091	107.029478	105.029091	2
"MRI_faces_119	"	1	1	"before	"	1	"1080.jpg	"	4	1	110.030029	112.030453	110.030029	2
"MRI_faces_119	"	1	1	"before	"	1	"1127.jpg	"	48	1	115.023968	117.023939	115.023968	2
"MRI_faces_119	"	1	1	"before	"	1	"1019.jpg	"	11	1	119.023979	121.023995	119.023979	2
"MRI_faces_119	"	1	1	"before	"	1	"2181.jpg	"	8	0	122.023989	124.024	122.023989	2
"MRI_faces_119	"	1	1	"before	"	1	"2094.jpg	"	3	0	125.024103	127.024038	125.024103	2
"MRI_faces_119	"	1	1	"before	"	1	"2043.jpg	"	18	0	128.02404	130.024057	128.02404	2
"MRI_faces_119	"	1	1	"before	"	1	"1145.jpg	"	54	1	131.024136	133.024153	131.024136	2
"MRI_faces_119	"	1	1	"before	"	1	"2128.jpg	"	45	0	136.024249	138.024165	136.024249	2
"MRI_faces_119	"	1	1	"before	"	1	"1226.jpg	"	53	1	139.024195	141.024232	139.024195	2
"MRI_faces_119	"	1	1	"before	"	1	"2041.jpg	"	43	0	147.024399	149.0243	147.024399	2
"MRI_faces_119	"	1	1	"before	"	1	"1216.jpg	"	42	1	152.024361	154.024365	152.024361	2
"MRI_faces_119	"	1	1	"before	"	1	"2015.jpg	"	21	0	156.024356	158.024466	156.024356	2
"MRI_faces_119	"	1	1	"before	"	1	"2063.jpg	"	10	0	161.024415	163.024586	161.024415	2
