subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_140	1	2	2	2	1	2.03241	2089.jpg	2118.jpg	15	8	0	b	1	0	1083.93	0.65	0.74	3.617187	2.03241	1.08393
MRI_faces_140	1	2	2	2	2	6.033008	2248.jpg	2089.jpg	11	15	1	y	1	0	892.36	0.7	0.65	7.416812	6.033008	0.89236
MRI_faces_140	1	2	2	2	3	9.03363	1150.jpg	1204.jpg	44	54	0	y	2	1	860.73	0.34	0.23	10.38403	9.03363	0.86073
MRI_faces_140	1	2	2	2	4	14.03007	1031.jpg	2039.jpg	10	16	0	b	1	0	768.33	0.7	0.64	15.30149	14.03007	0.76833
MRI_faces_140	1	2	2	2	5	17.0304	1031.jpg	2063.jpg	10	14	0	b	1	0	675.95	0.7	0.66	18.202	17.0304	0.67595
MRI_faces_140	1	2	2	2	6	20.03043	2024.jpg	2039.jpg	12	16	0	y	1	1	941.92	0.68	0.64	21.46924	20.03043	0.94192
MRI_faces_140	1	2	2	2	7	34.03069	2240.jpg	1246.jpg	5	56	1	b	4	1	898.67	0.81	0.13	35.43074	34.03069	0.89867
MRI_faces_140	1	2	2	2	8	38.03067	1130.jpg	1150.jpg	43	44	1	b	2	1	876.65	0.37	0.34	39.40579	38.03067	0.87665
MRI_faces_140	1	2	2	2	9	42.03072	2094.jpg	2063.jpg	13	14	0	b	1	0	1096.63	0.67	0.66	43.63086	42.03072	1.09663
MRI_faces_140	1	2	2	2	10	45.03089	2118.jpg	2218.jpg	8	18	1	b	1	1	910.47	0.74	0.64	46.44026	45.03089	0.91047
MRI_faces_140	1	2	2	2	11	48.03081	1246.jpg	1013.jpg	56	6	0	y	4	1	787.54	0.13	0.8	49.31429	48.03081	0.78754
MRI_faces_140	1	2	2	2	12	53.03088	2089.jpg	2063.jpg	15	14	0	b	1	0	566.47	0.65	0.66	54.09767	53.03088	0.56647
MRI_faces_140	1	2	2	2	13	56.03098	1027.jpg	1191.jpg	51	47	1	y	2	0	875.38	0.26	0.31	57.40892	56.03098	0.87538
MRI_faces_140	1	2	2	2	14	66.03113	2041.jpg	2024.jpg	17	12	1	x	1	999	999000	0.64	0.68	68.03126	66.03113	999
MRI_faces_140	1	2	2	2	15	72.03117	1027.jpg	1145.jpg	51	53	1	b	2	1	461.17	0.26	0.25	72.99493	72.03117	0.46117
MRI_faces_140	1	2	2	2	16	75.03122	1145.jpg	1130.jpg	53	43	0	y	2	1	495.13	0.25	0.37	76.02878	75.03122	0.49513
MRI_faces_140	1	2	2	2	17	79.03123	1145.jpg	1007.jpg	53	46	0	b	2	0	487.11	0.25	0.31	80.01475	79.03123	0.48711
MRI_faces_140	1	2	2	2	18	84.03132	1255.jpg	2024.jpg	9	12	1	b	1	1	524.03	0.74	0.68	85.04822	84.03132	0.52403
MRI_faces_140	1	2	2	2	19	91.03151	2041.jpg	1031.jpg	17	10	1	y	1	0	562.85	0.64	0.7	92.08173	91.03151	0.56285
MRI_faces_140	1	2	2	2	20	96.03219	2155.jpg	1052.jpg	48	52	1	b	2	1	543.16	0.29	0.25	97.0658	96.03219	0.54316
MRI_faces_140	1	2	2	2	21	99.03266	2045.jpg	2118.jpg	7	8	0	y	1	1	686.74	0.77	0.74	100.2165	99.03266	0.68674
MRI_faces_140	1	2	2	2	22	105.0338	1150.jpg	1007.jpg	44	46	0	b	2	0	539.61	0.34	0.31	106.0675	105.0338	0.53961
MRI_faces_140	1	2	2	2	23	109.0318	1204.jpg	1019.jpg	54	45	1	y	2	0	789.59	0.23	0.32	110.3182	109.0318	0.78959
MRI_faces_140	1	2	2	2	24	121.0319	2155.jpg	1145.jpg	48	53	1	b	2	1	608.47	0.29	0.25	122.1368	121.0319	0.60847
MRI_faces_140	1	2	2	2	25	124.0316	1255.jpg	2218.jpg	9	18	1	y	1	0	627.73	0.74	0.64	125.1541	124.0316	0.62773
MRI_faces_140	1	2	2	2	26	127.0319	1007.jpg	1052.jpg	46	52	1	b	2	1	524.43	0.31	0.25	128.0546	127.0319	0.52443
MRI_faces_140	1	2	2	2	27	131.032	2041.jpg	2045.jpg	17	7	1	y	1	0	483.33	0.64	0.77	132.0155	131.032	0.48333
MRI_faces_140	1	2	2	2	28	137.0321	1226.jpg	1204.jpg	50	54	0	y	2	1	757.23	0.26	0.23	138.2898	137.0321	0.75723
MRI_faces_140	1	2	2	2	29	140.0321	2089.jpg	2039.jpg	15	16	0	b	1	0	706.24	0.65	0.64	141.2402	140.0321	0.70624
MRI_faces_140	1	2	2	2	30	149.0322	2155.jpg	1150.jpg	48	44	1	y	2	0	616.11	0.29	0.34	150.1489	149.0322	0.61611
MRI_faces_140	1	2	2	2	31	153.0324	1007.jpg	1226.jpg	46	50	1	b	2	1	820.96	0.31	0.26	154.3492	153.0324	0.82096
MRI_faces_140	1	2	2	2	32	157.0324	1255.jpg	2045.jpg	9	7	1	b	1	1	778.96	0.74	0.77	158.3099	157.0324	0.77896
MRI_faces_140	1	2	2	2	33	160.0325	1052.jpg	1204.jpg	52	54	0	x	2	999	999000	0.25	0.23	162.0328	160.0325	999
MRI_faces_140	1	2	2	2	34	163.0325	1191.jpg	1127.jpg	47	49	0	y	2	1	618.85	0.31	0.28	164.1492	163.0325	0.61885
MRI_faces_140	1	2	2	2	35	173.0326	1255.jpg	2094.jpg	9	13	1	b	1	1	656.76	0.74	0.67	174.1827	173.0326	0.65676
MRI_faces_140	1	2	2	2	36	177.0326	2089.jpg	2041.jpg	15	17	0	y	1	1	715.7	0.65	0.64	178.2495	177.0326	0.7157
MRI_faces_140	1	2	2	2	37	185.0327	1226.jpg	1130.jpg	50	43	0	b	2	0	620.61	0.26	0.37	186.1496	185.0327	0.62061
MRI_faces_140	1	2	2	2	38	188.0328	1145.jpg	1204.jpg	53	54	0	y	2	1	1266.58	0.25	0.23	189.7996	188.0328	1.26658
