subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_141	1	1	1	2	1	2.026199	2181.jpg	2053.jpg	14	10	0	y	1	1	1029.72	0.66	0.69	3.550436	2.026199	1.02972
MRI_faces_141	1	1	1	2	2	6.01585	2240.jpg	2041.jpg	18	16	1	y	1	0	975.05	0.63	0.64	7.499331	6.01585	0.97505
MRI_faces_141	1	1	1	2	3	13.01598	1183.jpg	2155.jpg	51	50	0	y	2	1	1090.95	0.28	0.29	14.61611	13.01598	1.09095
MRI_faces_141	1	1	1	2	4	16.01594	2164.jpg	2006.jpg	47	49	1	b	2	1	1223.01	0.33	0.29	17.7494	16.01594	1.22301
MRI_faces_141	1	1	1	2	5	21.016	2045.jpg	2248.jpg	45	48	1	b	2	1	1412.9	0.35	0.32	22.93282	21.016	1.4129
MRI_faces_141	1	1	1	2	6	31.01617	2045.jpg	2218.jpg	45	46	1	b	2	1	1001.74	0.35	0.33	32.51641	31.01617	1.00174
MRI_faces_141	1	1	1	2	7	34.01617	2053.jpg	2089.jpg	10	17	1	y	1	0	1147.78	0.69	0.64	35.66635	34.01617	1.14778
MRI_faces_141	1	1	1	2	8	37.01632	2181.jpg	1073.jpg	14	12	0	y	1	1	1083.67	0.66	0.67	38.5998	37.01632	1.08367
MRI_faces_141	1	1	1	2	9	46.01959	2118.jpg	1035.jpg	8	13	0	b	1	0	937.31	0.73	0.66	47.451	46.01959	0.93731
MRI_faces_141	1	1	1	2	10	49.01774	2218.jpg	2164.jpg	46	47	0	y	2	1	1212.18	0.33	0.33	50.73499	49.01774	1.21218
MRI_faces_141	1	1	1	2	11	59.01956	1007.jpg	2063.jpg	9	15	0	y	1	1	901.35	0.72	0.64	60.41987	59.01956	0.90135
MRI_faces_141	1	1	1	2	12	64.02047	2112.jpg	1027.jpg	52	43	1	y	2	0	1471.44	0.27	0.36	65.98754	64.02047	1.47144
MRI_faces_141	1	1	1	2	13	69.02122	1130.jpg	2218.jpg	44	46	1	y	2	0	1227.7	0.35	0.33	70.75025	69.02122	1.2277
MRI_faces_141	1	1	1	2	14	77.02263	1130.jpg	2006.jpg	44	49	1	y	2	0	1190.28	0.35	0.29	78.70638	77.02263	1.19028
