subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_126	2	11	2209.jpg	2.413388	12	999000	120	999000	999	3.430847	883.33	816.66	10	55	0.72	2.413388	1
MRI_faces_126	2	11	2110.jpg	7.397175	22	704.6713	22	818.4139	98	8.414045	883.33	833.33	54	44	0.18	7.397175	1
MRI_faces_126	2	11	2155.jpg	9.397552	24	999000	240	999000	999	10.41449	883.33	833.33	39	51	0.44	9.397552	1
MRI_faces_126	2	11	1183.jpg	12.39808	22	992.801	220	833.6003	98	13.42502	883.33	849.99	48	20	0.36	12.39808	1
MRI_faces_126	2	11	1216.jpg	15.39855	12	999000	120	999000	999	16.41555	883.33	849.99	13	26	0.7	15.39855	1
MRI_faces_126	2	11	2112.jpg	22.3999	11	998.9486	110	885.2644	98	23.48336	900	849.99	8	45	0.74	22.3999	1
MRI_faces_126	2	11	1080.jpg	24.40027	24	999000	240	999000	999	25.41696	900	849.99	58	12	0.16	24.40027	1
MRI_faces_126	2	11	1050.jpg	28.40085	12	999000	120	999000	999	29.41769	900	849.99	20	8	0.58	28.40085	1
MRI_faces_126	2	11	1226.jpg	30.40129	24	999000	240	999000	999	31.41806	900	849.99	56	27	0.16	30.40129	1
MRI_faces_126	2	11	1191.jpg	35.40211	24	999000	240	999000	999	36.41897	900	849.99	50	21	0.25	35.40211	1
MRI_faces_126	2	11	2058.jpg	39.4028	24	999000	240	999000	999	40.41973	900	849.99	53	40	0.19	39.4028	1
MRI_faces_126	2	11	1052.jpg	41.4032	24	999000	240	999000	999	42.41996	900	849.99	41	9	0.43	41.4032	1
MRI_faces_126	2	11	2125.jpg	44.40371	12	999000	120	999000	999	45.42058	900	849.99	6	47	0.81	44.40371	1
MRI_faces_126	2	11	1150.jpg	47.40422	22	989.6378	220	850.2646	98	48.44233	900	866.66	51	18	0.2	47.40422	1
MRI_faces_126	2	11	1019.jpg	51.40505	24	999000	240	999000	999	52.42174	900	866.66	55	4	0.18	51.40505	1
MRI_faces_126	2	11	1013.jpg	55.40564	24	999000	240	999000	999	56.42246	900	866.66	42	2	0.42	55.40564	1
MRI_faces_126	2	11	2181.jpg	59.4063	12	999000	120	999000	999	60.42322	900	866.66	3	53	0.88	59.4063	1
MRI_faces_126	2	11	2218.jpg	62.40688	24	999000	240	999000	999	63.4237	900	866.66	40	57	0.43	62.40688	1
MRI_faces_126	2	11	1210.jpg	65.40741	11	953.4403	110	900.2699	98	66.4925	916.66	866.66	17	25	0.65	65.40741	1
MRI_faces_126	2	11	2015.jpg	68.4079	12	999000	120	999000	999	69.42598	916.66	866.66	22	33	0.57	68.4079	1
MRI_faces_126	2	11	1255.jpg	70.39249	24	999000	240	999000	999	71.40925	916.66	866.66	47	29	0.39	70.39249	1
MRI_faces_126	2	11	2063.jpg	73.39269	12	999000	120	999000	999	74.4093	916.66	866.66	5	41	0.81	73.39269	1
MRI_faces_126	2	11	2039.jpg	75.39276	22	993.0961	220	866.9276	98	76.45939	916.66	883.33	46	35	0.4	75.39276	1
MRI_faces_126	2	11	2053.jpg	77.39283	11	1076.163	1100	917.01	98	78.49277	866.66	883.33	11	39	0.71	77.39283	1
