subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_105	1	1	1	1	1	2.017373	1226.jpg	1216.jpg	17	12	0	b	1	0	942.56	0.68	0.71	3.466984	2.017373	0.94256
MRI_faces_105	1	1	1	1	2	6.018099	1204.jpg	2024.jpg	54	44	0	y	2	1	1163.89	0.2	0.38	7.683485	6.018099	1.16389
MRI_faces_105	1	1	1	1	3	9.01691	2218.jpg	2118.jpg	15	8	1	y	1	0	947.03	0.7	0.76	10.46724	9.01691	0.94703
MRI_faces_105	1	1	1	1	4	14.01785	2153.jpg	1017.jpg	46	45	0	y	2	1	991.1	0.3	0.36	15.51833	14.01785	0.9911
MRI_faces_105	1	1	1	1	5	17.01833	2089.jpg	1204.jpg	50	54	1	b	2	1	843.64	0.27	0.2	18.36882	17.01833	0.84364
MRI_faces_105	1	1	1	1	6	20.01878	2053.jpg	1226.jpg	7	17	1	b	1	1	850.18	0.78	0.68	21.36922	20.01878	0.85018
MRI_faces_105	1	1	1	1	7	34.02125	2153.jpg	2112.jpg	46	53	0	y	2	1	1157.69	0.3	0.23	35.6817	34.02125	1.15769
MRI_faces_105	1	1	1	1	8	38.02197	1114.jpg	1216.jpg	11	12	0	b	1	0	972.98	0.73	0.71	39.49842	38.02197	0.97298
MRI_faces_105	1	1	1	1	9	42.02266	1017.jpg	1146.jpg	45	43	1	x	2	999	999000	0.36	0.39	44.0231	42.02266	999
MRI_faces_105	1	1	1	1	10	45.02319	2240.jpg	1013.jpg	18	14	1	y	1	0	920.76	0.67	0.7	46.44853	45.02319	0.92076
MRI_faces_105	1	1	1	1	11	48.02374	1226.jpg	2218.jpg	17	15	0	b	1	0	759.26	0.68	0.7	49.28185	48.02374	0.75926
MRI_faces_105	1	1	1	1	12	53.02456	1013.jpg	2218.jpg	14	15	0	b	1	0	650.39	0.7	0.7	54.17497	53.02456	0.65039
MRI_faces_105	1	1	1	1	13	56.02511	1013.jpg	1127.jpg	14	10	0	b	1	0	777.85	0.7	0.75	57.29866	56.02511	0.77785
MRI_faces_105	1	1	1	1	14	66.02689	2128.jpg	1019.jpg	48	47	0	y	2	1	866.06	0.28	0.28	67.39391	66.02689	0.86606
MRI_faces_105	1	1	1	1	15	72.02797	2229.jpg	1017.jpg	51	45	0	y	2	1	1011.97	0.23	0.36	73.5322	72.02797	1.01197
MRI_faces_105	1	1	1	1	16	75.0284	2118.jpg	1127.jpg	8	10	0	b	1	0	648.56	0.76	0.75	76.16573	75.0284	0.64856
MRI_faces_105	1	1	1	1	17	79.02923	1146.jpg	2024.jpg	43	44	0	y	2	1	1034.71	0.39	0.38	80.56289	79.02923	1.03471
MRI_faces_105	1	1	1	1	18	84.03001	1226.jpg	1127.jpg	17	10	0	b	1	0	802.94	0.68	0.75	85.33245	84.03001	0.80294
MRI_faces_105	1	1	1	1	19	91.01539	2039.jpg	2128.jpg	52	48	1	y	2	0	736.57	0.23	0.28	92.26585	91.01539	0.73657
MRI_faces_105	1	1	1	1	20	96.01571	2058.jpg	1192.jpg	55	5	0	y	4	1	896.24	0.19	0.82	97.41585	96.01571	0.89624
MRI_faces_105	1	1	1	1	21	99.01595	2128.jpg	2024.jpg	48	44	0	b	2	0	777.01	0.28	0.38	100.2996	99.01595	0.77701
MRI_faces_105	1	1	1	1	22	105.0171	2053.jpg	1114.jpg	7	11	1	b	1	1	609.84	0.78	0.73	106.134	105.0171	0.60984
MRI_faces_105	1	1	1	1	23	109.0177	2218.jpg	1114.jpg	15	11	1	y	1	0	810.26	0.7	0.73	110.3349	109.0177	0.81026
MRI_faces_105	1	1	1	1	24	121.0198	2053.jpg	2063.jpg	7	16	1	b	1	1	498.11	0.78	0.69	122.0201	121.0198	0.49811
MRI_faces_105	1	1	1	1	25	124.0205	1216.jpg	2118.jpg	12	8	1	y	1	0	698.49	0.71	0.76	125.2207	124.0205	0.69849
MRI_faces_105	1	1	1	1	26	127.0209	2094.jpg	2118.jpg	13	8	1	b	1	1	1060.03	0.71	0.76	128.5879	127.0209	1.06003
MRI_faces_105	1	1	1	1	27	131.0216	2089.jpg	1146.jpg	50	43	1	y	2	0	914.32	0.27	0.39	132.4386	131.0216	0.91432
MRI_faces_105	1	1	1	1	28	137.0227	2024.jpg	2229.jpg	44	51	1	b	2	1	625.29	0.38	0.23	138.1499	137.0227	0.62529
MRI_faces_105	1	1	1	1	29	140.0232	2153.jpg	2024.jpg	46	44	0	y	2	1	732.76	0.3	0.38	141.257	140.0232	0.73276
MRI_faces_105	1	1	1	1	30	149.0247	1019.jpg	2229.jpg	47	51	1	b	2	1	968.26	0.28	0.23	150.4917	149.0247	0.96826
MRI_faces_105	1	1	1	1	31	153.0254	2112.jpg	1204.jpg	53	54	1	y	2	0	768.54	0.23	0.2	154.2923	153.0254	0.76854
MRI_faces_105	1	1	1	1	32	157.0261	1017.jpg	1204.jpg	45	54	1	y	2	0	936.81	0.36	0.2	158.4598	157.0261	0.93681
MRI_faces_105	1	1	1	1	33	160.0266	1192.jpg	2045.jpg	5	56	1	b	4	1	863.34	0.82	0.18	161.3937	160.0266	0.86334
MRI_faces_105	1	1	1	1	34	163.0271	2039.jpg	1204.jpg	52	54	1	y	2	0	1372.82	0.23	0.2	164.9001	163.0271	1.37282
MRI_faces_105	1	1	1	1	35	173.0289	2218.jpg	1262.jpg	15	9	1	y	1	0	1066.08	0.7	0.75	174.5837	173.0289	1.06608
MRI_faces_105	1	1	1	1	36	177.0295	2118.jpg	2240.jpg	8	18	0	b	1	0	681.44	0.76	0.67	178.2004	177.0295	0.68144
MRI_faces_105	1	1	1	1	37	185.0169	2153.jpg	2039.jpg	46	52	0	b	2	0	1012.01	0.3	0.23	186.5338	185.0169	1.01201
MRI_faces_105	1	1	1	1	38	188.017	1013.jpg	1216.jpg	14	12	0	b	1	0	858.98	0.7	0.71	189.3838	188.017	0.85898
