subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_122	2	15	1191.jpg	2.271648	11	963.4302	110	686.8561	98	3.287741	700.02	616.68	9	21	0.71	2.271648	1
MRI_faces_122	2	15	2041.jpg	5.258866	24	999000	240	999000	999	6.275554	700.02	616.68	58	36	0.11	5.258866	1
MRI_faces_122	2	15	1060.jpg	9.259102	24	999000	240	999000	999	10.27572	700.02	616.68	52	10	0.28	9.259102	1
MRI_faces_122	2	15	2118.jpg	12.25908	12	999000	120	999000	999	13.2758	700.02	616.68	21	46	0.58	12.25908	1
MRI_faces_122	2	15	2112.jpg	16.25922	12	999000	120	999000	999	17.27578	700.02	616.68	5	45	0.81	16.25922	1
MRI_faces_122	2	15	2155.jpg	19.25921	24	999000	240	999000	999	20.27582	700.02	616.68	42	51	0.4	19.25921	1
MRI_faces_122	2	15	1216.jpg	21.25923	12	999000	120	999000	999	22.27592	700.02	616.68	18	26	0.65	21.25923	1
MRI_faces_122	2	15	1145.jpg	24.25935	24	999000	240	999000	999	25.27612	700.02	616.68	40	16	0.42	24.25935	1
MRI_faces_122	2	15	1183.jpg	27.25945	24	999000	240	999000	999	28.27607	700.02	616.68	56	20	0.19	27.25945	1
MRI_faces_122	2	15	2039.jpg	32.25981	11	1060.244	1100	706.0658	98	33.27656	650.02	616.68	16	35	0.67	32.25981	1
MRI_faces_122	2	15	1019.jpg	34.26005	22	940.0055	220	620.2258	98	35.27671	650.02	633.35	43	4	0.4	34.26005	1
MRI_faces_122	2	15	2015.jpg	36.26035	11	897.7016	110	650.2972	98	37.29393	666.68	633.35	14	33	0.67	36.26035	1
MRI_faces_122	2	15	1031.jpg	40.26109	12	999000	120	999000	999	41.27792	666.68	633.35	6	6	0.74	40.26109	1
MRI_faces_122	2	15	2089.jpg	47.26228	11	954.771	110	666.986	98	48.27924	683.35	633.35	11	42	0.7	47.26228	1
MRI_faces_122	2	15	1130.jpg	49.26275	24	999000	240	999000	999	50.27948	683.35	633.35	45	15	0.37	49.26275	1
MRI_faces_122	2	15	2094.jpg	51.26305	12	999000	120	999000	999	52.27987	683.35	633.35	20	43	0.63	51.26305	1
MRI_faces_122	2	15	1052.jpg	53.26341	24	999000	240	999000	999	54.28022	683.35	633.35	53	9	0.27	53.26341	1
MRI_faces_122	2	15	2053.jpg	55.26375	12	999000	120	999000	999	56.28056	683.35	633.35	10	39	0.7	55.26375	1
MRI_faces_122	2	15	2164.jpg	57.26409	24	999000	240	999000	999	58.28089	683.35	633.35	44	52	0.4	57.26409	1
MRI_faces_122	2	15	1204.jpg	60.26459	24	999000	240	999000	999	61.28146	683.35	633.35	50	24	0.29	60.26459	1
MRI_faces_122	2	15	1017.jpg	62.26496	24	999000	240	999000	999	63.28181	683.35	633.35	55	3	0.26	62.26496	1
MRI_faces_122	2	15	2058.jpg	64.26538	22	888.7105	220	633.6397	98	65.28215	683.35	650.01	49	40	0.31	64.26538	1
MRI_faces_122	2	15	1080.jpg	68.26599	12	999000	120	999000	999	69.28304	683.35	650.01	4	12	0.83	68.26599	1
