subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_130	1	2	3	1	1	2.030093	1202.jpg	2212.jpg	15	9	0	y	1	1	930.68	0.64	0.76	3.460949	2.030093	0.93068
MRI_faces_130	1	2	3	1	2	9.026451	2212.jpg	2043.jpg	9	13	1	y	1	0	863.32	0.76	0.65	10.38172	9.026451	0.86332
MRI_faces_130	1	2	3	1	3	22.02672	1080.jpg	2045.jpg	43	45	1	b	2	1	1064.06	0.36	0.33	23.59345	22.02672	1.06406
MRI_faces_130	1	2	3	1	4	26.02671	2053.jpg	2089.jpg	14	12	1	y	1	0	1071.07	0.64	0.7	27.60144	26.02671	1.07107
MRI_faces_130	1	2	3	1	5	31.02686	2110.jpg	2045.jpg	54	45	1	y	2	0	1049.9	0.25	0.33	32.5769	31.02686	1.0499
MRI_faces_130	1	2	3	1	6	34.02688	2089.jpg	2015.jpg	12	16	0	y	1	1	1318.89	0.7	0.64	35.84365	34.02688	1.31889
MRI_faces_130	1	2	3	1	7	39.02697	2063.jpg	1210.jpg	11	10	1	y	1	0	1089.8	0.72	0.72	40.62036	39.02697	1.0898
MRI_faces_130	1	2	3	1	8	43.02694	1146.jpg	1192.jpg	46	53	1	y	2	0	1278.83	0.33	0.27	44.80444	43.02694	1.27883
MRI_faces_130	1	2	3	1	9	52.02716	1202.jpg	1204.jpg	15	17	0	b	1	0	1080.62	0.64	0.62	53.61063	52.02716	1.08062
MRI_faces_130	1	2	3	1	10	57.02718	2041.jpg	1262.jpg	49	52	1	y	2	0	928.6	0.31	0.27	58.45679	57.02718	0.9286
MRI_faces_130	1	2	3	1	11	61.02727	1191.jpg	2212.jpg	7	9	0	b	1	0	1131.5	0.79	0.76	62.6607	61.02727	1.1315
MRI_faces_130	1	2	3	1	12	68.02732	1262.jpg	1150.jpg	52	51	0	y	2	1	1388.47	0.27	0.29	69.91087	68.02732	1.38847
MRI_faces_130	1	2	3	1	13	72.02735	2089.jpg	2063.jpg	12	11	0	b	1	0	1015.41	0.7	0.72	73.54422	72.02735	1.01541
MRI_faces_130	1	2	3	1	14	78.02744	1210.jpg	1114.jpg	10	8	0	b	1	0	1132.31	0.72	0.78	79.661	78.02744	1.13231
MRI_faces_130	1	2	3	1	15	83.02773	2053.jpg	1210.jpg	14	10	1	b	1	1	1119.03	0.64	0.72	84.6447	83.02773	1.11903
MRI_faces_130	1	2	3	1	16	87.02837	1192.jpg	1080.jpg	53	43	0	y	2	1	962.4	0.27	0.36	88.47875	87.02837	0.9624
MRI_faces_130	1	2	3	1	17	90.02885	1226.jpg	1031.jpg	56	6	0	y	4	1	1080.94	0.24	0.81	91.61119	90.02885	1.08094
MRI_faces_130	1	2	3	1	18	93.02935	1262.jpg	2110.jpg	52	54	0	x	2	999	999000	0.27	0.25	95.0299	93.02935	999
MRI_faces_130	1	2	3	1	19	97.0301	2164.jpg	1150.jpg	47	51	0	b	2	0	953.69	0.33	0.29	98.48057	97.0301	0.95369
MRI_faces_130	1	2	3	1	20	110.028	1146.jpg	2164.jpg	46	47	1	y	2	0	831.82	0.33	0.33	111.3493	110.028	0.83182
MRI_faces_130	1	2	3	1	21	114.028	1146.jpg	2045.jpg	46	45	1	y	2	0	1210.77	0.33	0.33	115.7336	114.028	1.21077
MRI_faces_130	1	2	3	1	22	117.028	2164.jpg	2110.jpg	47	54	0	b	2	0	1227.81	0.33	0.25	118.7507	117.028	1.22781
MRI_faces_130	1	2	3	1	23	122.0281	1146.jpg	1262.jpg	46	52	1	b	2	1	1058.69	0.33	0.27	123.5849	122.0281	1.05869
MRI_faces_130	1	2	3	1	24	125.0282	2229.jpg	1146.jpg	50	46	0	y	2	1	945.61	0.31	0.33	126.4688	125.0282	0.94561
MRI_faces_130	1	2	3	1	25	129.0282	1031.jpg	1173.jpg	6	55	1	b	4	1	1141.65	0.81	0.25	130.6696	129.0282	1.14165
MRI_faces_130	1	2	3	1	26	135.0283	1019.jpg	2053.jpg	18	14	0	b	1	0	1054.46	0.61	0.64	136.5785	135.0283	1.05446
MRI_faces_130	1	2	3	1	27	138.0283	1262.jpg	1080.jpg	52	43	0	b	2	0	1054.48	0.27	0.36	139.5785	138.0283	1.05448
MRI_faces_130	1	2	3	1	28	142.0283	1262.jpg	1183.jpg	52	48	0	b	2	0	1241.43	0.27	0.32	143.7618	142.0283	1.24143
MRI_faces_130	1	2	3	1	29	147.0285	2212.jpg	2089.jpg	9	12	1	b	1	1	1166.29	0.76	0.7	148.6953	147.0285	1.16629
MRI_faces_130	1	2	3	1	30	151.0285	2045.jpg	2041.jpg	45	49	0	b	2	0	1124.27	0.33	0.31	152.6454	151.0285	1.12427
MRI_faces_130	1	2	3	1	31	163.0287	1150.jpg	2045.jpg	51	45	1	y	2	0	895.07	0.29	0.33	164.4122	163.0287	0.89507
MRI_faces_130	1	2	3	1	32	169.0287	2110.jpg	2229.jpg	54	50	1	b	2	1	1113.06	0.25	0.31	170.6431	169.0287	1.11306
MRI_faces_130	1	2	3	1	33	172.0288	1114.jpg	1202.jpg	8	15	1	b	1	1	1249.03	0.78	0.64	173.7789	172.0288	1.24903
MRI_faces_130	1	2	3	1	34	176.0288	2089.jpg	1114.jpg	12	8	0	y	1	1	939.94	0.7	0.78	177.4623	176.0288	0.93994
MRI_faces_130	1	2	3	1	35	179.0288	2053.jpg	1202.jpg	14	15	1	y	1	0	1367.95	0.64	0.64	180.8956	179.0288	1.36795
MRI_faces_130	1	2	3	1	36	182.0289	2212.jpg	1019.jpg	9	18	1	b	1	1	1021.85	0.76	0.61	183.5458	182.0289	1.02185
MRI_faces_130	1	2	3	1	37	185.029	2212.jpg	1210.jpg	9	10	1	y	1	0	897.75	0.76	0.72	186.4122	185.029	0.89775
MRI_faces_130	1	2	3	1	38	188.0293	1191.jpg	1204.jpg	7	17	0	b	1	0	1124.46	0.79	0.62	189.6464	188.0293	1.12446
