subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_125	1	1	1	2	1	2.016396	2110.jpg	1027.jpg	48	52	0	y	2	1	1056.26	0.28	0.25	3.583161	2.016396	1.05626
MRI_faces_125	1	1	1	2	2	6.016103	1145.jpg	1173.jpg	54	53	0	b	2	0	1333.51	0.22	0.23	7.849436	6.016103	1.33351
MRI_faces_125	1	1	1	2	3	13.01683	2041.jpg	2089.jpg	13	11	1	b	1	1	989.79	0.73	0.74	14.51331	13.01683	0.98979
MRI_faces_125	1	1	1	2	4	16.01737	2240.jpg	2248.jpg	17	12	0	y	1	1	1283.25	0.66	0.74	17.80107	16.01737	1.28325
MRI_faces_125	1	1	1	2	5	21.01823	2112.jpg	1035.jpg	16	7	0	y	1	1	1135.38	0.66	0.8	22.65202	21.01823	1.13538
MRI_faces_125	1	1	1	2	6	31.01996	2110.jpg	1060.jpg	48	50	0	y	2	1	1006.65	0.28	0.26	32.53012	31.01996	1.00665
MRI_faces_125	1	1	1	2	7	34.02042	2024.jpg	2043.jpg	46	47	0	y	2	1	1397.24	0.31	0.3	35.92093	34.02042	1.39724
MRI_faces_125	1	1	1	2	8	37.021	2240.jpg	1031.jpg	17	18	0	y	1	1	1351.62	0.66	0.66	38.87144	37.021	1.35162
MRI_faces_125	1	1	1	2	9	46.02264	1192.jpg	2155.jpg	55	6	0	y	4	1	1262.98	0.2	0.8	47.78035	46.02264	1.26298
MRI_faces_125	1	1	1	2	10	49.02309	1226.jpg	2155.jpg	56	6	0	y	4	1	1123.55	0.2	0.8	50.64712	49.02309	1.12355
MRI_faces_125	1	1	1	2	11	59.02486	2240.jpg	1202.jpg	17	10	0	y	1	1	1145.75	0.66	0.76	60.66397	59.02486	1.14575
MRI_faces_125	1	1	1	2	12	64.02578	2118.jpg	1202.jpg	9	10	0	x	1	999	999000	0.78	0.76	66.02627	64.02578	999
MRI_faces_125	1	1	1	2	13	69.02669	1035.jpg	2240.jpg	7	17	1	b	1	1	1122.92	0.8	0.66	70.64738	69.02669	1.12292
MRI_faces_125	1	1	1	2	14	77.01399	1146.jpg	1060.jpg	49	50	0	b	2	0	982.61	0.27	0.26	78.49753	77.01399	0.98261
MRI_faces_125	1	1	1	2	15	84.01408	2094.jpg	2118.jpg	15	9	1	b	1	1	839.58	0.71	0.78	85.36419	84.01408	0.83958
MRI_faces_125	1	1	1	2	16	88.01422	1060.jpg	2045.jpg	50	51	1	b	2	1	1187.41	0.26	0.26	89.7143	88.01422	1.18741
MRI_faces_125	1	1	1	2	17	91.01417	1060.jpg	1145.jpg	50	54	1	x	2	999	999000	0.26	0.22	93.01433	91.01417	999
MRI_faces_125	1	1	1	2	18	96.01477	1173.jpg	1073.jpg	53	43	1	y	2	0	868.85	0.23	0.37	97.38186	96.01477	0.86885
MRI_faces_125	1	1	1	2	19	99.01526	1031.jpg	2112.jpg	18	16	1	b	1	1	879.38	0.66	0.66	100.399	99.01526	0.87938
MRI_faces_125	1	1	1	2	20	107.0167	2094.jpg	1114.jpg	15	14	1	b	1	1	883.95	0.71	0.71	108.4003	107.0167	0.88395
MRI_faces_125	1	1	1	2	21	113.0177	2041.jpg	2240.jpg	13	17	1	y	1	0	1155.95	0.73	0.66	114.6814	113.0177	1.15595
MRI_faces_125	1	1	1	2	22	118.0186	2039.jpg	1146.jpg	45	49	1	y	2	0	1109.01	0.31	0.27	119.6315	118.0186	1.10901
MRI_faces_125	1	1	1	2	23	123.0194	1031.jpg	2153.jpg	18	8	1	b	1	1	799.23	0.66	0.79	124.3198	123.0194	0.79923
MRI_faces_125	1	1	1	2	24	126.02	2164.jpg	2045.jpg	44	51	1	b	2	1	1177.63	0.37	0.26	127.7037	126.02	1.17763
MRI_faces_125	1	1	1	2	25	140.0224	2112.jpg	2248.jpg	16	12	0	b	1	0	994.23	0.66	0.74	141.5151	140.0224	0.99423
