subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_140	2	3	2125.jpg	2.428734	12	999000	120	999000	999	3.445989	750	616.67	3	47	0.88	2.428734	1
MRI_faces_140	2	3	2181.jpg	7.419923	12	999000	120	999000	999	8.436741	750	616.67	21	53	0.62	7.419923	1
MRI_faces_140	2	3	1255.jpg	9.420215	11	1303.556	1100	751.9395	98	10.43809	700	616.67	9	29	0.74	9.420215	1
MRI_faces_140	2	3	2089.jpg	12.42082	12	999000	120	999000	999	13.43784	700	616.67	15	42	0.65	12.42082	1
MRI_faces_140	2	3	1027.jpg	15.42138	22	836.3702	220	618.4299	98	16.43816	700	633.34	51	5	0.26	15.42138	1
MRI_faces_140	2	3	2248.jpg	22.42257	11	975.179	110	700.3064	98	23.43931	716.67	633.34	11	60	0.7	22.42257	1
MRI_faces_140	2	3	2043.jpg	24.42284	24	999000	240	999000	999	25.4397	716.67	633.34	39	37	0.43	24.42284	1
MRI_faces_140	2	3	1060.jpg	28.42364	24	999000	240	999000	999	29.44046	716.67	633.34	57	10	0.12	28.42364	1
MRI_faces_140	2	3	1191.jpg	30.42404	24	999000	240	999000	999	31.44075	716.67	633.34	47	21	0.31	30.42404	1
MRI_faces_140	2	3	1150.jpg	35.41252	24	999000	240	999000	999	36.42908	716.67	633.34	44	18	0.34	35.41252	1
MRI_faces_140	2	3	1210.jpg	39.41254	24	999000	240	999000	999	40.42915	716.67	633.34	41	25	0.42	39.41254	1
MRI_faces_140	2	3	1127.jpg	41.41246	22	810.3014	220	633.6062	98	42.42917	716.67	650	49	14	0.28	41.41246	1
MRI_faces_140	2	3	2149.jpg	44.41256	24	999000	240	999000	999	45.42923	716.67	650	55	49	0.21	44.41256	1
MRI_faces_140	2	3	1052.jpg	47.41264	24	999000	240	999000	999	48.4293	716.67	650	52	9	0.25	47.41264	1
MRI_faces_140	2	3	1246.jpg	51.41263	24	999000	240	999000	999	52.42939	716.67	650	56	28	0.13	51.41263	1
MRI_faces_140	2	3	1192.jpg	55.41269	24	999000	240	999000	999	56.42944	716.67	650	58	22	0.1	55.41269	1
MRI_faces_140	2	3	2094.jpg	59.41287	12	999000	120	999000	999	60.42949	716.67	650	13	43	0.67	59.41287	1
MRI_faces_140	2	3	2015.jpg	62.41298	24	999000	240	999000	999	63.4297	716.67	650	42	33	0.41	62.41298	1
MRI_faces_140	2	3	2010.jpg	65.41346	12	999000	120	999000	999	66.43031	716.67	650	22	32	0.61	65.41346	1
MRI_faces_140	2	3	2053.jpg	68.41401	12	999000	120	999000	999	69.43076	716.67	650	20	39	0.62	68.41401	1
MRI_faces_140	2	3	2155.jpg	70.41433	22	816.424	220	650.2798	98	71.43114	716.67	666.67	48	51	0.29	70.41433	1
MRI_faces_140	2	3	2045.jpg	73.41482	12	999000	120	999000	999	74.43166	716.67	666.67	7	38	0.77	73.41482	1
MRI_faces_140	2	3	1226.jpg	75.41526	24	999000	240	999000	999	76.43202	716.67	666.67	50	27	0.26	75.41526	1
MRI_faces_140	2	3	1073.jpg	77.41562	12	999000	120	999000	999	78.43236	716.67	666.67	19	11	0.62	77.41562	1
MRI_faces_140	2	3	2024.jpg	79.41587	12	999000	120	999000	999	80.43279	716.67	666.67	12	34	0.68	79.41587	1
MRI_faces_140	2	3	1035.jpg	82.41657	12	999000	120	999000	999	83.43324	716.67	666.67	4	7	0.82	82.41657	1
MRI_faces_140	2	3	1007.jpg	86.41711	22	946.6692	220	666.9289	98	87.43397	716.67	683.34	46	1	0.31	86.41711	1
MRI_faces_140	2	3	1204.jpg	88.41754	22	930.199	220	683.6568	98	89.43433	716.67	700	54	24	0.23	88.41754	1
MRI_faces_140	2	3	2240.jpg	90.41788	12	999000	120	999000	999	91.43465	716.67	700	5	59	0.81	90.41788	1
MRI_faces_140	2	3	1019.jpg	94.41852	24	999000	240	999000	999	95.43544	716.67	700	45	4	0.32	94.41852	1
