subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_144	1	2	2	1	1	2.015898	1035.jpg	1146.jpg	46	53	1	b	2	1	1058.74	0.31	0.19	3.567388	2.015898	1.05874
MRI_faces_144	1	2	2	1	2	6.016587	1060.jpg	1183.jpg	49	52	1	b	2	1	1176.05	0.27	0.23	7.68372	6.016587	1.17605
MRI_faces_144	1	2	2	1	3	9.017063	2153.jpg	2006.jpg	10	8	0	y	1	1	855.57	0.79	0.8	10.36755	9.017063	0.85557
MRI_faces_144	1	2	2	1	4	14.01808	1073.jpg	2212.jpg	56	6	0	y	4	1	865.55	0.15	0.81	15.38479	14.01808	0.86555
MRI_faces_144	1	2	2	1	5	17.01849	1114.jpg	1145.jpg	51	45	1	b	2	1	1213.15	0.23	0.32	18.7307	17.01849	1.21315
MRI_faces_144	1	2	2	1	6	20.0191	1204.jpg	1060.jpg	44	49	0	x	2	999	999000	0.34	0.27	22.01953	20.0191	999
MRI_faces_144	1	2	2	1	7	34.01409	1146.jpg	1060.jpg	53	49	0	y	2	1	775.55	0.19	0.27	35.28862	34.01409	0.77555
MRI_faces_144	1	2	2	1	8	38.01414	2229.jpg	2128.jpg	9	18	1	b	1	1	741.5	0.8	0.65	39.25585	38.01414	0.7415
MRI_faces_144	1	2	2	1	9	42.01426	2194.jpg	2229.jpg	7	9	0	y	1	1	671.41	0.81	0.8	43.18988	42.01426	0.67141
MRI_faces_144	1	2	2	1	10	45.01428	2194.jpg	2125.jpg	7	11	0	y	1	1	591.35	0.81	0.77	46.1071	45.01428	0.59135
MRI_faces_144	1	2	2	1	11	48.01428	1204.jpg	1035.jpg	44	46	0	y	2	1	724.37	0.34	0.31	49.24107	48.01428	0.72437
MRI_faces_144	1	2	2	1	12	53.01444	2041.jpg	2128.jpg	17	18	1	y	1	0	628.2	0.67	0.65	54.14793	53.01444	0.6282
MRI_faces_144	1	2	2	1	13	56.01442	1145.jpg	1127.jpg	45	54	0	y	2	1	696.23	0.32	0.17	57.21456	56.01442	0.69623
MRI_faces_144	1	2	2	1	14	66.01455	2128.jpg	2024.jpg	18	14	0	y	1	1	648.1	0.65	0.73	67.16473	66.01455	0.6481
MRI_faces_144	1	2	2	1	15	72.01465	2045.jpg	2229.jpg	13	9	0	y	1	1	701.98	0.73	0.8	73.21478	72.01465	0.70198
MRI_faces_144	1	2	2	1	16	75.01472	1204.jpg	1127.jpg	44	54	0	b	2	0	847.92	0.34	0.17	76.3648	75.01472	0.84792
MRI_faces_144	1	2	2	1	17	79.01479	1146.jpg	1019.jpg	53	43	0	y	2	1	927.85	0.19	0.35	80.4465	79.01479	0.92785
MRI_faces_144	1	2	2	1	18	84.01488	1191.jpg	1114.jpg	50	51	0	b	2	0	978.76	0.25	0.23	85.49736	84.01488	0.97876
MRI_faces_144	1	2	2	1	19	91.0149	2053.jpg	2045.jpg	16	13	1	y	1	0	882.73	0.69	0.73	92.39852	91.0149	0.88273
MRI_faces_144	1	2	2	1	20	96.01566	1060.jpg	1216.jpg	49	47	1	y	2	0	1229.97	0.27	0.3	97.7485	96.01566	1.22997
MRI_faces_144	1	2	2	1	21	99.01624	2006.jpg	2058.jpg	8	15	1	b	1	1	905.38	0.8	0.7	100.4166	99.01624	0.90538
MRI_faces_144	1	2	2	1	22	105.0174	2024.jpg	2045.jpg	14	13	1	y	1	0	1209.27	0.73	0.73	106.7178	105.0174	1.20927
MRI_faces_144	1	2	2	1	23	109.018	2006.jpg	2063.jpg	8	12	1	b	1	1	675.67	0.8	0.77	110.185	109.018	0.67567
MRI_faces_144	1	2	2	1	24	121.0153	2041.jpg	2153.jpg	17	10	1	y	1	0	699.32	0.67	0.79	122.2154	121.0153	0.69932
MRI_faces_144	1	2	2	1	25	124.0155	2053.jpg	2153.jpg	16	10	1	y	1	0	740.17	0.69	0.79	125.2544	124.0155	0.74017
MRI_faces_144	1	2	2	1	26	127.0154	1183.jpg	1127.jpg	52	54	0	b	2	0	821.25	0.23	0.17	128.3381	127.0154	0.82125
MRI_faces_144	1	2	2	1	27	131.0154	1150.jpg	1204.jpg	48	44	1	y	2	0	904.26	0.28	0.34	132.4222	131.0154	0.90426
MRI_faces_144	1	2	2	1	28	137.0155	2053.jpg	2063.jpg	16	12	1	y	1	0	740.14	0.69	0.77	138.2567	137.0155	0.74014
MRI_faces_144	1	2	2	1	29	140.0156	2194.jpg	2053.jpg	7	16	0	y	1	1	749	0.81	0.69	141.2658	140.0156	0.749
MRI_faces_144	1	2	2	1	30	149.0157	1145.jpg	1035.jpg	45	46	0	y	2	1	997.95	0.32	0.31	150.5158	149.0157	0.99795
MRI_faces_144	1	2	2	1	31	153.0158	2063.jpg	2024.jpg	12	14	0	y	1	1	917.84	0.77	0.73	154.4324	153.0158	0.91784
MRI_faces_144	1	2	2	1	32	157.0158	2006.jpg	2045.jpg	8	13	1	b	1	1	683.87	0.8	0.73	158.1993	157.0158	0.68387
MRI_faces_144	1	2	2	1	33	160.0159	1216.jpg	1019.jpg	47	43	0	y	2	1	844.77	0.3	0.35	161.3605	160.0159	0.84477
MRI_faces_144	1	2	2	1	34	163.0159	1150.jpg	1145.jpg	48	45	1	b	2	1	830.71	0.28	0.32	164.3493	163.0159	0.83071
MRI_faces_144	1	2	2	1	35	173.0161	1216.jpg	1127.jpg	47	54	0	y	2	1	1023.56	0.3	0.17	174.5329	173.0161	1.02356
MRI_faces_144	1	2	2	1	36	177.0161	2024.jpg	2194.jpg	14	7	1	x	1	999	999000	0.73	0.81	179.0162	177.0161	999
MRI_faces_144	1	2	2	1	37	185.0162	1019.jpg	1191.jpg	43	50	1	b	2	1	702.48	0.35	0.25	186.2163	185.0162	0.70248
MRI_faces_144	1	2	2	1	38	188.018	2015.jpg	1013.jpg	5	55	1	b	4	1	687.67	0.86	0.16	189.1997	188.018	0.68767
