subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_144	"	2	1	"before	"	1	"1060.jpg	"	49	1	2.160573	4.031503	2.160573	2
"MRI_faces_144	"	2	1	"before	"	1	"2010.jpg	"	20	0	5.028831	7.029235	5.028831	2
"MRI_faces_144	"	2	1	"before	"	1	"1246.jpg	"	42	1	9.029522	11.02988	9.029522	2
"MRI_faces_144	"	2	1	"before	"	1	"2125.jpg	"	11	0	13.030285	15.030603	13.030285	2
"MRI_faces_144	"	2	1	"before	"	1	"2043.jpg	"	22	0	16.027475	18.027562	16.027475	2
"MRI_faces_144	"	2	1	"before	"	1	"1192.jpg	"	57	1	21.02765	23.027589	21.02765	2
"MRI_faces_144	"	2	1	"before	"	1	"2045.jpg	"	13	0	27.027676	29.027757	27.027676	2
"MRI_faces_144	"	2	1	"before	"	1	"2153.jpg	"	10	0	30.027789	32.027761	30.027789	2
"MRI_faces_144	"	2	1	"before	"	1	"1035.jpg	"	46	1	34.027824	36.027806	34.027824	2
"MRI_faces_144	"	2	1	"before	"	1	"2041.jpg	"	17	0	37.027835	39.027897	37.027835	2
"MRI_faces_144	"	2	1	"before	"	1	"1080.jpg	"	58	1	44.02799	46.028018	44.02799	2
"MRI_faces_144	"	2	1	"before	"	1	"1204.jpg	"	44	1	48.027971	50.028089	48.027971	2
"MRI_faces_144	"	2	1	"before	"	1	"1150.jpg	"	48	1	54.028082	56.0281	54.028082	2
"MRI_faces_144	"	2	1	"before	"	1	"1007.jpg	"	40	1	57.028082	59.028192	57.028082	2
"MRI_faces_144	"	2	1	"before	"	1	"1191.jpg	"	50	1	60.028212	62.028198	60.028212	2
"MRI_faces_144	"	2	1	"before	"	1	"2063.jpg	"	12	0	65.028259	67.028304	65.028259	2
"MRI_faces_144	"	2	1	"before	"	1	"2058.jpg	"	15	0	68.028364	70.028371	68.028364	2
"MRI_faces_144	"	2	1	"before	"	1	"2212.jpg	"	6	0	72.028283	74.028314	72.028283	2
"MRI_faces_144	"	2	1	"before	"	1	"2039.jpg	"	4	0	76.028422	78.028424	76.028422	2
"MRI_faces_144	"	2	1	"before	"	1	"2229.jpg	"	9	0	80.028435	82.028465	80.028435	2
"MRI_faces_144	"	2	1	"before	"	1	"2128.jpg	"	18	0	83.028475	85.028535	83.028475	2
"MRI_faces_144	"	2	1	"before	"	1	"1013.jpg	"	55	1	88.028584	90.028632	88.028584	2
"MRI_faces_144	"	2	1	"before	"	1	"1114.jpg	"	51	1	91.028596	93.02863	91.028596	2
"MRI_faces_144	"	2	1	"before	"	1	"2112.jpg	"	3	0	94.028598	96.028685	94.028598	2
"MRI_faces_144	"	2	1	"before	"	1	"2006.jpg	"	8	0	97.028714	99.028669	97.028714	2
"MRI_faces_144	"	2	1	"before	"	1	"2164.jpg	"	41	0	100.028803	102.029245	100.028803	2
"MRI_faces_144	"	2	1	"before	"	1	"2024.jpg	"	14	0	105.029769	107.030078	105.029769	2
"MRI_faces_144	"	2	1	"before	"	1	"1019.jpg	"	43	1	110.032515	112.033166	110.032515	2
"MRI_faces_144	"	2	1	"before	"	1	"2053.jpg	"	16	0	115.028878	117.028911	115.028878	2
"MRI_faces_144	"	2	1	"before	"	1	"1146.jpg	"	53	1	119.028962	121.028933	119.028962	2
"MRI_faces_144	"	2	1	"before	"	1	"1216.jpg	"	47	1	122.029018	124.029007	122.029018	2
"MRI_faces_144	"	2	1	"before	"	1	"2089.jpg	"	21	0	125.029018	127.02903	125.029018	2
"MRI_faces_144	"	2	1	"before	"	1	"1127.jpg	"	54	1	128.029091	130.029034	128.029091	2
"MRI_faces_144	"	2	1	"before	"	1	"1183.jpg	"	52	1	131.029076	133.029171	131.029076	2
"MRI_faces_144	"	2	1	"before	"	1	"1255.jpg	"	39	1	136.029095	138.029127	136.029095	2
"MRI_faces_144	"	2	1	"before	"	1	"2015.jpg	"	5	0	139.02922	141.029254	139.02922	2
"MRI_faces_144	"	2	1	"before	"	1	"1073.jpg	"	56	1	147.029345	149.029294	147.029345	2
"MRI_faces_144	"	2	1	"before	"	1	"1145.jpg	"	45	1	152.029345	154.02943	152.029345	2
"MRI_faces_144	"	2	1	"before	"	1	"2194.jpg	"	7	0	156.029388	158.029489	156.029388	2
"MRI_faces_144	"	2	1	"before	"	1	"2218.jpg	"	19	0	161.029531	163.029514	161.029531	2
