subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_115	"	1	1	"after	"	1	"2155.jpg	"	58	0	2.15282	4.019462	2.15282	2
"MRI_faces_115	"	1	1	"after	"	1	"2118.jpg	"	14	0	6.019499	8.019588	6.019499	2
"MRI_faces_115	"	1	1	"after	"	1	"1255.jpg	"	17	1	11.019548	13.019543	11.019548	2
"MRI_faces_115	"	1	1	"after	"	1	"1262.jpg	"	55	1	15.01968	17.019724	15.01968	2
"MRI_faces_115	"	1	1	"after	"	1	"1210.jpg	"	47	1	20.019734	22.019711	20.019734	2
"MRI_faces_115	"	1	1	"after	"	1	"1073.jpg	"	39	1	24.019721	26.019741	24.019721	2
"MRI_faces_115	"	1	1	"after	"	1	"1146.jpg	"	42	1	27.019796	29.019776	27.019796	2
"MRI_faces_115	"	1	1	"after	"	1	"2248.jpg	"	3	0	31.0198	33.019865	31.0198	2
"MRI_faces_115	"	1	1	"after	"	1	"2229.jpg	"	10	0	35.01996	37.019966	35.01996	2
"MRI_faces_115	"	1	1	"after	"	1	"1017.jpg	"	50	1	41.019984	43.020121	41.019984	2
"MRI_faces_115	"	1	1	"after	"	1	"2010.jpg	"	8	0	44.020305	46.020643	44.020305	2
"MRI_faces_115	"	1	1	"after	"	1	"2128.jpg	"	41	0	47.020741	49.021121	47.020741	2
"MRI_faces_115	"	1	1	"after	"	1	"2218.jpg	"	40	0	52.023441	54.023999	52.023441	2
"MRI_faces_115	"	1	1	"after	"	1	"1035.jpg	"	19	1	60.023101	62.023337	60.023101	2
"MRI_faces_115	"	1	1	"after	"	1	"1246.jpg	"	46	1	63.023556	65.02389	63.023556	2
"MRI_faces_115	"	1	1	"after	"	1	"2015.jpg	"	4	0	66.024133	68.020321	66.024133	2
"MRI_faces_115	"	1	1	"after	"	1	"2063.jpg	"	21	0	69.02037	71.02033	69.02037	2
"MRI_faces_115	"	1	1	"after	"	1	"2212.jpg	"	20	0	72.020376	74.020411	72.020376	2
"MRI_faces_115	"	1	1	"after	"	1	"1127.jpg	"	53	1	75.020424	77.020511	75.020424	2
"MRI_faces_115	"	1	1	"after	"	1	"1114.jpg	"	43	1	79.02051	81.020465	79.02051	2
"MRI_faces_115	"	1	1	"after	"	1	"1060.jpg	"	44	1	82.020546	84.020601	82.020546	2
"MRI_faces_115	"	1	1	"after	"	1	"1183.jpg	"	45	1	85.02064	87.020584	85.02064	2
"MRI_faces_115	"	1	1	"after	"	1	"1145.jpg	"	48	1	90.020651	92.020628	90.020651	2
"MRI_faces_115	"	1	1	"after	"	1	"2149.jpg	"	54	0	95.020628	97.020669	95.020628	2
"MRI_faces_115	"	1	1	"after	"	1	"1007.jpg	"	11	1	102.020731	104.020765	102.020731	2
"MRI_faces_115	"	1	1	"after	"	1	"1173.jpg	"	57	1	105.020821	107.020793	105.020821	2
"MRI_faces_115	"	1	1	"after	"	1	"2153.jpg	"	12	0	108.020893	110.02089	108.020893	2
"MRI_faces_115	"	1	1	"after	"	1	"1150.jpg	"	56	1	111.020848	113.020988	111.020848	2
"MRI_faces_115	"	1	1	"after	"	1	"1204.jpg	"	52	1	116.020883	118.021047	116.020883	2
"MRI_faces_115	"	1	1	"after	"	1	"1080.jpg	"	9	1	119.020993	121.021101	119.020993	2
"MRI_faces_115	"	1	1	"after	"	1	"1216.jpg	"	18	1	122.02096	124.021084	122.02096	2
"MRI_faces_115	"	1	1	"after	"	1	"1050.jpg	"	6	1	125.021041	127.021102	125.021041	2
"MRI_faces_115	"	1	1	"after	"	1	"2181.jpg	"	22	0	130.021147	132.02116	130.021147	2
"MRI_faces_115	"	1	1	"after	"	1	"2112.jpg	"	5	0	135.021206	137.021236	135.021206	2
"MRI_faces_115	"	1	1	"after	"	1	"2041.jpg	"	51	0	139.021263	141.021334	139.021263	2
"MRI_faces_115	"	1	1	"after	"	1	"1191.jpg	"	49	1	145.021265	147.021476	145.021265	2
"MRI_faces_115	"	1	1	"after	"	1	"2043.jpg	"	15	0	148.021611	150.024494	148.021611	2
"MRI_faces_115	"	1	1	"after	"	1	"2039.jpg	"	13	0	152.024229	154.022726	152.024229	2
"MRI_faces_115	"	1	1	"after	"	1	"2209.jpg	"	7	0	157.023161	159.023543	157.023161	2
"MRI_faces_115	"	1	1	"after	"	1	"1052.jpg	"	16	1	161.023836	163.024236	161.023836	2
