subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_137	1	5	2181.jpg	2.437445	12	999000	120	999000	999	3.454827	683.34	750	9	53	0.77	2.437445	1
MRI_faces_137	1	5	2094.jpg	5.428624	24	999000	240	999000	999	6.44531	683.34	750	41	43	0.32	5.428624	1
MRI_faces_137	1	5	1246.jpg	9.428733	24	999000	240	999000	999	10.44626	683.34	750	40	28	0.32	9.428733	1
MRI_faces_137	1	5	1173.jpg	12.42876	24	999000	240	999000	999	13.44539	683.34	750	46	19	0.27	12.42876	1
MRI_faces_137	1	5	2024.jpg	16.42888	12	999000	120	999000	999	17.44546	683.34	750	11	34	0.73	16.42888	1
MRI_faces_137	1	5	2118.jpg	19.42886	12	999000	120	999000	999	20.44561	683.34	750	8	46	0.78	19.42886	1
MRI_faces_137	1	5	1060.jpg	21.42918	24	999000	240	999000	999	22.44563	683.34	750	48	10	0.26	21.42918	1
MRI_faces_137	1	5	2164.jpg	24.42905	11	916.9959	110	685.2799	98	25.4456	700.01	750	15	52	0.69	24.42905	1
MRI_faces_137	1	5	1073.jpg	27.42904	12	999000	120	999000	999	28.4457	700.01	750	21	11	0.63	27.42904	1
MRI_faces_137	1	5	1050.jpg	32.42908	22	948.9599	220	752.0771	98	33.44573	700.01	766.67	50	8	0.24	32.42908	1
MRI_faces_137	1	5	2039.jpg	34.42909	12	999000	120	999000	999	35.44579	700.01	766.67	3	35	0.87	34.42909	1
MRI_faces_137	1	5	2229.jpg	36.42919	11	896.8811	110	700.2851	98	37.44582	716.67	766.67	12	58	0.72	36.42919	1
MRI_faces_137	1	5	1150.jpg	40.42919	22	978.838	220	766.9498	98	41.44589	716.67	783.33	45	18	0.31	40.42919	1
MRI_faces_137	1	5	2089.jpg	47.42929	12	999000	120	999000	999	48.44599	716.67	783.33	5	42	0.83	47.42929	1
MRI_faces_137	1	5	2212.jpg	49.4293	12	999000	120	999000	999	50.44602	716.67	783.33	4	56	0.85	49.4293	1
MRI_faces_137	1	5	1262.jpg	51.42948	24	999000	240	999000	999	52.4461	716.67	783.33	55	30	0.2	51.42948	1
MRI_faces_137	1	5	1127.jpg	53.42948	24	999000	240	999000	999	54.44631	716.67	783.33	54	14	0.21	53.42948	1
MRI_faces_137	1	5	2006.jpg	55.42981	11	944.2206	110	716.9405	98	56.44664	733.34	783.33	13	31	0.71	55.42981	1
MRI_faces_137	1	5	1017.jpg	57.43013	22	1066.927	2200	783.602	98	58.44691	733.34	733.33	47	3	0.27	57.43013	1
MRI_faces_137	1	5	2209.jpg	60.43065	11	934.3859	110	733.5998	98	61.44749	750.01	733.33	7	55	0.81	60.43065	1
