subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_138	2	5	1007.jpg	2.413442	24	999000	240	999000	999	3.43071	750	750	50	1	0.28	2.413442	1
MRI_faces_138	2	5	1191.jpg	4.413474	12	999000	120	999000	999	5.430276	750	750	21	21	0.62	4.413474	1
MRI_faces_138	2	5	2015.jpg	7.410961	12	999000	120	999000	999	8.428473	750	750	18	33	0.64	7.410961	1
MRI_faces_138	2	5	2041.jpg	10.41103	24	999000	240	999000	999	11.42772	750	750	41	36	0.35	10.41103	1
MRI_faces_138	2	5	2155.jpg	12.411	12	999000	120	999000	999	13.42777	750	750	19	51	0.64	12.411	1
MRI_faces_138	2	5	1255.jpg	16.41115	24	999000	240	999000	999	17.4278	750	750	58	29	0.16	16.41115	1
MRI_faces_138	2	5	2110.jpg	21.41124	24	999000	240	999000	999	22.42786	750	750	39	44	0.39	21.41124	1
MRI_faces_138	2	5	1127.jpg	23.41118	22	944.699	220	751.8261	98	24.42781	750	766.67	43	14	0.33	23.41118	1
MRI_faces_138	2	5	2053.jpg	26.41132	12	999000	120	999000	999	27.42791	750	766.67	12	39	0.71	26.41132	1
MRI_faces_138	2	5	2149.jpg	28.41135	24	999000	240	999000	999	29.42796	750	766.67	57	49	0.19	28.41135	1
MRI_faces_138	2	5	1027.jpg	34.41136	24	999000	240	999000	999	35.42808	750	766.67	52	5	0.25	34.41136	1
MRI_faces_138	2	5	2058.jpg	37.41144	24	999000	240	999000	999	38.42808	750	766.67	47	40	0.31	37.41144	1
MRI_faces_138	2	5	1173.jpg	42.4115	24	999000	240	999000	999	43.42819	750	766.67	55	19	0.2	42.4115	1
MRI_faces_138	2	5	1150.jpg	44.41149	24	999000	240	999000	999	45.4282	750	766.67	44	18	0.32	44.41149	1
MRI_faces_138	2	5	2164.jpg	46.41152	12	999000	120	999000	999	47.42825	750	766.67	20	52	0.64	46.41152	1
MRI_faces_138	2	5	1246.jpg	50.41165	22	1036.214	2200	766.9294	98	51.4283	750	716.67	54	28	0.22	50.41165	1
MRI_faces_138	2	5	2181.jpg	52.41166	12	999000	120	999000	999	53.42829	750	716.67	5	53	0.82	52.41166	1
MRI_faces_138	2	5	1114.jpg	55.41173	11	970.137	110	751.8375	98	56.42842	766.67	716.67	17	13	0.65	55.41173	1
MRI_faces_138	2	5	2006.jpg	58.41175	12	999000	120	999000	999	59.42842	766.67	716.67	7	31	0.81	58.41175	1
MRI_faces_138	2	5	1183.jpg	61.41176	24	999000	240	999000	999	62.42846	766.67	716.67	42	20	0.35	61.41176	1
MRI_faces_138	2	5	1202.jpg	63.41182	22	935.0555	220	716.9547	98	64.42848	766.67	733.33	46	23	0.31	63.41182	1
MRI_faces_138	2	5	1035.jpg	67.41188	12	999000	120	999000	999	68.42847	766.67	733.33	13	7	0.71	67.41188	1
MRI_faces_138	2	5	1192.jpg	69.41185	24	999000	240	999000	999	70.42863	766.67	733.33	53	22	0.23	69.41185	1
MRI_faces_138	2	5	1262.jpg	71.41188	22	930.9933	220	733.6027	98	72.42854	766.67	750	51	30	0.25	71.41188	1
MRI_faces_138	2	5	1013.jpg	73.41189	24	999000	240	999000	999	74.42862	766.67	750	56	2	0.19	73.41189	1
MRI_faces_138	2	5	2212.jpg	75.41191	12	999000	120	999000	999	76.42863	766.67	750	6	56	0.82	75.41191	1
MRI_faces_138	2	5	2094.jpg	79.41201	12	999000	120	999000	999	80.4287	766.67	750	3	43	0.85	79.41201	1
MRI_faces_138	2	5	2112.jpg	83.41204	11	1011.808	1100	766.949	98	84.42988	716.67	750	8	45	0.77	83.41204	1
MRI_faces_138	2	5	2153.jpg	87.41213	12	999000	120	999000	999	88.42883	716.67	750	4	50	0.83	87.41213	1
MRI_faces_138	2	5	1210.jpg	90.41217	12	999000	120	999000	999	91.42883	716.67	750	22	25	0.62	90.41217	1
MRI_faces_138	2	5	1146.jpg	92.41223	22	968.6378	220	750.2834	98	93.42904	716.67	766.67	48	17	0.3	92.41223	1
MRI_faces_138	2	5	2128.jpg	94.41261	24	999000	240	999000	999	95.42941	716.67	766.67	40	48	0.35	94.41261	1
MRI_faces_138	2	5	2039.jpg	96.41299	12	999000	120	999000	999	97.42981	716.67	766.67	15	35	0.7	96.41299	1
MRI_faces_138	2	5	1019.jpg	98.41336	22	1010.514	2200	766.9509	98	99.43329	716.67	716.67	49	4	0.29	98.41336	1
MRI_faces_138	2	5	2063.jpg	102.414	11	938.886	110	716.9326	98	103.4309	733.33	716.67	11	41	0.72	102.414	1
MRI_faces_138	2	5	2218.jpg	104.4124	11	982.5193	110	733.5934	98	105.4312	750	716.67	16	57	0.67	104.4124	1
MRI_faces_138	2	5	2089.jpg	111.4125	11	1002.419	1100	750.2508	98	112.4292	700	716.67	14	42	0.71	111.4125	1
MRI_faces_138	2	5	2125.jpg	115.4126	11	904.2744	110	700.308	98	116.4292	716.67	716.67	9	47	0.76	115.4126	1
MRI_faces_138	2	5	1216.jpg	118.4126	24	999000	240	999000	999	119.4293	716.67	716.67	45	26	0.32	118.4126	1
MRI_faces_138	2	5	1031.jpg	122.4126	12	999000	120	999000	999	123.4293	716.67	716.67	10	6	0.75	122.4126	1
MRI_faces_138	2	6	2063.jpg	124.2178	11	973.0713	110	716.9899	98	125.2347	733.34	716.67	11	41	0.72	124.2178	1
