subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_118	2	11	2039.jpg	2.396663	24	999000	240	999000	999	3.413098	683.34	683.34	41	35	0.38	2.396663	1
MRI_faces_118	2	11	1052.jpg	4.393876	24	999000	240	999000	999	5.412691	683.34	683.34	40	9	0.38	4.393876	1
MRI_faces_118	2	11	1080.jpg	7.393976	12	999000	120	999000	999	8.410525	683.34	683.34	3	12	0.82	7.393976	1
MRI_faces_118	2	11	1183.jpg	10.39398	24	999000	240	999000	999	11.41061	683.34	683.34	45	20	0.35	10.39398	1
MRI_faces_118	2	11	1073.jpg	12.39408	12	999000	120	999000	999	13.41083	683.34	683.34	21	11	0.61	12.39408	1
MRI_faces_118	2	11	2153.jpg	16.39407	12	999000	120	999000	999	17.4107	683.34	683.34	13	50	0.71	16.39407	1
MRI_faces_118	2	11	2209.jpg	21.39418	12	999000	120	999000	999	22.4109	683.34	683.34	4	55	0.8	21.39418	1
MRI_faces_118	2	11	2194.jpg	23.39417	24	999000	240	999000	999	24.41105	683.34	683.34	39	54	0.38	23.39417	1
MRI_faces_118	2	11	2164.jpg	26.39423	24	999000	240	999000	999	27.41088	683.34	683.34	53	52	0.25	26.39423	1
MRI_faces_118	2	11	1013.jpg	28.39439	24	999000	240	999000	999	29.41093	683.34	683.34	50	2	0.29	28.39439	1
MRI_faces_118	2	11	1202.jpg	34.39434	12	999000	120	999000	999	35.41095	683.34	683.34	22	23	0.6	34.39434	1
MRI_faces_118	2	11	1216.jpg	37.39436	22	1013.587	2200	685.1599	98	38.41249	683.34	633.34	46	26	0.33	37.39436	1
MRI_faces_118	2	11	2024.jpg	42.39449	24	999000	240	999000	999	43.41127	683.34	633.34	57	34	0.2	42.39449	1
MRI_faces_118	2	11	2006.jpg	44.38614	11	1039.781	1100	685.0662	98	45.40306	633.34	633.34	8	31	0.73	44.38614	1
MRI_faces_118	2	11	1226.jpg	46.38657	11	863.3513	110	633.6029	98	47.40338	650.01	633.34	17	27	0.67	46.38657	1
MRI_faces_118	2	11	1246.jpg	50.3946	24	999000	240	999000	999	51.41126	650.01	633.34	55	28	0.21	50.3946	1
MRI_faces_118	2	11	2043.jpg	52.39458	12	999000	120	999000	999	53.4113	650.01	633.34	18	37	0.65	52.39458	1
MRI_faces_118	2	11	1031.jpg	55.39464	12	999000	120	999000	999	56.41156	650.01	633.34	7	6	0.75	55.39464	1
MRI_faces_118	2	11	2118.jpg	58.39475	12	999000	120	999000	999	59.4115	650.01	633.34	15	46	0.7	58.39475	1
