subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_107	1	3	2181.jpg	2.260291	12	999000	120	999000	999	3.276798	683.34	683.34	9	53	0.81	2.260291	1
MRI_faces_107	1	3	1052.jpg	6.253023	22	1019.937	2200	685.9778	98	7.269745	683.34	633.34	53	9	0.22	6.253023	1
MRI_faces_107	1	3	2094.jpg	8.253346	12	999000	120	999000	999	9.270053	683.34	633.34	20	43	0.62	8.253346	1
MRI_faces_107	1	3	2149.jpg	13.25425	24	999000	240	999000	999	14.271	683.34	633.34	40	49	0.37	13.25425	1
MRI_faces_107	1	3	2128.jpg	15.25462	11	930.3339	110	685.6809	98	16.27134	700.01	633.34	18	48	0.64	15.25462	1
MRI_faces_107	1	3	1216.jpg	17.25486	24	999000	240	999000	999	18.27178	700.01	633.34	46	26	0.25	17.25486	1
MRI_faces_107	1	3	1226.jpg	21.2556	22	860.3707	220	633.5967	98	22.27237	700.01	650.01	50	27	0.22	21.2556	1
MRI_faces_107	1	3	1127.jpg	23.25591	24	999000	240	999000	999	24.27276	700.01	650.01	56	14	0.18	23.25591	1
MRI_faces_107	1	3	2125.jpg	25.25648	11	927.4785	110	700.2764	98	26.27315	716.67	650.01	10	47	0.79	25.25648	1
MRI_faces_107	1	3	2229.jpg	28.25683	12	999000	120	999000	999	29.27368	716.67	650.01	3	58	0.86	28.25683	1
MRI_faces_107	1	3	2164.jpg	30.25716	22	882.8343	220	650.2849	98	31.27402	716.67	666.67	47	52	0.24	30.25716	1
MRI_faces_107	1	3	2194.jpg	34.25794	22	1012.03	2200	666.9826	98	35.27593	716.67	616.67	52	54	0.22	34.25794	1
MRI_faces_107	1	3	2010.jpg	40.25895	12	999000	120	999000	999	41.27746	716.67	616.67	5	32	0.85	40.25895	1
MRI_faces_107	1	3	1017.jpg	43.2595	24	999000	240	999000	999	44.27754	716.67	616.67	48	3	0.23	43.2595	1
MRI_faces_107	1	3	1183.jpg	45.24427	22	871.6817	220	616.932	98	46.26093	716.67	633.34	45	20	0.31	45.24427	1
MRI_faces_107	1	3	2045.jpg	47.24448	11	981.471	110	716.9483	98	48.26095	733.34	633.34	15	38	0.66	47.24448	1
MRI_faces_107	1	3	1204.jpg	49.24443	24	999000	240	999000	999	50.26096	733.34	633.34	43	24	0.32	49.24443	1
MRI_faces_107	1	3	2153.jpg	51.24439	11	999.5819	110	733.5901	98	52.26119	750.01	633.34	7	50	0.83	51.24439	1
MRI_faces_107	1	3	1145.jpg	54.2445	24	999000	240	999000	999	55.26159	750.01	633.34	49	16	0.23	54.2445	1
MRI_faces_107	1	3	2212.jpg	58.2455	12	999000	120	999000	999	59.26219	750.01	633.34	11	56	0.78	58.2455	1
MRI_faces_107	1	3	1146.jpg	61.24596	24	999000	240	999000	999	62.26285	750.01	633.34	57	17	0.14	61.24596	1
