subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_113	1	9	1050.jpg	2.401972	24	999000	240	999000	999	3.419085	683.34	750.01	51	8	0.24	2.401972	1
MRI_faces_113	1	9	1183.jpg	4.396658	22	1160.477	2200	751.9531	98	5.413462	683.34	700.01	52	20	0.24	4.396658	1
MRI_faces_113	1	9	1073.jpg	7.397323	11	940.8393	110	685.0572	98	8.415	700.01	700.01	12	11	0.74	7.397323	1
MRI_faces_113	1	9	2128.jpg	10.38512	12	999000	120	999000	999	11.40187	700.01	700.01	21	48	0.63	10.38512	1
MRI_faces_113	1	9	2181.jpg	12.38536	12	999000	120	999000	999	13.40189	700.01	700.01	16	53	0.68	12.38536	1
MRI_faces_113	1	9	1226.jpg	16.38535	24	999000	240	999000	999	17.40197	700.01	700.01	46	27	0.29	16.38535	1
MRI_faces_113	1	9	2112.jpg	21.3854	24	999000	240	999000	999	22.402	700.01	700.01	40	45	0.42	21.3854	1
MRI_faces_113	1	9	2209.jpg	23.38545	22	932.7262	220	700.2586	98	24.40213	700.01	716.68	50	55	0.24	23.38545	1
MRI_faces_113	1	9	1204.jpg	26.38547	24	999000	240	999000	999	27.40216	700.01	716.68	42	24	0.35	26.38547	1
MRI_faces_113	1	9	1246.jpg	28.38559	24	999000	240	999000	999	29.40207	700.01	716.68	58	28	0.13	28.38559	1
MRI_faces_113	1	9	1127.jpg	34.38562	24	999000	240	999000	999	35.40221	700.01	716.68	56	14	0.15	34.38562	1
MRI_faces_113	1	9	2153.jpg	37.38581	11	1022.349	1100	700.2756	98	38.4027	650.01	716.68	13	50	0.73	37.38581	1
MRI_faces_113	1	9	2118.jpg	42.38689	11	954.2682	110	650.3347	98	43.40358	666.67	716.68	10	46	0.78	42.38689	1
MRI_faces_113	1	9	1114.jpg	44.3871	12	999000	120	999000	999	45.40394	666.67	716.68	3	13	0.82	44.3871	1
MRI_faces_113	1	9	2094.jpg	46.3874	12	999000	120	999000	999	47.40421	666.67	716.68	6	43	0.81	46.3874	1
MRI_faces_113	1	9	1019.jpg	50.38809	12	999000	120	999000	999	51.40496	666.67	716.68	19	4	0.66	50.38809	1
MRI_faces_113	1	9	2229.jpg	52.38848	22	934.6853	220	716.95	98	53.40537	666.67	733.34	44	58	0.34	52.38848	1
MRI_faces_113	1	9	1145.jpg	55.38904	11	883.1468	110	666.94	98	56.40589	683.34	733.34	18	16	0.66	55.38904	1
MRI_faces_113	1	9	2110.jpg	58.38949	11	918.6668	110	683.6133	98	59.40636	700.01	733.34	15	44	0.68	58.38949	1
MRI_faces_113	1	9	2043.jpg	61.39006	24	999000	240	999000	999	62.40685	700.01	733.34	41	37	0.4	61.39006	1
MRI_faces_113	1	9	1031.jpg	63.3904	12	999000	120	999000	999	64.40727	700.01	733.34	14	6	0.72	63.3904	1
MRI_faces_113	1	9	2015.jpg	67.39118	12	999000	120	999000	999	68.40798	700.01	733.34	11	33	0.75	67.39118	1
