subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_144	1	2	4	2	1	2.032505	1127.jpg	1216.jpg	54	47	1	y	2	0	944.73	0.17	0.3	3.479476	2.032505	0.94473
MRI_faces_144	1	2	4	2	2	6.032662	1035.jpg	1191.jpg	46	50	1	y	2	0	673.58	0.31	0.25	7.199408	6.032662	0.67358
MRI_faces_144	1	2	4	2	3	13.03269	1060.jpg	1191.jpg	49	50	1	b	2	1	794.57	0.27	0.25	14.31622	13.03269	0.79457
MRI_faces_144	1	2	4	2	4	16.0328	2041.jpg	2128.jpg	17	18	1	b	1	1	816.45	0.67	0.65	17.34952	16.0328	0.81645
MRI_faces_144	1	2	4	2	5	21.03288	2063.jpg	2006.jpg	12	8	0	y	1	1	617.38	0.77	0.8	22.14963	21.03288	0.61738
MRI_faces_144	1	2	4	2	6	31.03315	2024.jpg	2153.jpg	14	10	1	b	1	1	841.1	0.73	0.79	32.36692	31.03315	0.8411
MRI_faces_144	1	2	4	2	7	34.03374	1150.jpg	1191.jpg	48	50	1	b	2	1	819.51	0.28	0.25	35.35066	34.03374	0.81951
MRI_faces_144	1	2	4	2	8	37.03416	1204.jpg	1019.jpg	44	43	0	y	2	1	750.09	0.34	0.35	38.2833	37.03416	0.75009
MRI_faces_144	1	2	4	2	9	46.03327	2058.jpg	2041.jpg	15	17	0	y	1	1	1045.98	0.7	0.67	47.5695	46.03327	1.04598
MRI_faces_144	1	2	4	2	10	49.03326	1019.jpg	1183.jpg	43	52	1	b	2	1	771.97	0.35	0.23	50.30328	49.03326	0.77197
MRI_faces_144	1	2	4	2	11	59.03345	2041.jpg	2045.jpg	17	13	1	y	1	0	878.81	0.67	0.73	60.4051	59.03345	0.87881
MRI_faces_144	1	2	4	2	12	64.03345	1216.jpg	1114.jpg	47	51	0	b	2	0	847.79	0.3	0.23	65.37257	64.03345	0.84779
MRI_faces_144	1	2	4	2	13	69.03354	1060.jpg	1183.jpg	49	52	1	y	2	0	954.71	0.27	0.23	70.4837	69.03354	0.95471
MRI_faces_144	1	2	4	2	14	77.02453	2053.jpg	2058.jpg	16	15	1	b	1	1	1257.72	0.69	0.7	78.79158	77.02453	1.25772
MRI_faces_144	1	2	4	2	15	84.03368	1145.jpg	1019.jpg	45	43	0	y	2	1	865.58	0.32	0.35	85.39281	84.03368	0.86558
MRI_faces_144	1	2	4	2	16	88.0339	1204.jpg	1127.jpg	44	54	0	b	2	0	722.35	0.34	0.17	89.25055	88.0339	0.72235
MRI_faces_144	1	2	4	2	17	91.0338	2153.jpg	2229.jpg	10	9	0	y	1	1	808.45	0.79	0.8	92.33408	91.0338	0.80845
MRI_faces_144	1	2	4	2	18	96.02785	2153.jpg	2125.jpg	10	11	0	y	1	1	1226.39	0.79	0.77	97.75073	96.02785	1.22639
MRI_faces_144	1	2	4	2	19	99.03391	1183.jpg	1114.jpg	52	51	0	y	2	1	933.34	0.23	0.23	100.462	99.03391	0.93334
MRI_faces_144	1	2	4	2	20	107.0298	2194.jpg	2041.jpg	7	17	0	b	1	0	1221.44	0.81	0.67	108.7509	107.0298	1.22144
MRI_faces_144	1	2	4	2	21	113.0308	2128.jpg	2024.jpg	18	14	0	y	1	1	796.48	0.65	0.73	114.3178	113.0308	0.79648
