subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_147	1	11	2149.jpg	2.310732	24	999000	240	999000	999	3.326835	683.32	616.65	55	49	0.19	2.310732	1
MRI_faces_147	1	11	1255.jpg	4.293509	11	1068.959	1100	685.9803	98	5.310129	633.32	616.65	7	29	0.81	4.293509	1
MRI_faces_147	1	11	1150.jpg	7.293626	24	999000	240	999000	999	8.310212	633.32	616.65	48	18	0.29	7.293626	1
MRI_faces_147	1	11	1202.jpg	10.29351	12	999000	120	999000	999	11.31017	633.32	616.65	3	23	0.87	10.29351	1
MRI_faces_147	1	11	1019.jpg	12.29365	12	999000	120	999000	999	13.31046	633.32	616.65	11	4	0.74	12.29365	1
MRI_faces_147	1	11	2218.jpg	16.29445	22	868.0097	220	619.0601	98	17.3112	633.32	633.32	45	57	0.3	16.29445	1
MRI_faces_147	1	11	1027.jpg	21.29521	11	994.2638	110	633.5979	98	22.31211	649.99	633.32	12	5	0.73	21.29521	1
MRI_faces_147	1	11	2194.jpg	23.29563	22	1060.825	2200	633.5933	98	24.3124	649.99	583.32	53	54	0.21	23.29563	1
MRI_faces_147	1	11	2058.jpg	26.29614	24	999000	240	999000	999	27.31298	649.99	583.32	51	40	0.26	26.29614	1
MRI_faces_147	1	11	2039.jpg	28.29653	12	999000	120	999000	999	29.31324	649.99	583.32	20	35	0.66	28.29653	1
MRI_faces_147	1	11	1073.jpg	34.29769	12	999000	120	999000	999	35.31438	649.99	583.32	6	11	0.82	34.29769	1
MRI_faces_147	1	11	2155.jpg	37.29807	24	999000	240	999000	999	38.31496	649.99	583.32	40	51	0.36	37.29807	1
MRI_faces_147	1	11	2153.jpg	42.29896	12	999000	120	999000	999	43.31589	649.99	583.32	16	50	0.7	42.29896	1
MRI_faces_147	1	11	2043.jpg	44.29938	24	999000	240	999000	999	45.31611	649.99	583.32	42	37	0.34	44.29938	1
MRI_faces_147	1	11	2089.jpg	46.29985	24	999000	240	999000	999	47.31646	649.99	583.32	46	42	0.3	46.29985	1
MRI_faces_147	1	11	2015.jpg	50.30037	22	933.0928	220	583.6205	98	51.31714	649.99	599.98	44	33	0.31	50.30037	1
MRI_faces_147	1	11	1013.jpg	52.3007	11	981.7695	110	650.2759	98	53.31748	666.65	599.98	13	2	0.73	52.3007	1
MRI_faces_147	1	11	2248.jpg	55.30122	12	999000	120	999000	999	56.3181	666.65	599.98	21	60	0.65	55.30122	1
MRI_faces_147	1	11	1183.jpg	58.30171	24	999000	240	999000	999	59.31863	666.65	599.98	43	20	0.33	58.30171	1
MRI_faces_147	1	11	2164.jpg	61.30231	24	999000	240	999000	999	62.31914	666.65	599.98	58	52	0.18	61.30231	1
MRI_faces_147	1	11	1216.jpg	63.30261	11	882.866	110	667.0122	98	64.3194	683.32	599.98	10	26	0.76	63.30261	1
