subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_139	1	1	2	2	1	2.027216	1017.jpg	1226.jpg	10	17	1	b	1	1	958.36	0.77	0.68	3.47847	2.027216	0.95836
MRI_faces_139	1	1	2	2	2	6.02728	2063.jpg	1073.jpg	14	13	0	y	1	1	817.31	0.69	0.7	7.344086	6.02728	0.81731
MRI_faces_139	1	1	2	2	3	9.027343	1017.jpg	2128.jpg	10	9	1	b	1	1	785.28	0.77	0.79	10.31084	9.027343	0.78528
MRI_faces_139	1	1	2	2	4	14.0274	1130.jpg	2181.jpg	53	51	1	b	2	1	952.22	0.21	0.25	15.47761	14.0274	0.95222
MRI_faces_139	1	1	2	2	5	17.02747	2209.jpg	2128.jpg	7	9	1	b	1	1	736.14	0.82	0.79	18.26085	17.02747	0.73614
MRI_faces_139	1	1	2	2	6	20.02746	1216.jpg	2164.jpg	43	52	0	y	2	1	976.14	0.32	0.24	21.49423	20.02746	0.97614
MRI_faces_139	1	1	2	2	7	34.02764	1173.jpg	1007.jpg	48	45	0	y	2	1	1315.95	0.28	0.31	35.84471	34.02764	1.31595
MRI_faces_139	1	1	2	2	8	38.0284	2128.jpg	2089.jpg	9	18	0	y	1	1	779.2	0.79	0.68	39.29538	38.0284	0.7792
MRI_faces_139	1	1	2	2	9	42.02913	2181.jpg	2164.jpg	51	52	0	y	2	1	861.45	0.25	0.24	43.37945	42.02913	0.86145
MRI_faces_139	1	1	2	2	10	45.02964	1130.jpg	1173.jpg	53	48	1	y	2	0	1089.93	0.21	0.28	46.61326	45.02964	1.08993
MRI_faces_139	1	1	2	2	11	48.02788	2024.jpg	1007.jpg	46	45	0	y	2	1	1074.75	0.3	0.31	49.59719	48.02788	1.07475
MRI_faces_139	1	1	2	2	12	53.02792	2125.jpg	2045.jpg	16	12	0	b	1	0	1120.67	0.69	0.72	54.6481	53.02792	1.12067
MRI_faces_139	1	1	2	2	13	56.02799	2240.jpg	2045.jpg	8	12	0	b	1	0	962.59	0.8	0.72	57.48184	56.02799	0.96259
MRI_faces_139	1	1	2	2	14	66.02811	2063.jpg	1146.jpg	14	15	0	y	1	1	1023.44	0.69	0.69	67.55024	66.02811	1.02344
MRI_faces_139	1	1	2	2	15	72.02827	2039.jpg	2024.jpg	47	46	1	b	2	1	896.32	0.29	0.3	73.418	72.02827	0.89632
MRI_faces_139	1	1	2	2	16	75.02829	1007.jpg	1216.jpg	45	43	1	b	2	1	879.3	0.31	0.32	76.40187	75.02829	0.8793
MRI_faces_139	1	1	2	2	17	79.02831	1173.jpg	2164.jpg	48	52	0	y	2	1	764.3	0.28	0.24	80.2858	79.02831	0.7643
MRI_faces_139	1	1	2	2	18	84.02838	2155.jpg	1204.jpg	54	50	0	y	2	1	819.19	0.21	0.25	85.34519	84.02838	0.81919
MRI_faces_139	1	1	2	2	19	91.02846	2089.jpg	2240.jpg	18	8	1	y	1	0	890.15	0.68	0.8	92.41204	91.02846	0.89015
MRI_faces_139	1	1	2	2	20	96.02852	2209.jpg	2125.jpg	7	16	1	b	1	1	1101.06	0.82	0.69	97.62866	96.02852	1.10106
MRI_faces_139	1	1	2	2	21	99.02868	2181.jpg	2039.jpg	51	47	0	y	2	1	771.9	0.25	0.29	100.2954	99.02868	0.7719
MRI_faces_139	1	1	2	2	22	105.0287	2155.jpg	1007.jpg	54	45	0	y	2	1	756.91	0.21	0.31	106.2788	105.0287	0.75691
MRI_faces_139	1	1	2	2	23	109.0287	1216.jpg	1191.jpg	43	44	0	y	2	1	1367.84	0.32	0.31	110.8955	109.0287	1.36784
MRI_faces_139	1	1	2	2	24	121.0261	2063.jpg	1017.jpg	14	10	0	y	1	1	792.48	0.69	0.77	122.3125	121.0261	0.79248
MRI_faces_139	1	1	2	2	25	124.0267	1204.jpg	2024.jpg	50	46	1	b	2	1	1036.92	0.25	0.3	125.5625	124.0267	1.03692
MRI_faces_139	1	1	2	2	26	127.0272	2094.jpg	1073.jpg	11	13	0	y	1	1	884.41	0.72	0.7	128.4125	127.0272	0.88441
MRI_faces_139	1	1	2	2	27	131.029	1255.jpg	2058.jpg	6	55	1	b	4	1	990.56	0.83	0.19	132.5125	131.029	0.99056
MRI_faces_139	1	1	2	2	28	137.0292	1007.jpg	2149.jpg	45	49	1	b	2	1	1417.44	0.31	0.26	138.9461	137.0292	1.41744
MRI_faces_139	1	1	2	2	29	140.0295	2209.jpg	1226.jpg	7	17	1	b	1	1	933.04	0.82	0.68	141.4463	140.0295	0.93304
MRI_faces_139	1	1	2	2	30	149.0293	1146.jpg	2094.jpg	15	11	1	b	1	1	1046.33	0.69	0.72	150.5648	149.0293	1.04633
MRI_faces_139	1	1	2	2	31	153.0151	2024.jpg	1191.jpg	46	44	0	y	2	1	756.46	0.3	0.31	154.2822	153.0151	0.75646
MRI_faces_139	1	1	2	2	32	157.0158	2045.jpg	2128.jpg	12	9	1	b	1	1	889.79	0.72	0.79	158.4162	157.0158	0.88979
MRI_faces_139	1	1	2	2	33	160.0164	1017.jpg	2240.jpg	10	8	1	b	1	1	844.25	0.77	0.8	161.3667	160.0164	0.84425
MRI_faces_139	1	1	2	2	34	163.0169	2209.jpg	2063.jpg	7	14	1	b	1	1	765.72	0.82	0.69	164.284	163.0169	0.76572
MRI_faces_139	1	1	2	2	35	173.0296	2043.jpg	2006.jpg	56	5	0	y	4	1	1014.97	0.17	0.83	174.5357	173.0296	1.01497
MRI_faces_139	1	1	2	2	36	177.0297	2155.jpg	1191.jpg	54	44	0	y	2	1	931.9	0.21	0.31	178.4529	177.0297	0.9319
