subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_108	2	7	1114.jpg	2.379833	11	953.5614	110	819.1677	98	3.397251	833.33	816.66	17	13	0.62	2.379833	1
MRI_faces_108	2	7	2118.jpg	6.380416	11	985.0233	110	835.1339	98	7.413889	849.99	816.66	14	46	0.63	6.380416	1
MRI_faces_108	2	7	2181.jpg	8.380759	12	999000	120	999000	999	9.397535	849.99	816.66	4	53	0.81	8.380759	1
MRI_faces_108	2	7	2155.jpg	13.38162	24	999000	240	999000	999	14.39847	849.99	816.66	47	51	0.34	13.38162	1
MRI_faces_108	2	7	2094.jpg	15.38196	12	999000	120	999000	999	16.39886	849.99	816.66	12	43	0.71	15.38196	1
MRI_faces_108	2	7	2229.jpg	17.38236	12	999000	120	999000	999	18.39916	849.99	816.66	13	58	0.69	17.38236	1
MRI_faces_108	2	7	1019.jpg	21.38298	11	672.4729	11	850.2493	98	22.4265	866.66	816.66	9	4	0.73	21.38298	1
MRI_faces_108	2	7	1146.jpg	23.38343	24	999000	240	999000	999	24.40017	866.66	816.66	50	17	0.31	23.38343	1
MRI_faces_108	2	7	1183.jpg	25.38375	24	999000	240	999000	999	26.40052	866.66	816.66	52	20	0.3	25.38375	1
MRI_faces_108	2	7	2024.jpg	28.38429	12	999000	120	999000	999	29.40116	866.66	816.66	20	34	0.6	28.38429	1
MRI_faces_108	2	7	2039.jpg	30.37647	12	999000	120	999000	999	31.39318	866.66	816.66	19	35	0.6	30.37647	1
MRI_faces_108	2	7	2043.jpg	34.37658	22	1025.815	2200	819.0598	98	35.39323	866.66	766.66	48	37	0.32	34.37658	1
MRI_faces_108	2	7	2194.jpg	40.37672	22	922.6738	220	766.9987	98	41.39339	866.66	783.33	49	54	0.31	40.37672	1
MRI_faces_108	2	7	1080.jpg	43.37671	24	999000	240	999000	999	44.39332	866.66	783.33	58	12	0.16	43.37671	1
MRI_faces_108	2	7	2063.jpg	45.37678	12	999000	120	999000	999	46.39334	866.66	783.33	5	41	0.81	45.37678	1
MRI_faces_108	2	7	1216.jpg	47.37671	22	899.6816	220	783.6126	98	48.39347	866.66	799.99	43	26	0.37	47.37671	1
MRI_faces_108	2	7	1007.jpg	49.37685	11	1033.69	1100	866.9325	98	50.43819	816.66	799.99	16	1	0.62	49.37685	1
MRI_faces_108	2	7	1130.jpg	51.37701	24	999000	240	999000	999	52.39343	816.66	799.99	40	15	0.42	51.37701	1
MRI_faces_108	2	7	1246.jpg	54.37688	24	999000	240	999000	999	55.39359	816.66	799.99	45	28	0.34	54.37688	1
MRI_faces_108	2	7	2125.jpg	58.37694	11	925.4454	110	816.9255	98	59.3936	833.33	799.99	8	47	0.74	58.37694	1
MRI_faces_108	2	7	1035.jpg	61.37695	24	999000	240	999000	999	62.39358	833.33	799.99	55	7	0.24	61.37695	1
MRI_faces_108	2	7	1027.jpg	65.37721	11	957.1826	110	833.6673	98	66.40755	849.99	799.99	11	5	0.72	65.37721	1
MRI_faces_108	2	7	1017.jpg	70.37723	12	999000	120	999000	999	71.39377	849.99	799.99	18	3	0.6	70.37723	1
MRI_faces_108	2	7	1202.jpg	74.37722	24	999000	240	999000	999	75.39376	849.99	799.99	42	23	0.4	74.37722	1
MRI_faces_108	2	7	1060.jpg	77.37717	24	999000	240	999000	999	78.39393	849.99	799.99	41	10	0.41	77.37717	1
MRI_faces_108	2	7	2110.jpg	79.37725	24	999000	240	999000	999	80.39396	849.99	799.99	57	44	0.19	79.37725	1
