subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_113	1	5	2039.jpg	2.412623	22	1113.424	2200	685.7638	98	3.430207	683.34	633.34	45	35	0.33	2.412623	1
MRI_faces_113	1	5	2045.jpg	6.408099	11	927.9426	110	685.7061	98	7.424684	700.01	633.34	7	38	0.8	6.408099	1
MRI_faces_113	1	5	1173.jpg	8.396836	24	999000	240	999000	999	9.413644	700.01	633.34	55	19	0.19	8.396836	1
MRI_faces_113	1	5	1226.jpg	13.39773	24	999000	240	999000	999	14.41443	700.01	633.34	46	27	0.29	13.39773	1
MRI_faces_113	1	5	1013.jpg	15.39805	12	999000	120	999000	999	16.41477	700.01	633.34	20	2	0.64	15.39805	1
MRI_faces_113	1	5	1150.jpg	17.39851	24	999000	240	999000	999	18.41509	700.01	633.34	57	18	0.15	17.39851	1
MRI_faces_113	1	5	2015.jpg	21.3992	12	999000	120	999000	999	22.41579	700.01	633.34	11	33	0.75	21.3992	1
MRI_faces_113	1	5	2118.jpg	23.39955	11	979.4988	110	700.2764	98	24.41617	716.67	633.34	10	46	0.78	23.39955	1
MRI_faces_113	1	5	2229.jpg	25.39993	22	888.1173	220	635.0413	98	26.41675	716.67	650.01	44	58	0.34	25.39993	1
MRI_faces_113	1	5	2110.jpg	28.40039	11	972.6534	110	717.0058	98	29.41704	733.34	650.01	15	44	0.68	28.40039	1
MRI_faces_113	1	5	1127.jpg	30.40849	24	999000	240	999000	999	31.42509	733.34	650.01	56	14	0.15	30.40849	1
MRI_faces_113	1	5	1191.jpg	34.4086	24	999000	240	999000	999	35.42493	733.34	650.01	43	21	0.35	34.4086	1
MRI_faces_113	1	5	2181.jpg	40.4025	12	999000	120	999000	999	41.41928	733.34	650.01	16	53	0.68	40.4025	1
MRI_faces_113	1	5	2094.jpg	43.40313	12	999000	120	999000	999	44.41993	733.34	650.01	6	43	0.81	43.40313	1
MRI_faces_113	1	5	1145.jpg	45.40879	11	983.2617	110	733.6069	98	46.42533	750.01	650.01	18	16	0.66	45.40879	1
MRI_faces_113	1	5	1183.jpg	47.40877	22	960.2991	220	650.2686	98	48.42544	750.01	666.67	52	20	0.24	47.40877	1
