subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_101	1	11	2212.jpg	2.362903	11	734.3124	11	886.9084	98	3.414163	900	883.33	15	56	0.73	2.362903	1
MRI_faces_101	1	11	2094.jpg	4.352577	11	702.6287	11	901.2662	98	5.396523	916.66	883.33	18	43	0.68	4.352577	1
MRI_faces_101	1	11	2194.jpg	7.352628	24	999000	240	999000	999	8.369334	916.66	883.33	54	54	0.19	7.352628	1
MRI_faces_101	1	11	2041.jpg	10.35273	11	1023.597	1100	916.9841	98	11.40092	866.66	883.33	12	36	0.74	10.35273	1
MRI_faces_101	1	11	2128.jpg	12.35278	24	999000	240	999000	999	13.37259	866.66	883.33	40	48	0.37	12.35278	1
MRI_faces_101	1	11	1035.jpg	16.35281	12	999000	120	999000	999	17.37023	866.66	883.33	9	7	0.76	16.35281	1
MRI_faces_101	1	11	2006.jpg	21.35284	12	999000	120	999000	999	22.37163	866.66	883.33	14	31	0.73	21.35284	1
MRI_faces_101	1	11	1216.jpg	23.35289	11	648.321	11	866.9626	98	24.40285	883.33	883.33	13	26	0.74	23.35289	1
MRI_faces_101	1	11	2024.jpg	26.35294	24	999000	240	999000	999	27.3709	883.33	883.33	41	34	0.32	26.35294	1
MRI_faces_101	1	11	2153.jpg	28.35298	11	631.2321	11	883.7172	98	29.40296	900	883.33	7	50	0.8	28.35298	1
MRI_faces_101	1	11	2089.jpg	34.35311	12	999000	120	999000	999	35.36962	900	883.33	3	42	0.85	34.35311	1
MRI_faces_101	1	11	1127.jpg	37.35308	22	662.1219	22	886.6118	98	38.40237	900	900	44	14	0.3	37.35308	1
MRI_faces_101	1	11	1052.jpg	42.35316	24	999000	240	999000	999	43.37359	900	900	43	9	0.31	42.35316	1
MRI_faces_101	1	11	2155.jpg	44.35346	22	1099.765	2200	900.2944	98	45.38719	900	850	53	51	0.22	44.35346	1
MRI_faces_101	1	11	1146.jpg	46.35376	24	999000	240	999000	999	47.374	900	850	49	17	0.28	46.35376	1
MRI_faces_101	1	11	2248.jpg	50.35443	12	999000	120	999000	999	51.37495	900	850	20	60	0.66	50.35443	1
MRI_faces_101	1	11	1050.jpg	52.35483	12	999000	120	999000	999	53.37582	900	850	17	8	0.7	52.35483	1
MRI_faces_101	1	11	2063.jpg	55.35541	12	999000	120	999000	999	56.37498	900	850	21	41	0.65	55.35541	1
MRI_faces_101	1	11	1210.jpg	58.35594	22	671.2818	22	850.3593	98	59.40348	900	866.66	45	25	0.3	58.35594	1
MRI_faces_101	1	11	2015.jpg	61.35642	12	999000	120	999000	999	62.37478	900	866.66	16	33	0.72	61.35642	1
MRI_faces_101	1	11	1192.jpg	63.35677	22	658.4423	22	867.01	98	64.40374	900	883.33	47	22	0.28	63.35677	1
MRI_faces_101	1	11	2118.jpg	67.35753	12	999000	120	999000	999	68.3766	900	883.33	5	46	0.83	67.35753	1
MRI_faces_101	1	11	2218.jpg	69.35787	12	999000	120	999000	999	70.37571	900	883.33	22	57	0.64	69.35787	1
MRI_faces_101	1	11	1007.jpg	71.35813	24	999000	240	999000	999	72.3772	900	883.33	42	1	0.31	71.35813	1
MRI_faces_101	1	11	2110.jpg	73.35849	22	873.7375	22	883.6393	98	74.40374	900	900	52	44	0.25	73.35849	1
MRI_faces_101	1	11	1262.jpg	75.35886	22	592.3623	22	900.335	98	76.40373	900	916.66	50	30	0.26	75.35886	1
MRI_faces_101	1	11	1031.jpg	79.35953	11	580.6985	11	900.294	98	80.40378	916.66	916.66	10	6	0.76	79.35953	1
MRI_faces_101	1	11	2045.jpg	83.36026	12	999000	120	999000	999	84.37844	916.66	916.66	6	38	0.83	83.36026	1
MRI_faces_101	1	11	2053.jpg	87.36098	12	999000	120	999000	999	88.37811	916.66	916.66	8	39	0.78	87.36098	1
MRI_faces_101	1	11	2164.jpg	90.36155	12	999000	120	999000	999	91.38207	916.66	916.66	19	52	0.67	90.36155	1
MRI_faces_101	1	11	1060.jpg	92.35393	24	999000	240	999000	999	93.37067	916.66	916.66	57	10	0.17	92.35393	1
MRI_faces_101	1	11	1150.jpg	94.35392	24	999000	240	999000	999	95.37089	916.66	916.66	56	18	0.17	94.35392	1
MRI_faces_101	1	11	2010.jpg	96.35401	12	999000	120	999000	999	97.37076	916.66	916.66	4	32	0.83	96.35401	1
MRI_faces_101	1	11	1183.jpg	98.35406	24	999000	240	999000	999	99.37122	916.66	916.66	55	20	0.18	98.35406	1
MRI_faces_101	1	11	1255.jpg	102.354	24	999000	240	999000	999	103.3712	916.66	916.66	48	29	0.28	102.354	1
MRI_faces_101	1	11	1226.jpg	104.3542	24	999000	240	999000	999	105.3708	916.66	916.66	46	27	0.28	104.3542	1
