subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_140	"	2	1	"after	"	1	"2053.jpg	"	20	0	2.141505	4.027744	2.141505	2
"MRI_faces_140	"	2	1	"after	"	1	"2149.jpg	"	55	0	5.025337	7.025714	5.025337	2
"MRI_faces_140	"	2	1	"after	"	1	"1007.jpg	"	46	1	9.026069	11.026402	9.026069	2
"MRI_faces_140	"	2	1	"after	"	1	"1146.jpg	"	40	1	13.026819	15.023978	13.026819	2
"MRI_faces_140	"	2	1	"after	"	1	"1035.jpg	"	4	1	16.023976	18.024054	16.023976	2
"MRI_faces_140	"	2	1	"after	"	1	"2063.jpg	"	14	0	21.024039	23.024152	21.024039	2
"MRI_faces_140	"	2	1	"after	"	1	"2041.jpg	"	17	0	27.024202	29.024147	27.024202	2
"MRI_faces_140	"	2	1	"after	"	1	"2155.jpg	"	48	0	30.024202	32.024288	30.024202	2
"MRI_faces_140	"	2	1	"after	"	1	"1246.jpg	"	56	1	34.02425	36.02428	34.02425	2
"MRI_faces_140	"	2	1	"after	"	1	"2248.jpg	"	11	0	37.024288	39.024311	37.024288	2
"MRI_faces_140	"	2	1	"after	"	1	"1191.jpg	"	47	1	44.024428	46.024441	44.024428	2
"MRI_faces_140	"	2	1	"after	"	1	"2089.jpg	"	15	0	48.024547	50.024475	48.024547	2
"MRI_faces_140	"	2	1	"after	"	1	"2125.jpg	"	3	0	54.024502	56.024533	54.024502	2
"MRI_faces_140	"	2	1	"after	"	1	"1127.jpg	"	49	1	57.024525	59.0246	57.024525	2
"MRI_faces_140	"	2	1	"after	"	1	"1130.jpg	"	43	1	60.024648	62.024645	60.024648	2
"MRI_faces_140	"	2	1	"after	"	1	"2010.jpg	"	22	0	65.024717	67.024718	65.024717	2
"MRI_faces_140	"	2	1	"after	"	1	"2045.jpg	"	7	0	68.024793	70.024792	68.024793	2
"MRI_faces_140	"	2	1	"after	"	1	"1204.jpg	"	54	1	72.024816	74.024831	72.024816	2
"MRI_faces_140	"	2	1	"after	"	1	"2039.jpg	"	16	0	76.024771	78.02491	76.024771	2
"MRI_faces_140	"	2	1	"after	"	1	"1073.jpg	"	19	1	80.024935	82.024994	80.024935	2
"MRI_faces_140	"	2	1	"after	"	1	"1060.jpg	"	57	1	83.02489	85.024937	83.02489	2
"MRI_faces_140	"	2	1	"after	"	1	"2024.jpg	"	12	0	88.025007	90.025032	88.025007	2
"MRI_faces_140	"	2	1	"after	"	1	"2240.jpg	"	5	0	91.025029	93.025034	91.025029	2
"MRI_faces_140	"	2	1	"after	"	1	"1013.jpg	"	6	1	94.025128	96.025097	94.025128	2
"MRI_faces_140	"	2	1	"after	"	1	"1255.jpg	"	9	1	97.025096	99.025228	97.025096	2
"MRI_faces_140	"	2	1	"after	"	1	"1052.jpg	"	52	1	100.025363	102.025722	100.025363	2
"MRI_faces_140	"	2	1	"after	"	1	"1145.jpg	"	53	1	105.026227	107.026565	105.026227	2
"MRI_faces_140	"	2	1	"after	"	1	"2181.jpg	"	21	0	110.025258	112.02984	110.025258	2
"MRI_faces_140	"	2	1	"after	"	1	"1150.jpg	"	44	1	115.025351	117.025325	115.025351	2
"MRI_faces_140	"	2	1	"after	"	1	"2218.jpg	"	18	0	119.025473	121.025512	119.025473	2
"MRI_faces_140	"	2	1	"after	"	1	"1210.jpg	"	41	1	122.025479	124.025477	122.025479	2
"MRI_faces_140	"	2	1	"after	"	1	"1019.jpg	"	45	1	125.025498	127.025558	125.025498	2
"MRI_faces_140	"	2	1	"after	"	1	"2015.jpg	"	42	0	128.025525	130.025597	128.025525	2
"MRI_faces_140	"	2	1	"after	"	1	"2043.jpg	"	39	0	131.025605	133.025592	131.025605	2
"MRI_faces_140	"	2	1	"after	"	1	"1226.jpg	"	50	1	136.025718	138.02561	136.025718	2
"MRI_faces_140	"	2	1	"after	"	1	"1027.jpg	"	51	1	139.025629	141.025688	139.025629	2
"MRI_faces_140	"	2	1	"after	"	1	"2118.jpg	"	8	0	147.025818	149.025753	147.025818	2
"MRI_faces_140	"	2	1	"after	"	1	"1031.jpg	"	10	1	152.025843	154.025858	152.025843	2
"MRI_faces_140	"	2	1	"after	"	1	"2094.jpg	"	13	0	156.02585	158.025969	156.02585	2
"MRI_faces_140	"	2	1	"after	"	1	"1192.jpg	"	58	1	161.025945	163.025956	161.025945	2
