subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_117	1	1	3	2	1	2.028532	1246.jpg	2112.jpg	43	47	0	b	2	0	867.01	0.34	0.29	3.396551	2.028532	0.86701
MRI_faces_117	1	1	3	2	2	9.015647	1262.jpg	2058.jpg	44	54	1	b	2	1	824.9	0.32	0.2	10.34916	9.015647	0.8249
MRI_faces_117	1	1	3	2	3	22.0158	1262.jpg	1246.jpg	44	43	1	b	2	1	901.75	0.32	0.34	23.41592	22.0158	0.90175
MRI_faces_117	1	1	3	2	4	26.01599	2128.jpg	1226.jpg	55	6	0	y	4	1	1047.57	0.19	0.79	27.56641	26.01599	1.04757
MRI_faces_117	1	1	3	2	5	31.01696	2063.jpg	1262.jpg	46	44	0	y	2	1	1128.58	0.31	0.32	32.65065	31.01696	1.12858
MRI_faces_117	1	1	3	2	6	34.01746	1191.jpg	1019.jpg	14	13	0	y	1	1	840.09	0.67	0.68	35.36775	34.01746	0.84009
MRI_faces_117	1	1	3	2	7	39.01827	1050.jpg	1127.jpg	7	17	1	b	1	1	872.28	0.79	0.65	40.39952	39.01827	0.87228
MRI_faces_117	1	1	3	2	8	43.01894	2094.jpg	2058.jpg	52	54	1	y	2	0	792.6	0.21	0.2	44.31935	43.01894	0.7926
MRI_faces_117	1	1	3	2	9	52.02057	2063.jpg	2043.jpg	46	50	0	b	2	0	1093.99	0.31	0.23	53.62101	52.02057	1.09399
MRI_faces_117	1	1	3	2	10	57.0215	2058.jpg	2248.jpg	54	53	0	b	2	0	1431.04	0.2	0.2	58.95532	57.0215	1.43104
MRI_faces_117	1	1	3	2	11	61.02221	2155.jpg	2112.jpg	49	47	0	b	2	0	1152.32	0.25	0.29	62.67259	61.02221	1.15232
MRI_faces_117	1	1	3	2	12	68.0234	1210.jpg	2125.jpg	11	18	0	b	1	0	857.14	0.72	0.64	69.38323	68.0234	0.85714
MRI_faces_117	1	1	3	2	13	72.02407	1191.jpg	2053.jpg	14	12	0	b	1	0	1050.49	0.67	0.69	73.57463	72.02407	1.05049
MRI_faces_117	1	1	3	2	14	78.02517	2094.jpg	2063.jpg	52	46	1	y	2	0	1310.39	0.21	0.31	79.83344	78.02517	1.31039
MRI_faces_117	1	1	3	2	15	83.02599	1191.jpg	1183.jpg	14	15	0	b	1	0	903.53	0.67	0.67	84.42636	83.02599	0.90353
MRI_faces_117	1	1	3	2	16	87.02674	1262.jpg	1052.jpg	44	48	1	b	2	1	918.82	0.32	0.27	88.44368	87.02674	0.91882
MRI_faces_117	1	1	3	2	17	90.02721	1013.jpg	2125.jpg	16	18	0	b	1	0	1132.32	0.67	0.64	91.66093	90.02721	1.13232
MRI_faces_117	1	1	3	2	18	93.02775	2112.jpg	2149.jpg	47	51	1	b	2	1	1095.78	0.29	0.22	94.61687	93.02775	1.09578
MRI_faces_117	1	1	3	2	19	97.01682	1246.jpg	1204.jpg	43	45	0	b	2	0	1226.72	0.34	0.31	98.75034	97.01682	1.22672
MRI_faces_117	1	1	3	2	20	110.0171	1210.jpg	1050.jpg	11	7	0	b	1	0	880.48	0.72	0.79	111.4005	110.0171	0.88048
MRI_faces_117	1	1	3	2	21	114.017	1019.jpg	2041.jpg	13	9	1	b	1	1	922.49	0.68	0.75	115.4505	114.017	0.92249
MRI_faces_117	1	1	3	2	22	117.0171	2094.jpg	1246.jpg	52	43	1	y	2	0	1034.39	0.21	0.34	118.5506	117.0171	1.03439
MRI_faces_117	1	1	3	2	23	122.0171	2041.jpg	2053.jpg	9	12	0	b	1	0	839.42	0.75	0.69	123.3673	122.0171	0.83942
MRI_faces_117	1	1	3	2	24	125.0173	1050.jpg	2041.jpg	7	9	1	y	1	0	805.3	0.79	0.75	126.334	125.0173	0.8053
MRI_faces_117	1	1	3	2	25	129.0173	2053.jpg	1127.jpg	12	17	1	y	1	0	1047.24	0.69	0.65	130.5677	129.0173	1.04724
