subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_146	1	2	2	2	1	2.032526	2181.jpg	2128.jpg	11	15	1	y	1	0	942.31	0.76	0.72	3.467106	2.032526	0.94231
MRI_faces_146	1	2	2	2	2	6.032641	2094.jpg	1262.jpg	52	51	0	b	2	0	748.21	0.23	0.25	7.277356	6.032641	0.74821
MRI_faces_146	1	2	2	2	3	9.032693	2248.jpg	2041.jpg	7	17	0	b	1	0	862.14	0.81	0.7	10.39468	9.032693	0.86214
MRI_faces_146	1	2	2	2	4	14.03277	2240.jpg	2248.jpg	9	7	1	y	1	0	796.09	0.79	0.81	15.32879	14.03277	0.79609
MRI_faces_146	1	2	2	2	5	17.03272	2110.jpg	2089.jpg	55	6	0	y	4	1	765.12	0.2	0.82	18.29602	17.03272	0.76512
MRI_faces_146	1	2	2	2	6	20.0328	1210.jpg	2094.jpg	46	52	1	b	2	1	802.04	0.3	0.23	21.33292	20.0328	0.80204
MRI_faces_146	1	2	2	2	7	34.03301	1262.jpg	1127.jpg	51	50	1	b	2	1	1078.87	0.25	0.26	35.59957	34.03301	1.07887
MRI_faces_146	1	2	2	2	8	38.03313	2010.jpg	2240.jpg	10	9	0	b	1	0	983.72	0.78	0.79	39.51658	38.03313	0.98372
MRI_faces_146	1	2	2	2	9	42.03336	1183.jpg	1262.jpg	44	51	0	b	2	0	840.48	0.34	0.25	43.36702	42.03336	0.84048
MRI_faces_146	1	2	2	2	10	45.03387	2194.jpg	1019.jpg	53	54	0	b	2	0	812.96	0.23	0.21	46.33428	45.03387	0.81296
MRI_faces_146	1	2	2	2	11	48.03441	2045.jpg	1127.jpg	49	50	1	y	2	0	1085.44	0.28	0.26	49.61787	48.03441	1.08544
MRI_faces_146	1	2	2	2	12	53.0333	2240.jpg	1255.jpg	9	18	1	b	1	1	934.57	0.79	0.65	54.46679	53.0333	0.93457
MRI_faces_146	1	2	2	2	13	56.0334	2218.jpg	2058.jpg	16	12	1	y	1	0	808.44	0.72	0.75	57.33613	56.0334	0.80844
MRI_faces_146	1	2	2	2	14	66.03351	2209.jpg	2058.jpg	14	12	1	b	1	1	1007.29	0.73	0.75	67.53797	66.03351	1.00729
MRI_faces_146	1	2	2	2	15	72.03362	1150.jpg	2089.jpg	56	6	0	y	4	1	775.22	0.17	0.82	73.30573	72.03362	0.77522
MRI_faces_146	1	2	2	2	16	75.03363	1127.jpg	1210.jpg	50	46	0	y	2	1	943.21	0.26	0.3	76.47286	75.03363	0.94321
MRI_faces_146	1	2	2	2	17	79.03371	2094.jpg	2045.jpg	52	49	0	b	2	0	746.14	0.23	0.28	80.27348	79.03371	0.74614
MRI_faces_146	1	2	2	2	18	84.03377	1183.jpg	2045.jpg	44	49	0	b	2	0	910.07	0.34	0.28	85.44111	84.03377	0.91007
MRI_faces_146	1	2	2	2	19	91.02533	2094.jpg	1027.jpg	52	48	0	b	2	0	751.52	0.23	0.28	92.28401	91.02533	0.75152
MRI_faces_146	1	2	2	2	20	96.02618	2094.jpg	2155.jpg	52	43	0	b	2	0	863.65	0.23	0.36	97.39318	96.02618	0.86365
MRI_faces_146	1	2	2	2	21	99.03392	2041.jpg	2010.jpg	17	10	1	y	1	0	1045.92	0.7	0.78	100.5773	99.03392	1.04592
MRI_faces_146	1	2	2	2	22	105.034	2209.jpg	1255.jpg	14	18	1	b	1	1	712.8	0.73	0.65	106.2447	105.034	0.7128
MRI_faces_146	1	2	2	2	23	109.0341	1255.jpg	2181.jpg	18	11	0	b	1	0	903.71	0.65	0.76	110.4343	109.0341	0.90371
MRI_faces_146	1	2	2	2	24	121.0305	2240.jpg	1080.jpg	9	13	1	b	1	1	675.32	0.79	0.75	122.2011	121.0305	0.67532
