subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_141	"	1	1	"before	"	1	"1007.jpg	"	9	1	2.151546	4.027549	2.151546	2
"MRI_faces_141	"	1	1	"before	"	1	"2155.jpg	"	50	0	6.027535	8.027651	6.027535	2
"MRI_faces_141	"	1	1	"before	"	1	"2125.jpg	"	3	0	11.027708	13.027597	11.027708	2
"MRI_faces_141	"	1	1	"before	"	1	"1173.jpg	"	55	1	15.027666	17.027672	15.027666	2
"MRI_faces_141	"	1	1	"before	"	1	"2218.jpg	"	46	0	20.027792	22.027812	20.027792	2
"MRI_faces_141	"	1	1	"before	"	1	"1150.jpg	"	58	1	24.027835	26.027883	24.027835	2
"MRI_faces_141	"	1	1	"before	"	1	"2240.jpg	"	18	0	27.027834	29.02792	27.027834	2
"MRI_faces_141	"	1	1	"before	"	1	"1073.jpg	"	12	1	31.027936	33.027929	31.027936	2
"MRI_faces_141	"	1	1	"before	"	1	"2045.jpg	"	45	0	35.027968	37.027975	35.027968	2
"MRI_faces_141	"	1	1	"before	"	1	"2112.jpg	"	52	0	41.028105	43.028054	41.028105	2
"MRI_faces_141	"	1	1	"before	"	1	"2006.jpg	"	49	0	44.028142	46.028148	44.028142	2
"MRI_faces_141	"	1	1	"before	"	1	"1035.jpg	"	13	1	47.028204	49.028257	47.028204	2
"MRI_faces_141	"	1	1	"before	"	1	"2063.jpg	"	15	0	52.028225	54.028243	52.028225	2
"MRI_faces_141	"	1	1	"before	"	1	"2164.jpg	"	47	0	60.02833	62.028693	60.02833	2
"MRI_faces_141	"	1	1	"before	"	1	"1255.jpg	"	20	1	63.028852	65.029229	63.028852	2
"MRI_faces_141	"	1	1	"before	"	1	"2089.jpg	"	17	0	66.03187	68.032639	66.03187	2
"MRI_faces_141	"	1	1	"before	"	1	"2153.jpg	"	41	0	69.028458	71.028563	69.028458	2
"MRI_faces_141	"	1	1	"before	"	1	"1017.jpg	"	4	1	72.02852	74.028578	72.02852	2
"MRI_faces_141	"	1	1	"before	"	1	"2181.jpg	"	14	0	75.028644	77.028623	75.028644	2
"MRI_faces_141	"	1	1	"before	"	1	"1130.jpg	"	44	1	79.02859	81.028698	79.02859	2
"MRI_faces_141	"	1	1	"before	"	1	"1052.jpg	"	57	1	82.028634	84.028689	82.028634	2
"MRI_faces_141	"	1	1	"before	"	1	"2229.jpg	"	6	0	85.028638	87.028686	85.028638	2
"MRI_faces_141	"	1	1	"before	"	1	"2248.jpg	"	48	0	90.028721	92.028779	90.028721	2
"MRI_faces_141	"	1	1	"before	"	1	"1027.jpg	"	43	1	95.028861	97.028865	95.028861	2
"MRI_faces_141	"	1	1	"before	"	1	"2041.jpg	"	16	0	102.028872	104.028964	102.028872	2
"MRI_faces_141	"	1	1	"before	"	1	"2053.jpg	"	10	0	105.028991	107.028935	105.028991	2
"MRI_faces_141	"	1	1	"before	"	1	"1050.jpg	"	22	1	108.029035	110.028995	108.029035	2
"MRI_faces_141	"	1	1	"before	"	1	"1204.jpg	"	54	1	111.029132	113.020931	111.029132	2
"MRI_faces_141	"	1	1	"before	"	1	"1183.jpg	"	51	1	116.029152	118.029134	116.029152	2
"MRI_faces_141	"	1	1	"before	"	1	"2118.jpg	"	8	0	119.029127	121.029181	119.029127	2
"MRI_faces_141	"	1	1	"before	"	1	"1192.jpg	"	39	1	122.029217	124.029219	122.029217	2
"MRI_faces_141	"	1	1	"before	"	1	"2212.jpg	"	19	0	125.029287	127.029313	125.029287	2
"MRI_faces_141	"	1	1	"before	"	1	"1019.jpg	"	21	1	130.029248	132.0293	130.029248	2
"MRI_faces_141	"	1	1	"before	"	1	"2149.jpg	"	53	0	135.029396	137.029349	135.029396	2
"MRI_faces_141	"	1	1	"before	"	1	"1262.jpg	"	5	1	139.029392	141.029489	139.029392	2
"MRI_faces_141	"	1	1	"before	"	1	"2024.jpg	"	40	0	145.029482	147.026905	145.029482	2
"MRI_faces_141	"	1	1	"before	"	1	"1013.jpg	"	11	1	148.029537	150.029587	148.029537	2
"MRI_faces_141	"	1	1	"before	"	1	"1216.jpg	"	42	1	152.029528	154.029641	152.029528	2
"MRI_faces_141	"	1	1	"before	"	1	"2094.jpg	"	7	0	157.028547	159.029762	157.028547	2
"MRI_faces_141	"	1	1	"before	"	1	"1246.jpg	"	56	1	161.029752	163.029614	161.029752	2
