subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_110	"	2	1	"before	"	1	"2229.jpg	"	22	0	2.155827	4.026342	2.155827	2
"MRI_faces_110	"	2	1	"before	"	1	"2006.jpg	"	41	0	8.027092	10.027426	8.027092	2
"MRI_faces_110	"	2	1	"before	"	1	"2209.jpg	"	8	0	11.027697	13.027963	11.027697	2
"MRI_faces_110	"	2	1	"before	"	1	"1146.jpg	"	48	1	15.028376	17.022673	15.028376	2
"MRI_faces_110	"	2	1	"before	"	1	"1050.jpg	"	12	1	19.022688	21.022723	19.022688	2
"MRI_faces_110	"	2	1	"before	"	1	"1145.jpg	"	7	1	27.022746	29.022777	27.022746	2
"MRI_faces_110	"	2	1	"before	"	1	"2155.jpg	"	57	0	30.022812	32.022906	30.022812	2
"MRI_faces_110	"	2	1	"before	"	1	"2118.jpg	"	19	0	35.022863	37.022905	35.022863	2
"MRI_faces_110	"	2	1	"before	"	1	"1130.jpg	"	39	1	38.022916	40.023006	38.022916	2
"MRI_faces_110	"	2	1	"before	"	1	"1017.jpg	"	11	1	44.023081	46.023118	44.023081	2
"MRI_faces_110	"	2	1	"before	"	1	"2149.jpg	"	53	0	49.023047	51.023106	49.023047	2
"MRI_faces_110	"	2	1	"before	"	1	"1019.jpg	"	45	1	52.023154	54.023182	52.023154	2
"MRI_faces_110	"	2	1	"before	"	1	"1114.jpg	"	6	1	56.023213	58.023195	56.023213	2
"MRI_faces_110	"	2	1	"before	"	1	"2240.jpg	"	44	0	60.023249	62.023344	60.023249	2
"MRI_faces_110	"	2	1	"before	"	1	"2153.jpg	"	54	0	65.023369	67.023314	65.023369	2
"MRI_faces_110	"	2	1	"before	"	1	"2112.jpg	"	3	0	70.0234	72.023501	70.0234	2
"MRI_faces_110	"	2	1	"before	"	1	"2128.jpg	"	52	0	75.023522	77.023559	75.023522	2
"MRI_faces_110	"	2	1	"before	"	1	"2063.jpg	"	17	0	79.023537	81.023585	79.023537	2
"MRI_faces_110	"	2	1	"before	"	1	"1035.jpg	"	10	1	83.023582	85.023935	83.023582	2
"MRI_faces_110	"	2	1	"before	"	1	"2110.jpg	"	58	0	87.024338	89.024566	87.024338	2
"MRI_faces_110	"	2	1	"before	"	1	"2125.jpg	"	18	0	90.024801	92.025089	90.024801	2
"MRI_faces_110	"	2	1	"before	"	1	"2015.jpg	"	21	0	94.02601	96.025961	94.02601	2
"MRI_faces_110	"	2	1	"before	"	1	"1031.jpg	"	9	1	97.026061	99.026395	97.026061	2
"MRI_faces_110	"	2	1	"before	"	1	"2181.jpg	"	15	0	100.02661	102.026835	100.02661	2
"MRI_faces_110	"	2	1	"before	"	1	"2010.jpg	"	5	0	103.027	105.027349	103.027	2
"MRI_faces_110	"	2	1	"before	"	1	"1150.jpg	"	55	1	107.02771	109.028145	107.02771	2
"MRI_faces_110	"	2	1	"before	"	1	"1060.jpg	"	13	1	112.028599	114.028973	112.028599	2
"MRI_faces_110	"	2	1	"before	"	1	"1226.jpg	"	49	1	115.024082	117.024014	115.024082	2
"MRI_faces_110	"	2	1	"before	"	1	"2248.jpg	"	4	0	118.024117	120.024058	118.024117	2
"MRI_faces_110	"	2	1	"before	"	1	"2053.jpg	"	20	0	123.02409	125.024162	123.02409	2
"MRI_faces_110	"	2	1	"before	"	1	"1173.jpg	"	47	1	126.024135	128.024121	126.024135	2
"MRI_faces_110	"	2	1	"before	"	1	"1052.jpg	"	43	1	129.024209	131.024233	129.024209	2
"MRI_faces_110	"	2	1	"before	"	1	"1183.jpg	"	16	1	134.024269	136.024338	134.024269	2
"MRI_faces_110	"	2	1	"before	"	1	"2024.jpg	"	40	0	139.024341	141.024294	139.024341	2
"MRI_faces_110	"	2	1	"before	"	1	"1073.jpg	"	56	1	142.02436	144.024347	142.02436	2
"MRI_faces_110	"	2	1	"before	"	1	"1204.jpg	"	50	1	145.02434	147.024462	145.02434	2
"MRI_faces_110	"	2	1	"before	"	1	"2039.jpg	"	42	0	148.024485	150.024496	148.024485	2
"MRI_faces_110	"	2	1	"before	"	1	"2045.jpg	"	46	0	151.024425	153.024482	151.024425	2
"MRI_faces_110	"	2	1	"before	"	1	"2218.jpg	"	14	0	158.024596	160.024615	158.024596	2
"MRI_faces_110	"	2	1	"before	"	1	"2041.jpg	"	51	0	161.024549	163.024564	161.024549	2
