subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_109	1	5	2006.jpg	2.409388	12	999000	120	999000	999	3.430432	750	750	8	31	0.76	2.409388	1
MRI_faces_109	1	5	1060.jpg	5.396668	24	999000	240	999000	999	6.413571	750	750	51	10	0.23	5.396668	1
MRI_faces_109	1	5	2153.jpg	9.397421	12	999000	120	999000	999	10.41511	750	750	19	50	0.63	9.397421	1
MRI_faces_109	1	5	2155.jpg	12.39789	24	999000	240	999000	999	13.41469	750	750	41	51	0.38	12.39789	1
MRI_faces_109	1	5	2125.jpg	16.39857	11	1060.537	1100	751.9132	98	17.41542	700	750	10	47	0.74	16.39857	1
MRI_faces_109	1	5	2112.jpg	19.39911	11	924.9963	110	700.2511	98	20.41591	716.67	750	13	45	0.69	19.39911	1
MRI_faces_109	1	5	2094.jpg	21.39949	12	999000	120	999000	999	22.41634	716.67	750	4	43	0.84	21.39949	1
MRI_faces_109	1	5	1216.jpg	24.4	11	949.1482	110	716.9413	98	25.4168	733.33	750	15	26	0.69	24.4	1
MRI_faces_109	1	5	2212.jpg	27.40057	12	999000	120	999000	999	28.41733	733.33	750	16	56	0.66	27.40057	1
MRI_faces_109	1	5	1183.jpg	32.40135	24	435.7506	24	999000	98	33.41822	733.33	750	55	20	0.2	32.40135	1
MRI_faces_109	1	5	2043.jpg	34.40172	22	1007.415	2200	751.6656	98	35.41864	733.33	700	45	37	0.3	34.40172	1
MRI_faces_109	1	5	2149.jpg	36.40215	24	999000	240	999000	999	37.41888	733.33	700	43	49	0.31	36.40215	1
MRI_faces_109	1	5	1027.jpg	40.40286	24	999000	240	999000	999	41.41983	733.33	700	39	5	0.39	40.40286	1
MRI_faces_109	1	5	1013.jpg	47.4041	11	1041.002	1100	733.5906	98	48.42091	683.33	700	12	2	0.7	47.4041	1
MRI_faces_109	1	5	2248.jpg	49.40437	11	930.7281	110	683.5903	98	50.42123	700	700	18	60	0.64	49.40437	1
MRI_faces_109	1	5	2041.jpg	51.40498	24	999000	240	999000	999	52.42156	700	700	56	36	0.2	51.40498	1
MRI_faces_109	1	5	1202.jpg	53.4051	12	999000	120	999000	999	54.42191	700	700	17	23	0.65	53.4051	1
MRI_faces_109	1	5	1246.jpg	55.39329	22	983.8331	220	700.2675	98	56.40998	700	716.67	44	28	0.31	55.39329	1
MRI_faces_109	1	5	1130.jpg	57.39333	22	1067.753	2200	716.9162	98	58.4099	700	666.67	47	15	0.3	57.39333	1
MRI_faces_109	1	5	2053.jpg	60.39337	12	999000	120	999000	999	61.41009	700	666.67	21	39	0.61	60.39337	1
MRI_faces_109	1	5	1262.jpg	62.39346	12	999000	120	999000	999	63.41	700	666.67	14	30	0.69	62.39346	1
MRI_faces_109	1	5	2118.jpg	64.39337	12	999000	120	999000	999	65.41003	700	666.67	5	46	0.79	64.39337	1
MRI_faces_109	1	5	1226.jpg	68.39344	22	862.6703	220	666.9384	98	69.41008	700	683.33	52	27	0.23	68.39344	1
MRI_faces_109	1	5	2010.jpg	72.39351	12	999000	120	999000	999	73.41018	700	683.33	9	32	0.76	72.39351	1
MRI_faces_109	1	5	2110.jpg	78.39363	22	881.4795	220	683.6159	98	79.41031	700	700	53	44	0.22	78.39363	1
MRI_faces_109	1	5	2024.jpg	80.39364	24	999000	240	999000	999	81.41031	700	700	42	34	0.33	80.39364	1
MRI_faces_109	1	5	2194.jpg	82.39367	24	999000	240	999000	999	83.41037	700	700	48	54	0.29	82.39367	1
MRI_faces_109	1	5	1204.jpg	84.39388	24	999000	240	999000	999	85.41067	700	700	54	24	0.21	84.39388	1
MRI_faces_109	1	5	1031.jpg	88.39461	11	946.4931	110	700.255	98	89.41141	716.67	700	7	6	0.76	88.39461	1
MRI_faces_109	1	5	1050.jpg	90.39491	12	999000	120	999000	999	91.41175	716.67	700	6	8	0.79	90.39491	1
MRI_faces_109	1	5	2128.jpg	92.39526	24	999000	240	999000	999	93.41214	716.67	700	49	48	0.25	92.39526	1
MRI_faces_109	1	5	1127.jpg	94.3957	24	999000	240	999000	999	95.41239	716.67	700	58	14	0.18	94.3957	1
