subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_129	1	1	1	2	1	2.029073	1226.jpg	2110.jpg	43	52	0	b	2	0	1234.53	0.35	0.21	3.767164	2.029073	1.23453
MRI_faces_129	1	1	1	2	2	6.029393	2218.jpg	2045.jpg	53	46	1	y	2	0	1020.17	0.2	0.32	7.550216	6.029393	1.02017
MRI_faces_129	1	1	1	2	3	13.02956	1035.jpg	1255.jpg	12	14	1	b	1	1	1154.06	0.73	0.68	14.68467	13.02956	1.15406
MRI_faces_129	1	1	1	2	4	16.02962	1204.jpg	1226.jpg	45	43	1	y	2	0	1111	0.33	0.35	17.63533	16.02962	1.111
MRI_faces_129	1	1	1	2	5	21.02965	1035.jpg	2118.jpg	12	11	1	y	1	0	950.95	0.73	0.75	22.47977	21.02965	0.95095
MRI_faces_129	1	1	1	2	6	31.02985	1007.jpg	1226.jpg	50	43	1	b	2	1	1228.74	0.28	0.35	32.75457	31.02985	1.22874
MRI_faces_129	1	1	1	2	7	34.02986	2118.jpg	1216.jpg	11	7	0	b	1	0	1111.74	0.75	0.81	35.63832	34.02986	1.11174
MRI_faces_129	1	1	1	2	8	37.02993	2094.jpg	1262.jpg	18	9	1	y	1	0	1091.66	0.65	0.76	38.6224	37.02993	1.09166
MRI_faces_129	1	1	1	2	9	46.03009	1127.jpg	1114.jpg	55	6	0	y	4	1	1042.52	0.19	0.81	47.57383	46.03009	1.04252
MRI_faces_129	1	1	1	2	10	49.03003	2112.jpg	2089.jpg	16	15	0	y	1	1	786.56	0.66	0.67	50.31359	49.03003	0.78656
MRI_faces_129	1	1	1	2	11	59.03024	2015.jpg	2006.jpg	17	10	0	y	1	1	664.36	0.66	0.75	60.19275	59.03024	0.66436
MRI_faces_129	1	1	1	2	12	64.03032	2058.jpg	2218.jpg	49	53	0	y	2	1	1246.27	0.29	0.2	65.77695	64.03032	1.24627
MRI_faces_129	1	1	1	2	13	69.03035	1192.jpg	2110.jpg	48	52	0	b	2	0	1094.24	0.29	0.21	70.6139	69.03035	1.09424
MRI_faces_129	1	1	1	2	14	77.03049	2118.jpg	2181.jpg	11	13	0	b	1	0	974.11	0.75	0.71	78.49724	77.03049	0.97411
MRI_faces_129	1	1	1	2	15	84.03061	2089.jpg	2015.jpg	15	17	1	b	1	1	900	0.67	0.66	85.43075	84.03061	0.9
MRI_faces_129	1	1	1	2	16	88.03083	2006.jpg	1255.jpg	10	14	1	b	1	1	1021.77	0.75	0.68	89.54784	88.03083	1.02177
MRI_faces_129	1	1	1	2	17	91.03137	2110.jpg	1183.jpg	52	51	1	y	2	0	983.22	0.21	0.25	92.51506	91.03137	0.98322
MRI_faces_129	1	1	1	2	18	96.03074	2058.jpg	1204.jpg	49	45	0	b	2	0	1195.86	0.29	0.33	97.71591	96.03074	1.19586
MRI_faces_129	1	1	1	2	19	99.03075	2149.jpg	1031.jpg	56	5	0	b	4	0	1254.85	0.18	0.82	100.7831	99.03075	1.25485
MRI_faces_129	1	1	1	2	20	107.0309	2094.jpg	2112.jpg	18	16	1	b	1	1	1003.67	0.65	0.66	108.5345	107.0309	1.00367
MRI_faces_129	1	1	1	2	21	113.031	2006.jpg	2010.jpg	10	8	1	b	1	1	756.57	0.75	0.8	114.2855	113.031	0.75657
MRI_faces_129	1	1	1	2	22	118.031	2181.jpg	2112.jpg	13	16	1	b	1	1	952.54	0.71	0.66	119.4812	118.031	0.95254
MRI_faces_129	1	1	1	2	23	123.0311	2006.jpg	2118.jpg	10	11	1	b	1	1	931.5	0.75	0.75	124.4539	123.0311	0.9315
MRI_faces_129	1	1	1	2	24	126.0313	1226.jpg	2043.jpg	43	44	0	y	2	1	788.33	0.35	0.35	127.3146	126.0313	0.78833
MRI_faces_129	1	1	1	2	25	140.0314	2045.jpg	2110.jpg	46	52	0	b	2	0	972.2	0.32	0.21	141.4982	140.0314	0.9722
MRI_faces_129	1	1	1	2	26	143.0314	2058.jpg	2110.jpg	49	52	0	b	2	0	1105.22	0.29	0.21	144.6316	143.0314	1.10522
MRI_faces_129	1	1	1	2	27	147.0245	2058.jpg	1007.jpg	49	50	0	y	2	1	1017.12	0.29	0.28	148.5483	147.0245	1.01712
MRI_faces_129	1	1	1	2	28	151.0316	1255.jpg	2181.jpg	14	13	0	y	1	1	926.02	0.68	0.71	152.4483	151.0316	0.92602
MRI_faces_129	1	1	1	2	29	154.0316	2112.jpg	1035.jpg	16	12	0	y	1	1	1213.98	0.66	0.73	155.7427	154.0316	1.21398
MRI_faces_129	1	1	1	2	30	157.0317	2024.jpg	2045.jpg	47	46	1	y	2	0	1093.95	0.3	0.32	158.6151	157.0317	1.09395
MRI_faces_129	1	1	1	2	31	163.0317	1192.jpg	1204.jpg	48	45	0	y	2	1	913.85	0.29	0.33	164.4442	163.0317	0.91385
MRI_faces_129	1	1	1	2	32	169.0318	2181.jpg	1262.jpg	13	9	1	y	1	0	960.81	0.71	0.76	170.4819	169.0318	0.96081
MRI_faces_129	1	1	1	2	33	172.0319	2006.jpg	1262.jpg	10	9	1	y	1	0	825.69	0.75	0.76	173.3487	172.0319	0.82569
MRI_faces_129	1	1	1	2	34	175.0318	1204.jpg	1130.jpg	45	54	1	y	2	0	1044.81	0.33	0.19	176.5653	175.0318	1.04481
MRI_faces_129	1	1	1	2	35	179.03	1183.jpg	2024.jpg	51	47	0	x	2	999	999000	0.25	0.3	181.0304	179.03	999
MRI_faces_129	1	1	1	2	36	182.0306	1130.jpg	2218.jpg	54	53	0	y	2	1	953.02	0.19	0.2	183.4821	182.0306	0.95302
MRI_faces_129	1	1	1	2	37	185.032	2024.jpg	1192.jpg	47	48	1	b	2	1	1069.6	0.3	0.29	186.5988	185.032	1.0696
MRI_faces_129	1	1	1	2	38	188.0315	2181.jpg	2015.jpg	13	17	1	y	1	0	867.1	0.71	0.66	189.3819	188.0315	0.8671
