subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_124	1	2	2	2	1	2.029381	1060.jpg	1246.jpg	44	51	0	b	2	0	1207.61	0.32	0.28	3.732754	2.029381	1.20761
MRI_faces_124	1	2	2	2	2	6.016169	2015.jpg	2229.jpg	8	18	1	b	1	1	976.86	0.79	0.63	7.50004	6.016169	0.97686
MRI_faces_124	1	2	2	2	3	9.029529	2125.jpg	1050.jpg	7	17	0	b	1	0	959.46	0.81	0.64	10.48395	9.029529	0.95946
MRI_faces_124	1	2	2	2	4	14.01762	2209.jpg	1080.jpg	43	47	1	y	2	0	838.37	0.35	0.3	15.36783	14.01762	0.83837
MRI_faces_124	1	2	2	2	5	17.0182	1080.jpg	1246.jpg	47	51	0	b	2	0	1272.79	0.3	0.28	18.80198	17.0182	1.27279
MRI_faces_124	1	2	2	2	6	20.01874	1226.jpg	2010.jpg	53	46	0	b	2	0	983.25	0.23	0.31	21.50241	20.01874	0.98325
MRI_faces_124	1	2	2	2	7	34.0211	1060.jpg	2209.jpg	44	43	0	b	2	0	1169.89	0.32	0.35	35.69675	34.0211	1.16989
MRI_faces_124	1	2	2	2	8	38.02183	1114.jpg	2015.jpg	13	8	0	b	1	0	916.16	0.7	0.79	39.43882	38.02183	0.91616
MRI_faces_124	1	2	2	2	9	42.02262	2010.jpg	1192.jpg	46	52	1	y	2	0	869.36	0.31	0.24	43.39691	42.02262	0.86936
MRI_faces_124	1	2	2	2	10	45.02309	1204.jpg	2010.jpg	45	46	0	b	2	0	1010.9	0.32	0.31	46.54028	45.02309	1.0109
MRI_faces_124	1	2	2	2	11	48.02356	1204.jpg	1017.jpg	45	54	0	b	2	0	1220.42	0.32	0.22	49.74682	48.02356	1.22042
MRI_faces_124	1	2	2	2	12	53.02443	2229.jpg	2112.jpg	18	9	0	y	1	1	986.56	0.63	0.78	54.51369	53.02443	0.98656
MRI_faces_124	1	2	2	2	13	56.02501	2112.jpg	2181.jpg	9	10	1	y	1	0	1003	0.78	0.75	57.53036	56.02501	1.003
MRI_faces_124	1	2	2	2	14	66.02672	1035.jpg	2229.jpg	16	18	1	b	1	1	1099.27	0.67	0.63	67.62709	66.02672	1.09927
MRI_faces_124	1	2	2	2	15	72.02774	2015.jpg	2125.jpg	8	7	1	y	1	0	988.24	0.79	0.81	73.51392	72.02774	0.98824
MRI_faces_124	1	2	2	2	16	75.02834	1035.jpg	2181.jpg	16	10	1	y	1	0	760.64	0.67	0.75	76.28062	75.02834	0.76064
MRI_faces_124	1	2	2	2	17	79.0291	2112.jpg	2041.jpg	9	15	1	b	1	1	972.93	0.78	0.68	80.49728	79.0291	0.97293
MRI_faces_124	1	2	2	2	18	84.01358	2063.jpg	1114.jpg	11	13	1	y	1	0	846.48	0.72	0.7	85.36409	84.01358	0.84648
MRI_faces_124	1	2	2	2	19	91.01452	1017.jpg	1080.jpg	54	47	1	y	2	0	1201.46	0.22	0.3	92.71462	91.01452	1.20146
MRI_faces_124	1	2	2	2	20	96.01541	1204.jpg	2209.jpg	45	43	0	b	2	0	964.57	0.32	0.35	97.48236	96.01541	0.96457
MRI_faces_124	1	2	2	2	21	99.01583	2212.jpg	2112.jpg	12	9	0	y	1	1	1018.15	0.72	0.78	100.5476	99.01583	1.01815
MRI_faces_124	1	2	2	2	22	105.017	1017.jpg	1060.jpg	54	44	1	y	2	0	865.03	0.22	0.32	106.3839	105.017	0.86503
MRI_faces_124	1	2	2	2	23	109.0175	1013.jpg	1191.jpg	50	49	0	b	2	0	1103.45	0.28	0.29	110.631	109.0175	1.10345
MRI_faces_124	1	2	2	2	24	121.0197	1050.jpg	1114.jpg	17	13	1	y	1	0	1343.25	0.64	0.7	122.8701	121.0197	1.34325
MRI_faces_124	1	2	2	2	25	124.0202	2153.jpg	2024.jpg	5	56	1	b	4	1	1123.78	0.82	0.21	125.6481	124.0202	1.12378
MRI_faces_124	1	2	2	2	26	127.0208	1226.jpg	2209.jpg	53	43	0	y	2	1	1031.18	0.23	0.35	128.5545	127.0208	1.03118
MRI_faces_124	1	2	2	2	27	131.0215	2248.jpg	2194.jpg	6	55	1	b	4	1	1155.54	0.81	0.22	132.6814	131.0215	1.15554
MRI_faces_124	1	2	2	2	28	137.0225	2125.jpg	2063.jpg	7	11	0	b	1	0	991.48	0.81	0.72	138.5149	137.0225	0.99148
MRI_faces_124	1	2	2	2	29	140.023	1060.jpg	2010.jpg	44	46	0	b	2	0	1037.04	0.32	0.31	141.5648	140.023	1.03704
MRI_faces_124	1	2	2	2	30	149.0246	1073.jpg	1080.jpg	48	47	1	b	2	1	1051.42	0.29	0.3	150.5751	149.0246	1.05142
MRI_faces_124	1	2	2	2	31	153.0253	1035.jpg	2041.jpg	16	15	1	b	1	1	1033.7	0.67	0.68	154.5591	153.0253	1.0337
MRI_faces_124	1	2	2	2	32	157.0259	1073.jpg	1192.jpg	48	52	1	b	2	1	1173.07	0.29	0.24	158.6984	157.0259	1.17307
MRI_faces_124	1	2	2	2	33	160.0265	2209.jpg	1192.jpg	43	52	1	y	2	0	1116.52	0.35	0.24	161.6437	160.0265	1.11652
MRI_faces_124	1	2	2	2	34	163.027	2229.jpg	2218.jpg	18	14	0	x	1	999	999000	0.63	0.7	165.0276	163.027	999
MRI_faces_124	1	2	2	2	35	173.0288	2212.jpg	2063.jpg	12	11	0	y	1	1	1121.23	0.72	0.72	174.6486	173.0288	1.12123
MRI_faces_124	1	2	2	2	36	177.0295	2229.jpg	2063.jpg	18	11	0	y	1	1	988.51	0.63	0.72	178.5153	177.0295	0.98851
MRI_faces_124	1	2	2	2	37	185.0153	2181.jpg	1050.jpg	10	17	0	b	1	0	874.74	0.75	0.64	186.3988	185.0153	0.87474
MRI_faces_124	1	2	2	2	38	188.0153	1073.jpg	1013.jpg	48	50	1	b	2	1	932.71	0.29	0.28	189.4489	188.0153	0.93271
