subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_118	"	2	1	"before	"	1	"1013.jpg	"	50	1	2.165847	4.032828	2.165847	2
"MRI_faces_118	"	2	1	"before	"	1	"2153.jpg	"	13	0	8.033615	10.033945	8.033615	2
"MRI_faces_118	"	2	1	"before	"	1	"1050.jpg	"	54	1	11.034058	13.034384	11.034058	2
"MRI_faces_118	"	2	1	"before	"	1	"1204.jpg	"	42	1	15.034797	17.035147	15.034797	2
"MRI_faces_118	"	2	1	"before	"	1	"1027.jpg	"	44	1	19.024146	21.024201	19.024146	2
"MRI_faces_118	"	2	1	"before	"	1	"1017.jpg	"	9	1	27.024296	29.024239	27.024296	2
"MRI_faces_118	"	2	1	"before	"	1	"2194.jpg	"	39	0	30.024332	32.024292	30.024332	2
"MRI_faces_118	"	2	1	"before	"	1	"1226.jpg	"	17	1	35.02439	37.024394	35.02439	2
"MRI_faces_118	"	2	1	"before	"	1	"2125.jpg	"	43	0	38.024446	40.024458	38.024446	2
"MRI_faces_118	"	2	1	"before	"	1	"2010.jpg	"	10	0	44.024473	46.024505	44.024473	2
"MRI_faces_118	"	2	1	"before	"	1	"1150.jpg	"	58	1	49.024576	51.024659	49.024576	2
"MRI_faces_118	"	2	1	"before	"	1	"2063.jpg	"	19	0	52.024573	54.025012	52.024573	2
"MRI_faces_118	"	2	1	"before	"	1	"1019.jpg	"	20	1	56.025279	58.02571	56.025279	2
"MRI_faces_118	"	2	1	"before	"	1	"1146.jpg	"	56	1	60.026019	62.028602	60.026019	2
"MRI_faces_118	"	2	1	"before	"	1	"1052.jpg	"	40	1	65.026839	67.027282	65.026839	2
"MRI_faces_118	"	2	1	"before	"	1	"2039.jpg	"	41	0	70.027722	72.028157	70.027722	2
"MRI_faces_118	"	2	1	"before	"	1	"2240.jpg	"	5	0	75.028692	77.029076	75.028692	2
"MRI_faces_118	"	2	1	"before	"	1	"1216.jpg	"	46	1	79.029406	81.029734	79.029406	2
"MRI_faces_118	"	2	1	"before	"	1	"2209.jpg	"	4	0	83.030069	85.030418	83.030069	2
"MRI_faces_118	"	2	1	"before	"	1	"2181.jpg	"	16	0	87.0307	89.031116	87.0307	2
"MRI_faces_118	"	2	1	"before	"	1	"2058.jpg	"	48	0	90.031284	92.031583	90.031284	2
"MRI_faces_118	"	2	1	"before	"	1	"2043.jpg	"	18	0	94.031896	96.03228	94.031896	2
"MRI_faces_118	"	2	1	"before	"	1	"1246.jpg	"	55	1	97.032399	99.03278	97.032399	2
"MRI_faces_118	"	2	1	"before	"	1	"1114.jpg	"	52	1	100.033027	102.033368	100.033027	2
"MRI_faces_118	"	2	1	"before	"	1	"2024.jpg	"	57	0	103.0335	105.033798	103.0335	2
"MRI_faces_118	"	2	1	"before	"	1	"2118.jpg	"	15	0	107.03419	109.034518	107.03419	2
"MRI_faces_118	"	2	1	"before	"	1	"2110.jpg	"	51	0	112.035112	114.035372	112.035112	2
"MRI_faces_118	"	2	1	"before	"	1	"1262.jpg	"	6	1	115.025456	117.025458	115.025456	2
"MRI_faces_118	"	2	1	"before	"	1	"1130.jpg	"	47	1	118.025434	120.025531	118.025434	2
"MRI_faces_118	"	2	1	"before	"	1	"2229.jpg	"	14	0	123.025593	125.025543	123.025593	2
"MRI_faces_118	"	2	1	"before	"	1	"2006.jpg	"	8	0	126.02561	128.025592	126.02561	2
"MRI_faces_118	"	2	1	"before	"	1	"2015.jpg	"	11	0	129.02558	131.025666	129.02558	2
"MRI_faces_118	"	2	1	"before	"	1	"2164.jpg	"	53	0	134.02567	136.025701	134.02567	2
"MRI_faces_118	"	2	1	"before	"	1	"1073.jpg	"	21	1	139.025708	141.02577	139.025708	2
"MRI_faces_118	"	2	1	"before	"	1	"2155.jpg	"	49	0	142.025779	144.025833	142.025779	2
"MRI_faces_118	"	2	1	"before	"	1	"1031.jpg	"	7	1	145.025863	147.025767	145.025863	2
"MRI_faces_118	"	2	1	"before	"	1	"1183.jpg	"	45	1	148.02588	150.025901	148.02588	2
"MRI_faces_118	"	2	1	"before	"	1	"2212.jpg	"	12	0	151.025887	153.025856	151.025887	2
"MRI_faces_118	"	2	1	"before	"	1	"1202.jpg	"	22	1	158.02639	160.026656	158.02639	2
"MRI_faces_118	"	2	1	"before	"	1	"1080.jpg	"	3	1	161.026876	163.027208	161.026876	2
