subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_136	2	9	2149.jpg	2.413212	22	973.0184	220	752.4817	98	3.430615	750	766.66	51	49	0.28	2.413212	1
MRI_faces_136	2	9	2155.jpg	4.410515	24	999000	240	999000	999	5.427463	750	766.66	57	51	0.13	4.410515	1
MRI_faces_136	2	9	2209.jpg	7.41119	12	999000	120	999000	999	8.429658	750	766.66	10	55	0.73	7.41119	1
MRI_faces_136	2	9	1150.jpg	10.41176	24	999000	240	999000	999	11.42966	750	766.66	52	18	0.27	10.41176	1
MRI_faces_136	2	9	2039.jpg	12.39644	11	1033.786	1100	752.3005	98	13.41314	700	766.66	16	35	0.65	12.39644	1
MRI_faces_136	2	9	1202.jpg	16.39644	11	882.7895	110	700.279	98	17.41289	716.67	766.66	14	23	0.67	16.39644	1
MRI_faces_136	2	9	2194.jpg	21.39706	24	999000	240	999000	999	22.41359	716.67	766.66	50	54	0.3	21.39706	1
MRI_faces_136	2	9	2153.jpg	23.39743	12	999000	120	999000	999	24.41414	716.67	766.66	19	50	0.59	23.39743	1
MRI_faces_136	2	9	2015.jpg	26.39792	12	999000	120	999000	999	27.41469	716.67	766.66	4	33	0.85	26.39792	1
MRI_faces_136	2	9	1073.jpg	28.39821	12	999000	120	999000	999	29.41483	716.67	766.66	15	11	0.66	28.39821	1
MRI_faces_136	2	9	1246.jpg	34.39933	24	999000	240	999000	999	35.41584	716.67	766.66	41	28	0.4	34.39933	1
MRI_faces_136	2	9	1050.jpg	37.39986	24	999000	240	999000	999	38.41659	716.67	766.66	47	8	0.34	37.39986	1
MRI_faces_136	2	9	1060.jpg	42.40065	24	999000	240	999000	999	43.41754	716.67	766.66	53	10	0.26	42.40065	1
MRI_faces_136	2	9	1216.jpg	44.40108	12	999000	120	999000	999	45.41781	716.67	766.66	18	26	0.61	44.40108	1
MRI_faces_136	2	9	2229.jpg	46.40135	11	921.8849	110	716.942	98	47.4183	733.33	766.66	11	58	0.69	46.40135	1
MRI_faces_136	2	9	2110.jpg	50.40218	24	999000	240	999000	999	51.41914	733.33	766.66	56	44	0.16	50.40218	1
MRI_faces_136	2	9	1017.jpg	52.40244	24	999000	240	999000	999	53.41925	733.33	766.66	58	3	0.13	52.40244	1
MRI_faces_136	2	9	1210.jpg	55.403	24	999000	240	999000	999	56.41974	733.33	766.66	40	25	0.41	55.403	1
MRI_faces_136	2	9	2181.jpg	58.40353	12	999000	120	999000	999	59.42029	733.33	766.66	12	53	0.69	58.40353	1
MRI_faces_136	2	9	2218.jpg	61.40402	24	999000	240	999000	999	62.42103	733.33	766.66	39	57	0.43	61.40402	1
MRI_faces_136	2	9	2240.jpg	63.40442	24	999000	240	999000	999	64.42121	733.33	766.66	55	59	0.23	63.40442	1
MRI_faces_136	2	9	1192.jpg	67.40507	22	994.164	220	768.4926	98	68.42186	733.33	783.32	43	22	0.38	67.40507	1
MRI_faces_136	2	9	2041.jpg	69.40549	24	999000	240	999000	999	70.42227	733.33	783.32	45	36	0.36	69.40549	1
MRI_faces_136	2	9	1262.jpg	71.40579	24	999000	240	999000	999	72.42267	733.33	783.32	44	30	0.37	71.40579	1
MRI_faces_136	2	9	2118.jpg	73.4062	12	999000	120	999000	999	74.42292	733.33	783.32	3	46	0.85	73.4062	1
MRI_faces_136	2	9	1052.jpg	75.40653	12	999000	120	999000	999	76.42332	733.33	783.32	22	9	0.56	75.40653	1
MRI_faces_136	2	9	2010.jpg	79.40721	22	1055.996	2200	783.5784	98	80.42405	733.33	733.32	46	32	0.35	79.40721	1
MRI_faces_136	2	9	1127.jpg	83.40815	22	959.0807	220	733.6048	98	84.4249	733.33	749.99	49	14	0.31	83.40815	1
MRI_faces_136	2	9	2043.jpg	87.40866	11	959.5686	110	733.5955	98	88.42545	750	749.99	8	37	0.79	87.40866	1
MRI_faces_136	2	9	2045.jpg	90.40909	22	993.1336	220	750.2735	98	91.42601	750	766.66	54	38	0.25	90.40909	1
MRI_faces_136	2	9	2063.jpg	92.40949	12	999000	120	999000	999	93.42634	750	766.66	13	41	0.68	92.40949	1
MRI_faces_136	2	9	1183.jpg	94.40977	12	999000	120	999000	999	95.42663	750	766.66	21	20	0.57	94.40977	1
MRI_faces_136	2	9	2094.jpg	96.41014	22	1199.089	2200	766.9202	98	97.42698	750	716.66	48	43	0.34	96.41014	1
MRI_faces_136	2	9	2212.jpg	98.41049	11	956.7313	110	750.2825	98	99.42735	766.67	716.66	9	56	0.76	98.41049	1
MRI_faces_136	2	9	2248.jpg	102.4112	12	999000	120	999000	999	103.428	766.67	716.66	7	60	0.8	102.4112	1
MRI_faces_136	2	9	1146.jpg	104.4115	12	999000	120	999000	999	105.4284	766.67	716.66	20	17	0.58	104.4115	1
MRI_faces_136	2	9	1191.jpg	111.3979	12	999000	120	999000	999	112.4146	766.67	716.66	5	21	0.82	111.3979	1
MRI_faces_136	2	9	2058.jpg	115.3979	24	999000	240	999000	999	116.4146	766.67	716.66	42	40	0.39	115.3979	1
MRI_faces_136	2	9	2128.jpg	118.3981	11	932.1454	110	766.9573	98	119.4147	783.33	716.66	17	48	0.65	118.3981	1
MRI_faces_136	2	9	1035.jpg	122.3981	12	999000	120	999000	999	123.4149	783.33	716.66	6	7	0.81	122.3981	1
MRI_faces_136	2	10	1191.jpg	124.1984	12	999000	120	999000	999	125.2153	783.33	716.66	5	21	0.82	124.1984	1
MRI_faces_136	2	10	2039.jpg	129.1992	11	955.999	110	783.6355	98	130.2161	800	716.66	16	35	0.65	129.1992	1
MRI_faces_136	2	10	2041.jpg	131.1996	24	999000	240	999000	999	132.2165	800	716.66	45	36	0.36	131.1996	1
MRI_faces_136	2	10	1127.jpg	134.2001	22	919.1105	220	716.978	98	135.217	800	733.33	49	14	0.31	134.2001	1
MRI_faces_136	2	10	1017.jpg	137.2008	24	999000	240	999000	999	138.2175	800	733.33	58	3	0.13	137.2008	1
MRI_faces_136	2	10	2212.jpg	144.2019	11	972.3262	110	800.2619	98	145.2187	816.66	733.33	9	56	0.76	144.2019	1
MRI_faces_136	2	10	2218.jpg	146.2022	24	999000	240	999000	999	147.2191	816.66	733.33	39	57	0.43	146.2022	1
MRI_faces_136	2	10	1060.jpg	150.203	24	999000	240	999000	999	151.2198	816.66	733.33	53	10	0.26	150.203	1
MRI_faces_136	2	10	2240.jpg	152.1985	24	999000	240	999000	999	153.2152	816.66	733.33	55	59	0.23	152.1985	1
MRI_faces_136	2	10	2118.jpg	157.1986	12	999000	120	999000	999	158.2152	816.66	733.33	3	46	0.85	157.1986	1
MRI_faces_136	2	10	2209.jpg	161.1987	12	999000	120	999000	999	162.2155	816.66	733.33	10	55	0.73	161.1987	1
MRI_faces_136	2	10	1150.jpg	163.1986	24	999000	240	999000	999	164.2153	816.66	733.33	52	18	0.27	163.1986	1
MRI_faces_136	2	10	1216.jpg	166.1987	12	999000	120	999000	999	167.2154	816.66	733.33	18	26	0.61	166.1987	1
MRI_faces_136	2	10	2229.jpg	169.1987	11	1021.529	1100	816.9154	98	170.2154	766.66	733.33	11	58	0.69	169.1987	1
MRI_faces_136	2	10	1192.jpg	173.1988	22	966.4329	220	733.6737	98	174.2154	766.66	749.99	43	22	0.38	173.1988	1
MRI_faces_136	2	10	2128.jpg	177.1988	11	941.3981	110	766.9234	98	178.2155	783.33	749.99	17	48	0.65	177.1988	1
MRI_faces_136	2	10	2248.jpg	181.1989	12	999000	120	999000	999	182.2156	783.33	749.99	7	60	0.8	181.1989	1
MRI_faces_136	2	10	1146.jpg	184.199	12	999000	120	999000	999	185.2156	783.33	749.99	20	17	0.58	184.199	1
MRI_faces_136	2	10	1246.jpg	187.199	24	999000	240	999000	999	188.2156	783.33	749.99	41	28	0.4	187.199	1
MRI_faces_136	2	10	2058.jpg	190.199	24	999000	240	999000	999	191.2157	783.33	749.99	42	40	0.39	190.199	1
MRI_faces_136	2	10	2194.jpg	192.1992	24	999000	240	999000	999	193.2158	783.33	749.99	50	54	0.3	192.1992	1
MRI_faces_136	2	10	2149.jpg	195.1991	22	942.1484	220	750.3208	98	196.2159	783.33	766.66	51	49	0.28	195.1991	1
MRI_faces_136	2	10	1073.jpg	197.1991	12	999000	120	999000	999	198.2158	783.33	766.66	15	11	0.66	197.1991	1
MRI_faces_136	2	10	1210.jpg	199.1991	24	999000	240	999000	999	200.2159	783.33	766.66	40	25	0.41	199.1991	1
MRI_faces_136	2	10	2110.jpg	201.1992	24	999000	240	999000	999	202.2159	783.33	766.66	56	44	0.16	201.1992	1
MRI_faces_136	2	10	2043.jpg	204.1992	11	980.0054	110	783.6239	98	205.2159	800	766.66	8	37	0.79	204.1992	1
MRI_faces_136	2	10	1050.jpg	208.1993	24	999000	240	999000	999	209.216	800	766.66	47	8	0.34	208.1993	1
MRI_faces_136	2	10	2094.jpg	210.1994	22	967.8707	220	766.9529	98	211.216	800	783.33	48	43	0.34	210.1994	1
MRI_faces_136	2	10	1183.jpg	212.1994	12	999000	120	999000	999	213.216	800	783.33	21	20	0.57	212.1994	1
MRI_faces_136	2	10	1202.jpg	216.1994	11	1043.792	1100	800.3641	98	217.2161	750	783.33	14	23	0.67	216.1994	1
MRI_faces_136	2	10	1262.jpg	218.1995	24	999000	240	999000	999	219.2161	750	783.33	44	30	0.37	218.1995	1
MRI_faces_136	2	10	2010.jpg	220.1995	22	1023.737	2200	783.6044	98	221.2163	750	733.33	46	32	0.35	220.1995	1
MRI_faces_136	2	10	1035.jpg	224.1996	12	999000	120	999000	999	225.2162	750	733.33	6	7	0.81	224.1996	1
MRI_faces_136	2	10	2063.jpg	228.2	12	999000	120	999000	999	229.2168	750	733.33	13	41	0.68	228.2	1
MRI_faces_136	2	10	2153.jpg	230.2003	12	999000	120	999000	999	231.2172	750	733.33	19	50	0.59	230.2003	1
MRI_faces_136	2	10	2155.jpg	232.2008	24	999000	240	999000	999	233.2175	750	733.33	57	51	0.13	232.2008	1
MRI_faces_136	2	10	1052.jpg	234.201	12	999000	120	999000	999	235.2179	750	733.33	22	9	0.56	234.201	1
MRI_faces_136	2	10	2015.jpg	236.2014	12	999000	120	999000	999	237.2182	750	733.33	4	33	0.85	236.2014	1
MRI_faces_136	2	10	2181.jpg	242.1998	12	999000	120	999000	999	243.2164	750	733.33	12	53	0.69	242.1998	1
MRI_faces_136	2	10	2045.jpg	244.1998	22	913.4038	220	733.5916	98	245.2165	750	749.99	54	38	0.25	244.1998	1
