subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_123	1	5	2218.jpg	2.412489	24	999000	240	999000	999	3.430084	816.66	816.66	46	57	0.31	2.412489	1
MRI_faces_123	1	5	2212.jpg	6.412959	12	999000	120	999000	999	7.429894	816.66	816.66	16	56	0.67	6.412959	1
MRI_faces_123	1	5	1191.jpg	8.413335	22	945.6805	220	818.5108	98	9.431301	816.66	833.33	45	21	0.32	8.413335	1
MRI_faces_123	1	5	1060.jpg	13.41428	24	999000	240	999000	999	14.43105	816.66	833.33	57	10	0.18	13.41428	1
MRI_faces_123	1	5	2125.jpg	15.41461	11	947.4003	110	818.2708	98	16.43138	833.33	833.33	15	47	0.69	15.41461	1
MRI_faces_123	1	5	1127.jpg	17.4122	22	977.8167	220	833.6205	98	18.43174	833.33	849.99	50	14	0.27	17.4122	1
MRI_faces_123	1	5	2153.jpg	21.41235	12	999000	120	999000	999	22.42897	833.33	849.99	6	50	0.82	21.41235	1
MRI_faces_123	1	5	2089.jpg	23.41236	11	965.652	110	833.5941	98	24.43283	849.99	849.99	10	42	0.75	23.41236	1
MRI_faces_123	1	5	2041.jpg	25.41239	22	973.6155	220	850.2879	98	26.46243	849.99	866.66	52	36	0.24	25.41239	1
MRI_faces_123	1	5	2058.jpg	28.41241	24	999000	240	999000	999	29.42906	849.99	866.66	56	40	0.18	28.41241	1
MRI_faces_123	1	5	2045.jpg	30.41251	12	999000	120	999000	999	31.4291	849.99	866.66	4	38	0.84	30.41251	1
MRI_faces_123	1	5	2063.jpg	34.4125	12	999000	120	999000	999	35.42914	849.99	866.66	14	41	0.7	34.4125	1
MRI_faces_123	1	5	1031.jpg	40.41259	12	999000	120	999000	999	41.42927	849.99	866.66	21	6	0.62	40.41259	1
MRI_faces_123	1	5	2053.jpg	43.41264	12	999000	120	999000	999	44.42936	849.99	866.66	17	39	0.67	43.41264	1
MRI_faces_123	1	5	2024.jpg	45.41271	24	999000	240	999000	999	46.42934	849.99	866.66	43	34	0.36	45.41271	1
MRI_faces_123	1	5	1262.jpg	47.41278	12	999000	120	999000	999	48.42936	849.99	866.66	3	30	0.85	47.41278	1
MRI_faces_123	1	5	1013.jpg	49.4128	22	1017.344	2200	866.9322	98	50.4794	849.99	816.66	44	2	0.32	49.4128	1
MRI_faces_123	1	5	1202.jpg	51.41283	12	999000	120	999000	999	52.42944	849.99	816.66	5	23	0.84	51.41283	1
MRI_faces_123	1	5	1192.jpg	54.41297	24	999000	240	999000	999	55.42955	849.99	816.66	54	22	0.2	54.41297	1
MRI_faces_123	1	5	2043.jpg	58.41288	12	999000	120	999000	999	59.4296	849.99	816.66	19	37	0.64	58.41288	1
MRI_faces_123	1	5	1246.jpg	61.41295	24	999000	240	999000	999	62.42957	849.99	816.66	49	28	0.28	61.41295	1
MRI_faces_123	1	5	2010.jpg	65.41305	11	1010.08	1100	850.2612	98	66.45687	799.99	816.66	12	32	0.72	65.41305	1
MRI_faces_123	1	5	2155.jpg	70.4131	22	956.8998	220	816.974	98	71.42975	799.99	833.33	53	51	0.21	70.4131	1
MRI_faces_123	1	5	1052.jpg	74.41315	24	999000	240	999000	999	75.4298	799.99	833.33	55	9	0.2	74.41315	1
MRI_faces_123	1	5	1146.jpg	77.4132	12	999000	120	999000	999	78.42989	799.99	833.33	20	17	0.63	77.4132	1
MRI_faces_123	1	5	1145.jpg	79.41327	24	999000	240	999000	999	80.42991	799.99	833.33	40	16	0.39	79.41327	1
MRI_faces_123	1	5	1173.jpg	81.4132	24	999000	240	999000	999	82.42992	799.99	833.33	42	19	0.36	81.4132	1
MRI_faces_123	1	5	1050.jpg	88.41335	12	999000	120	999000	999	89.43001	799.99	833.33	22	8	0.6	88.41335	1
MRI_faces_123	1	5	1073.jpg	91.41345	12	999000	120	999000	999	92.4301	799.99	833.33	11	11	0.72	91.41345	1
MRI_faces_123	1	5	1204.jpg	93.41347	24	999000	240	999000	999	94.43007	799.99	833.33	41	24	0.38	93.41347	1
MRI_faces_123	1	5	2110.jpg	97.41348	24	999000	240	999000	999	98.43018	799.99	833.33	51	44	0.25	97.41348	1
MRI_faces_123	1	5	2118.jpg	99.41356	11	931.4565	110	800.279	98	100.4302	816.66	833.33	18	46	0.66	99.41356	1
MRI_faces_123	1	5	1080.jpg	102.4136	24	999000	240	999000	999	103.4302	816.66	833.33	48	12	0.29	102.4136	1
MRI_faces_123	1	5	1255.jpg	104.4139	12	999000	120	999000	999	105.4304	816.66	833.33	9	29	0.79	104.4139	1
MRI_faces_123	1	5	2181.jpg	108.4144	11	968.6355	110	816.9195	98	109.4309	833.33	833.33	7	53	0.8	108.4144	1
MRI_faces_123	1	5	1114.jpg	110.4147	12	999000	120	999000	999	111.4314	833.33	833.33	8	13	0.8	110.4147	1
