subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_113	"	1	1	"after	"	1	"1013.jpg	"	20	1	2.138826	4.017266	2.138826	2
"MRI_faces_113	"	1	1	"after	"	1	"2015.jpg	"	11	0	7.017888	9.018168	7.017888	2
"MRI_faces_113	"	1	1	"after	"	1	"2043.jpg	"	41	0	10.018322	12.01876	10.018322	2
"MRI_faces_113	"	1	1	"after	"	1	"1246.jpg	"	58	1	16.019408	18.019819	16.019408	2
"MRI_faces_113	"	1	1	"after	"	1	"1127.jpg	"	56	1	19.005754	21.005814	19.005754	2
"MRI_faces_113	"	1	1	"after	"	1	"1150.jpg	"	57	1	22.005736	24.005946	22.005736	2
"MRI_faces_113	"	1	1	"after	"	1	"2164.jpg	"	4	0	27.00593	29.00599	27.00593	2
"MRI_faces_113	"	1	1	"after	"	1	"2110.jpg	"	15	0	30.005684	32.005968	30.005684	2
"MRI_faces_113	"	1	1	"after	"	1	"2053.jpg	"	39	0	33.006005	35.00618	33.006005	2
"MRI_faces_113	"	1	1	"after	"	1	"2153.jpg	"	13	0	37.006383	39.006834	37.006383	2
"MRI_faces_113	"	1	1	"after	"	1	"1183.jpg	"	52	1	40.006942	42.007266	40.006942	2
"MRI_faces_113	"	1	1	"after	"	1	"2118.jpg	"	10	0	45.007789	47.008154	45.007789	2
"MRI_faces_113	"	1	1	"after	"	1	"2058.jpg	"	54	0	52.009115	54.009404	52.009115	2
"MRI_faces_113	"	1	1	"after	"	1	"2149.jpg	"	49	0	56.009743	58.010101	56.009743	2
"MRI_faces_113	"	1	1	"after	"	1	"2089.jpg	"	8	0	59.010261	61.010592	59.010261	2
"MRI_faces_113	"	1	1	"after	"	1	"2112.jpg	"	40	0	62.010792	64.011203	62.010792	2
"MRI_faces_113	"	1	1	"after	"	1	"2128.jpg	"	21	0	65.011257	67.01161	65.011257	2
"MRI_faces_113	"	1	1	"after	"	1	"1017.jpg	"	22	1	68.011934	70.012145	68.011934	2
"MRI_faces_113	"	1	1	"after	"	1	"1204.jpg	"	42	1	72.012481	74.012812	72.012481	2
"MRI_faces_113	"	1	1	"after	"	1	"2155.jpg	"	53	0	77.013416	79.01375	77.013416	2
"MRI_faces_113	"	1	1	"after	"	1	"1145.jpg	"	18	1	81.014145	83.014426	81.014145	2
"MRI_faces_113	"	1	1	"after	"	1	"2218.jpg	"	48	0	86.014908	88.015311	86.014908	2
"MRI_faces_113	"	1	1	"after	"	1	"2209.jpg	"	50	0	92.016049	94.016282	92.016049	2
"MRI_faces_113	"	1	1	"after	"	1	"1019.jpg	"	19	1	97.016822	99.017143	97.016822	2
"MRI_faces_113	"	1	1	"after	"	1	"1050.jpg	"	51	1	101.017564	103.017941	101.017564	2
"MRI_faces_113	"	1	1	"after	"	1	"2094.jpg	"	6	0	104.018146	106.018401	104.018146	2
"MRI_faces_113	"	1	1	"after	"	1	"2181.jpg	"	16	0	107.018574	109.006979	107.018574	2
"MRI_faces_113	"	1	1	"after	"	1	"2229.jpg	"	44	0	115.00708	117.007029	115.00708	2
"MRI_faces_113	"	1	1	"after	"	1	"1255.jpg	"	17	1	119.006993	121.007085	119.006993	2
"MRI_faces_113	"	1	1	"after	"	1	"1191.jpg	"	43	1	122.008646	124.0093	122.008646	2
"MRI_faces_113	"	1	1	"after	"	1	"2041.jpg	"	9	0	127.007212	129.007141	127.007212	2
"MRI_faces_113	"	1	1	"after	"	1	"2006.jpg	"	5	0	130.008149	132.008609	130.008149	2
"MRI_faces_113	"	1	1	"after	"	1	"1114.jpg	"	3	1	134.009912	136.010684	134.009912	2
"MRI_faces_113	"	1	1	"after	"	1	"2045.jpg	"	7	0	137.007326	139.007541	137.007326	2
"MRI_faces_113	"	1	1	"after	"	1	"1073.jpg	"	12	1	142.009717	144.009644	142.009717	2
"MRI_faces_113	"	1	1	"after	"	1	"2024.jpg	"	47	0	145.008505	147.00891	145.008505	2
"MRI_faces_113	"	1	1	"after	"	1	"1031.jpg	"	14	1	150.009299	152.009777	150.009299	2
"MRI_faces_113	"	1	1	"after	"	1	"1226.jpg	"	46	1	154.011345	156.012616	154.011345	2
"MRI_faces_113	"	1	1	"after	"	1	"1173.jpg	"	55	1	157.010524	159.010871	157.010524	2
"MRI_faces_113	"	1	1	"after	"	1	"2039.jpg	"	45	0	161.011178	163.011552	161.011178	2
