subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_124	1	2	1	2	1	2.027127	1017.jpg	1080.jpg	54	47	1	y	2	0	865.02	0.22	0.3	3.383457	2.027127	0.86502
MRI_faces_124	1	2	1	2	2	6.027258	2015.jpg	2212.jpg	8	12	1	b	1	1	968.88	0.79	0.72	7.49396	6.027258	0.96888
MRI_faces_124	1	2	1	2	3	9.027299	2125.jpg	2063.jpg	7	11	0	b	1	0	1109.84	0.81	0.72	10.63459	9.027299	1.10984
MRI_faces_124	1	2	1	2	4	14.02737	1073.jpg	1060.jpg	48	44	1	b	2	1	1041.82	0.29	0.32	15.56878	14.02737	1.04182
MRI_faces_124	1	2	1	2	5	17.02739	2010.jpg	1204.jpg	46	45	1	y	2	0	1014.76	0.31	0.32	18.53589	17.02739	1.01476
MRI_faces_124	1	2	1	2	6	20.02743	2229.jpg	2015.jpg	18	8	0	y	1	1	1338.72	0.63	0.79	21.86088	20.02743	1.33872
MRI_faces_124	1	2	1	2	7	34.02763	2024.jpg	2248.jpg	56	6	0	y	4	1	1246.52	0.21	0.81	35.77231	34.02763	1.24652
MRI_faces_124	1	2	1	2	8	38.02777	2218.jpg	2181.jpg	14	10	1	y	1	0	780.38	0.7	0.75	39.30633	38.02777	0.78038
MRI_faces_124	1	2	1	2	9	42.02775	1050.jpg	2229.jpg	17	18	1	y	1	0	1343.4	0.64	0.63	43.86137	42.02775	1.3434
MRI_faces_124	1	2	1	2	10	45.02774	1114.jpg	1035.jpg	13	16	0	b	1	0	1230.41	0.7	0.67	46.75769	45.02774	1.23041
MRI_faces_124	1	2	1	2	11	48.02782	1013.jpg	1073.jpg	50	48	0	b	2	0	1166.32	0.28	0.29	49.69148	48.02782	1.16632
MRI_faces_124	1	2	1	2	12	53.02514	2041.jpg	2218.jpg	15	14	0	b	1	0	1157.01	0.68	0.7	54.67808	53.02514	1.15701
MRI_faces_124	1	2	1	2	13	56.02801	2010.jpg	1013.jpg	46	50	1	y	2	0	1110.13	0.31	0.28	57.62817	56.02801	1.11013
MRI_faces_124	1	2	1	2	14	66.02748	2229.jpg	2218.jpg	18	14	0	y	1	1	1015.66	0.63	0.7	67.52797	66.02748	1.01566
MRI_faces_124	1	2	1	2	15	72.01154	2010.jpg	1080.jpg	46	47	1	y	2	0	1063.61	0.31	0.3	73.57884	72.01154	1.06361
MRI_faces_124	1	2	1	2	16	75.01219	1035.jpg	2229.jpg	16	18	1	b	1	1	1214.96	0.67	0.63	76.72949	75.01219	1.21496
MRI_faces_124	1	2	1	2	17	79.01308	1013.jpg	1191.jpg	50	49	0	b	2	0	833.07	0.28	0.29	80.34673	79.01308	0.83307
MRI_faces_124	1	2	1	2	18	84.01573	1246.jpg	1013.jpg	51	50	1	y	2	0	992.4	0.28	0.28	85.51435	84.01573	0.9924
MRI_faces_124	1	2	1	2	19	91.01514	2125.jpg	1035.jpg	7	16	0	b	1	0	1016.03	0.81	0.67	92.53225	91.01514	1.01603
MRI_faces_124	1	2	1	2	20	96.01599	2010.jpg	1192.jpg	46	52	1	y	2	0	970.16	0.31	0.24	97.49528	96.01599	0.97016
MRI_faces_124	1	2	1	2	21	99.01662	1017.jpg	1204.jpg	54	45	1	y	2	0	1000.53	0.22	0.32	100.5171	99.01662	1.00053
MRI_faces_124	1	2	1	2	22	105.0177	2041.jpg	2063.jpg	15	11	0	y	1	1	889.48	0.68	0.72	106.4122	105.0177	0.88948
MRI_faces_124	1	2	1	2	23	109.0183	2218.jpg	2212.jpg	14	12	1	y	1	0	1169.87	0.7	0.72	110.6956	109.0183	1.16987
MRI_faces_124	1	2	1	2	24	121.0204	1226.jpg	1073.jpg	53	48	0	y	2	1	986.71	0.23	0.29	122.5124	121.0204	0.98671
MRI_faces_124	1	2	1	2	25	124.0209	1080.jpg	2209.jpg	47	43	0	x	2	999	999000	0.3	0.35	126.0214	124.0209	999
MRI_faces_124	1	2	1	2	26	127.0215	1204.jpg	1246.jpg	45	51	0	y	2	1	1176.66	0.32	0.28	128.6958	127.0215	1.17666
MRI_faces_124	1	2	1	2	27	131.0221	2209.jpg	1226.jpg	43	53	1	b	2	1	1056.02	0.35	0.23	132.5793	131.0221	1.05602
