subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_136	1	2	4	1	1	2.013342	2045.jpg	1050.jpg	54	47	1	y	2	0	1151.66	0.25	0.34	3.67643	2.013342	1.15166
MRI_faces_136	1	2	4	1	2	6.013994	1192.jpg	1262.jpg	43	44	1	y	2	0	1490.97	0.38	0.37	8.01452	6.013994	1.49097
MRI_faces_136	1	2	4	1	3	9.014552	1216.jpg	1202.jpg	18	14	0	b	1	0	880.43	0.61	0.67	10.39821	9.014552	0.88043
MRI_faces_136	1	2	4	1	4	14.01543	1192.jpg	1150.jpg	43	52	1	y	2	0	739.55	0.38	0.27	15.25888	14.01543	0.73955
MRI_faces_136	1	2	4	1	5	17.01594	2181.jpg	2043.jpg	12	8	0	b	1	0	991.03	0.69	0.79	18.50896	17.01594	0.99103
MRI_faces_136	1	2	4	1	6	20.0165	2045.jpg	1060.jpg	54	53	1	b	2	1	957.47	0.25	0.26	21.47566	20.0165	0.95747
MRI_faces_136	1	2	4	1	7	34.01891	2045.jpg	2194.jpg	54	50	1	b	2	1	922.06	0.25	0.3	35.4425	34.01891	0.92206
MRI_faces_136	1	2	4	1	8	38.01965	2110.jpg	1035.jpg	56	6	0	b	4	0	924.33	0.16	0.81	39.44259	38.01965	0.92433
MRI_faces_136	1	2	4	1	9	42.02031	2041.jpg	1127.jpg	45	49	0	b	2	0	876.67	0.36	0.31	43.3927	42.02031	0.87667
MRI_faces_136	1	2	4	1	10	45.02091	2128.jpg	1073.jpg	17	15	1	b	1	1	817.05	0.65	0.66	46.33802	45.02091	0.81705
MRI_faces_136	1	2	4	1	11	48.02144	2212.jpg	2248.jpg	9	7	1	y	1	0	1031.53	0.76	0.8	49.55506	48.02144	1.03153
MRI_faces_136	1	2	4	1	12	53.02226	1216.jpg	2043.jpg	18	8	0	b	1	0	730.71	0.61	0.79	54.24297	53.02226	0.73071
MRI_faces_136	1	2	4	1	13	56.02279	1216.jpg	2229.jpg	18	11	0	b	1	0	630.18	0.61	0.69	57.14287	56.02279	0.63018
MRI_faces_136	1	2	4	1	14	66.02457	1262.jpg	2149.jpg	44	51	0	b	2	0	984.38	0.37	0.28	67.50821	66.02457	0.98438
MRI_faces_136	1	2	4	1	15	72.00934	2043.jpg	2063.jpg	8	13	1	b	1	1	785.64	0.79	0.68	73.30933	72.00934	0.78564
MRI_faces_136	1	2	4	1	16	75.00969	2041.jpg	2094.jpg	45	48	0	b	2	0	730.3	0.36	0.34	76.24321	75.00969	0.7303
MRI_faces_136	1	2	4	1	17	79.01017	1262.jpg	2010.jpg	44	46	0	y	2	1	1063.77	0.37	0.35	80.57725	79.01017	1.06377
MRI_faces_136	1	2	4	1	18	84.01104	2212.jpg	1073.jpg	9	15	1	y	1	0	967.93	0.76	0.66	85.47808	84.01104	0.96793
MRI_faces_136	1	2	4	1	19	91.01221	2094.jpg	1060.jpg	48	53	1	b	2	1	855.76	0.34	0.26	92.37937	91.01221	0.85576
