subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_113	1	1	1	2	1	2.014102	1226.jpg	2229.jpg	46	44	0	b	2	0	1379.13	0.29	0.34	3.899279	2.014102	1.37913
MRI_faces_113	1	1	1	2	2	6.015136	1073.jpg	2041.jpg	12	9	1	y	1	0	876.11	0.74	0.78	7.398854	6.015136	0.87611
MRI_faces_113	1	1	1	2	3	13.01644	1073.jpg	2089.jpg	12	8	1	b	1	1	1128.78	0.74	0.79	14.65012	13.01644	1.12878
MRI_faces_113	1	1	1	2	4	16.01681	1183.jpg	2218.jpg	52	48	1	b	2	1	1034.43	0.24	0.26	17.55073	16.01681	1.03443
MRI_faces_113	1	1	1	2	5	21.01774	2058.jpg	2039.jpg	54	45	0	y	2	1	986.48	0.2	0.33	22.50946	21.01774	0.98648
MRI_faces_113	1	1	1	2	6	31.01947	2024.jpg	2058.jpg	47	54	1	y	2	0	1077.74	0.28	0.2	32.59281	31.01947	1.07774
MRI_faces_113	1	1	1	2	7	34.02004	2006.jpg	1127.jpg	5	56	1	b	4	1	825.17	0.81	0.15	35.34284	34.02004	0.82517
MRI_faces_113	1	1	1	2	8	37.02059	1073.jpg	1255.jpg	12	17	1	b	1	1	911.64	0.74	0.67	38.42629	37.02059	0.91164
MRI_faces_113	1	1	1	2	9	46.02209	2209.jpg	2149.jpg	50	49	1	y	2	0	1156.14	0.24	0.25	47.67641	46.02209	1.15614
MRI_faces_113	1	1	1	2	10	49.02266	1050.jpg	2024.jpg	51	47	0	b	2	0	871.59	0.24	0.28	50.39314	49.02266	0.87159
MRI_faces_113	1	1	1	2	11	59.00978	2218.jpg	2024.jpg	48	47	0	x	2	999	999000	0.26	0.28	61.00987	59.00978	999
MRI_faces_113	1	1	1	2	12	64.00982	2058.jpg	2155.jpg	54	53	0	b	2	0	786.41	0.2	0.23	65.30896	64.00982	0.78641
MRI_faces_113	1	1	1	2	13	69.00989	1145.jpg	1031.jpg	18	14	1	y	1	0	790.36	0.66	0.72	70.3101	69.00989	0.79036
MRI_faces_113	1	1	1	2	14	77.01088	1145.jpg	2041.jpg	18	9	1	y	1	0	751.34	0.66	0.78	78.26123	77.01088	0.75134
MRI_faces_113	1	1	1	2	15	84.01211	2181.jpg	1073.jpg	16	12	0	y	1	1	722.13	0.68	0.74	85.24355	84.01211	0.72213
MRI_faces_113	1	1	1	2	16	88.01283	2110.jpg	1031.jpg	15	14	1	y	1	0	759.37	0.68	0.72	89.27976	88.01283	0.75937
MRI_faces_113	1	1	1	2	17	91.01334	2181.jpg	2045.jpg	16	7	0	y	1	1	862.89	0.68	0.8	92.38031	91.01334	0.86289
MRI_faces_113	1	1	1	2	18	96.01426	2015.jpg	2153.jpg	11	13	0	y	1	1	667.97	0.75	0.73	97.18118	96.01426	0.66797
MRI_faces_113	1	1	1	2	19	99.01477	1050.jpg	2155.jpg	51	53	0	b	2	0	826.48	0.24	0.23	100.3484	99.01477	0.82648
MRI_faces_113	1	1	1	2	20	107.0161	2089.jpg	1145.jpg	8	18	0	y	1	1	943.1	0.79	0.66	108.4605	107.0161	0.9431
MRI_faces_113	1	1	1	2	21	113.0172	2045.jpg	1255.jpg	7	17	1	y	1	0	960.98	0.8	0.67	114.4773	113.0172	0.96098
MRI_faces_113	1	1	1	2	22	118.018	2229.jpg	2149.jpg	44	49	1	y	2	0	1108.18	0.34	0.25	119.6274	118.018	1.10818
MRI_faces_113	1	1	1	2	23	123.0189	2058.jpg	1183.jpg	54	52	0	y	2	1	799.35	0.2	0.24	124.3192	123.0189	0.79935
MRI_faces_113	1	1	1	2	24	126.0195	2153.jpg	1031.jpg	13	14	1	y	1	0	596.76	0.73	0.72	127.1109	126.0195	0.59676
MRI_faces_113	1	1	1	2	25	140.0219	2041.jpg	2118.jpg	9	10	0	b	1	0	1020.35	0.78	0.78	141.5391	140.0219	1.02035
MRI_faces_113	1	1	1	2	26	143.0224	1191.jpg	1183.jpg	43	52	0	y	2	1	931.82	0.35	0.24	144.4444	143.0224	0.93182
MRI_faces_113	1	1	1	2	27	147.0109	2039.jpg	2149.jpg	45	49	1	b	2	1	948.29	0.33	0.25	148.4611	147.0109	0.94829
MRI_faces_113	1	1	1	2	28	151.011	1191.jpg	2155.jpg	43	53	0	b	2	0	854.24	0.35	0.23	152.3741	151.011	0.85424
MRI_faces_113	1	1	1	2	29	154.0243	1191.jpg	2209.jpg	43	50	0	b	2	0	1062.93	0.35	0.24	155.5779	154.0243	1.06293
MRI_faces_113	1	1	1	2	30	157.0111	2006.jpg	1173.jpg	5	55	1	b	4	1	956.11	0.81	0.19	158.4779	157.0111	0.95611
MRI_faces_113	1	1	1	2	31	163.0111	2118.jpg	1255.jpg	10	17	1	y	1	0	1026.09	0.78	0.67	164.5447	163.0111	1.02609
MRI_faces_113	1	1	1	2	32	169.0112	1226.jpg	2039.jpg	46	45	0	y	2	1	766.99	0.29	0.33	170.2781	169.0112	0.76699
