subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_133	1	1	4	1	1	2.028306	1191.jpg	1173.jpg	51	45	0	y	2	1	1093.94	0.22	0.28	3.616996	2.028306	1.09394
MRI_faces_133	1	1	4	1	2	9.029563	2043.jpg	2209.jpg	8	13	0	b	1	0	916.66	0.77	0.73	10.44662	9.029563	0.91666
MRI_faces_133	1	1	4	1	3	22.01617	2043.jpg	2118.jpg	8	7	0	y	1	1	1009.06	0.77	0.77	23.53285	22.01617	1.00906
MRI_faces_133	1	1	4	1	4	26.01623	1210.jpg	1173.jpg	43	45	0	b	2	0	1187.99	0.3	0.28	27.71626	26.01623	1.18799
MRI_faces_133	1	1	4	1	5	31.01686	1060.jpg	1192.jpg	44	48	1	y	2	0	940.33	0.3	0.26	32.46711	31.01686	0.94033
MRI_faces_133	1	1	4	1	6	34.01934	1080.jpg	2010.jpg	55	6	0	y	4	1	804.83	0.21	0.8	35.33426	34.01934	0.80483
MRI_faces_133	1	1	4	1	7	39.01826	1146.jpg	1060.jpg	46	44	0	b	2	0	938.98	0.27	0.3	40.46855	39.01826	0.93898
MRI_faces_133	1	1	4	1	8	43.01882	2006.jpg	2125.jpg	15	9	1	b	1	1	942.39	0.72	0.76	44.46931	43.01882	0.94239
MRI_faces_133	1	1	4	1	9	52.02054	2125.jpg	2209.jpg	9	13	0	y	1	1	874.67	0.76	0.73	53.40434	52.02054	0.87467
MRI_faces_133	1	1	4	1	10	57.0213	2212.jpg	2006.jpg	17	15	0	y	1	1	1143.9	0.68	0.72	58.67169	57.0213	1.1439
MRI_faces_133	1	1	4	1	11	61.02207	2149.jpg	1210.jpg	53	43	1	b	2	1	736.15	0.21	0.3	62.26684	61.02207	0.73615
MRI_faces_133	1	1	4	1	12	68.02322	1226.jpg	2248.jpg	56	5	0	y	4	1	759.03	0.19	0.85	69.28371	68.02322	0.75903
MRI_faces_133	1	1	4	1	13	72.02395	1173.jpg	1146.jpg	45	46	1	y	2	0	844.3	0.28	0.27	73.37434	72.02395	0.8443
MRI_faces_133	1	1	4	1	14	78.02497	1204.jpg	1146.jpg	47	46	1	y	2	0	818.25	0.26	0.27	79.34196	78.02497	0.81825
MRI_faces_133	1	1	4	1	15	83.02591	1073.jpg	1146.jpg	50	46	1	y	2	0	734.27	0.23	0.27	84.2596	83.02591	0.73427
MRI_faces_133	1	1	4	1	16	87.02665	1210.jpg	1073.jpg	43	50	0	b	2	0	1008.57	0.3	0.23	88.53392	87.02665	1.00857
