subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_121	1	7	1007.jpg	2.408502	24	999000	240	999000	999	3.425768	749.99	816.67	41	1	0.38	2.408502	1
MRI_faces_121	1	7	1130.jpg	7.396556	24	999000	240	999000	999	8.41339	749.99	816.67	39	15	0.39	7.396556	1
MRI_faces_121	1	7	2045.jpg	9.396977	24	999000	240	999000	999	10.4146	749.99	816.67	46	38	0.34	9.396977	1
MRI_faces_121	1	7	2010.jpg	12.3975	24	999000	240	999000	999	13.4143	749.99	816.67	57	32	0.23	12.3975	1
MRI_faces_121	1	7	2240.jpg	15.39801	24	999000	240	999000	999	16.41481	749.99	816.67	58	59	0.18	15.39801	1
MRI_faces_121	1	7	1114.jpg	22.3992	12	999000	120	999000	999	23.41604	749.99	816.67	3	13	0.87	22.3992	1
MRI_faces_121	1	7	2153.jpg	24.3996	12	999000	120	999000	999	25.41638	749.99	816.67	6	50	0.82	24.3996	1
MRI_faces_121	1	7	1202.jpg	28.40026	12	999000	120	999000	999	29.41716	749.99	816.67	19	23	0.6	28.40026	1
MRI_faces_121	1	7	1255.jpg	30.40061	11	895.7893	110	751.9051	98	31.41749	766.66	816.67	13	29	0.69	30.40061	1
MRI_faces_121	1	7	2089.jpg	35.40165	22	1044.755	2200	818.505	98	36.41835	766.66	766.67	53	42	0.3	35.40165	1
MRI_faces_121	1	7	2155.jpg	39.40223	22	932.1707	220	766.9528	98	40.41905	766.66	783.34	47	51	0.34	39.40223	1
MRI_faces_121	1	7	2212.jpg	41.40256	24	999000	240	999000	999	42.41939	766.66	783.34	40	56	0.39	41.40256	1
MRI_faces_121	1	7	2058.jpg	44.40314	22	989.2513	220	783.613	98	45.41998	766.66	800	52	40	0.3	44.40314	1
MRI_faces_121	1	7	2110.jpg	47.40368	12	999000	120	999000	999	48.4205	766.66	800	11	44	0.71	47.40368	1
MRI_faces_121	1	7	1204.jpg	51.40435	24	999000	240	999000	999	52.42142	766.66	800	56	24	0.25	51.40435	1
MRI_faces_121	1	7	1073.jpg	55.40502	12	999000	120	999000	999	56.42185	766.66	800	17	11	0.61	55.40502	1
MRI_faces_121	1	7	2006.jpg	59.40576	12	999000	120	999000	999	60.42268	766.66	800	4	31	0.87	59.40576	1
MRI_faces_121	1	7	1052.jpg	62.40633	12	999000	120	999000	999	63.42315	766.66	800	16	9	0.63	62.40633	1
MRI_faces_121	1	7	2043.jpg	65.39263	11	974.7721	110	766.9277	98	66.40942	783.32	800	15	37	0.66	65.39263	1
MRI_faces_121	1	7	1031.jpg	68.39275	11	762.6538	11	783.5998	98	69.40928	799.99	800	7	6	0.78	68.39275	1
MRI_faces_121	1	7	1035.jpg	70.39277	12	999000	120	999000	999	71.40952	799.99	800	5	7	0.86	70.39277	1
