subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_121	1	13	1050.jpg	2.397564	12	999000	120	999000	999	3.414978	816.65	816.67	22	8	0.54	2.397564	1
MRI_faces_121	1	13	2110.jpg	5.397773	12	999000	120	999000	999	6.414628	816.65	816.67	11	44	0.71	5.397773	1
MRI_faces_121	1	13	2240.jpg	9.398524	24	999000	240	999000	999	10.41534	816.65	816.67	58	59	0.18	9.398524	1
MRI_faces_121	1	13	2112.jpg	12.39907	22	954.5745	220	818.5724	98	13.41595	816.65	833.34	50	45	0.3	12.39907	1
MRI_faces_121	1	13	2015.jpg	16.39977	24	999000	240	999000	999	17.41679	816.65	833.34	48	33	0.33	16.39977	1
MRI_faces_121	1	13	1145.jpg	19.40032	11	971.3425	110	818.4065	98	20.41702	833.32	833.34	10	16	0.72	19.40032	1
MRI_faces_121	1	13	2043.jpg	21.40058	11	968.0798	110	833.5985	98	22.43411	849.98	833.34	15	37	0.66	21.40058	1
MRI_faces_121	1	13	1150.jpg	24.40117	24	999000	240	999000	999	25.41797	849.98	833.34	55	18	0.29	24.40117	1
MRI_faces_121	1	13	2063.jpg	27.40173	24	999000	240	999000	999	28.41851	849.98	833.34	42	41	0.38	27.40173	1
MRI_faces_121	1	13	1019.jpg	32.39707	12	999000	120	999000	999	33.41372	849.98	833.34	21	4	0.56	32.39707	1
MRI_faces_121	1	13	1114.jpg	34.39709	12	999000	120	999000	999	35.41372	849.98	833.34	3	13	0.87	34.39709	1
MRI_faces_121	1	13	2229.jpg	36.39715	11	1003.691	1100	850.2603	98	37.43689	799.98	833.34	12	58	0.69	36.39715	1
MRI_faces_121	1	13	1204.jpg	40.39722	24	999000	240	999000	999	41.41385	799.98	833.34	56	24	0.25	40.39722	1
MRI_faces_121	1	13	1052.jpg	47.39732	12	999000	120	999000	999	48.41388	799.98	833.34	16	9	0.63	47.39732	1
MRI_faces_121	1	13	1183.jpg	49.3973	22	996.3672	220	833.6063	98	50.42244	799.98	850	45	20	0.35	49.3973	1
MRI_faces_121	1	13	2164.jpg	51.39732	24	999000	240	999000	999	52.41396	799.98	850	54	52	0.29	51.39732	1
