subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_143	1	1	1	2	1	2.032305	2112.jpg	2118.jpg	9	13	0	b	1	0	1474.49	0.8	0.73	3.999347	2.032305	1.47449
MRI_faces_143	1	1	1	2	2	5.032865	2118.jpg	1050.jpg	13	17	1	b	1	1	1068.93	0.73	0.66	6.599998	5.032865	1.06893
MRI_faces_143	1	1	1	2	3	8.033371	1173.jpg	1246.jpg	44	51	1	b	2	1	1010.43	0.34	0.28	9.545413	8.033371	1.01043
MRI_faces_143	1	1	1	2	4	13.03431	1262.jpg	2248.jpg	48	47	0	b	2	0	1302.48	0.31	0.31	14.83469	13.03431	1.30248
MRI_faces_143	1	1	1	2	5	18.03517	1127.jpg	1052.jpg	49	45	0	y	2	1	1249.62	0.3	0.34	19.77893	18.03517	1.24962
MRI_faces_143	1	1	1	2	6	25.02875	1226.jpg	1204.jpg	53	54	1	b	2	1	1137.04	0.27	0.25	26.67027	25.02875	1.13704
MRI_faces_143	1	1	1	2	7	29.02878	1017.jpg	1031.jpg	16	7	0	y	1	1	1206.01	0.67	0.82	30.73755	29.02878	1.20601
MRI_faces_143	1	1	1	2	8	32.02879	1202.jpg	2118.jpg	8	13	0	y	1	1	964.01	0.8	0.73	33.49573	32.02879	0.96401
MRI_faces_143	1	1	1	2	9	39.02899	1017.jpg	2125.jpg	16	12	0	y	1	1	1135.79	0.67	0.75	40.66249	39.02899	1.13579
MRI_faces_143	1	1	1	2	10	43.02901	2125.jpg	1050.jpg	12	17	1	y	1	0	1411.78	0.75	0.66	44.94591	43.02901	1.41178
MRI_faces_143	1	1	1	2	11	46.02906	1052.jpg	1246.jpg	45	51	1	b	2	1	1002.73	0.34	0.28	47.5293	46.02906	1.00273
MRI_faces_143	1	1	1	2	12	50.02915	1262.jpg	1192.jpg	48	52	0	x	2	999	999000	0.31	0.28	52.02935	50.02915	999
MRI_faces_143	1	1	1	2	13	54.0291	1210.jpg	1173.jpg	46	44	0	b	2	0	990.69	0.33	0.34	55.52534	54.0291	0.99069
MRI_faces_143	1	1	1	2	14	59.02919	2125.jpg	2094.jpg	12	11	1	y	1	0	858.6	0.75	0.78	60.39282	59.02919	0.8586
MRI_faces_143	1	1	1	2	15	63.02927	2118.jpg	2094.jpg	13	11	1	y	1	0	812.53	0.73	0.78	64.34615	63.02927	0.81253
MRI_faces_143	1	1	1	2	16	67.02937	1262.jpg	1173.jpg	48	44	0	y	2	1	943.42	0.31	0.34	68.47742	67.02937	0.94342
MRI_faces_143	1	1	1	2	17	70.0294	2015.jpg	1202.jpg	15	8	1	y	1	0	908.38	0.69	0.8	71.42961	70.0294	0.90838
MRI_faces_143	1	1	1	2	18	80.02954	2164.jpg	1262.jpg	50	48	1	y	2	0	1043.25	0.29	0.31	81.56286	80.02954	1.04325
MRI_faces_143	1	1	1	2	19	84.02999	2063.jpg	1027.jpg	18	14	1	y	1	0	856.8	0.64	0.73	85.38047	84.02999	0.8568
