subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_108	2	15	1226.jpg	2.39766	12	999000	120	999000	999	3.414693	833.32	916.66	21	27	0.6	2.39766	1
MRI_faces_108	2	15	2058.jpg	7.397591	24	999000	240	999000	999	8.414432	833.32	916.66	53	40	0.29	7.397591	1
MRI_faces_108	2	15	1019.jpg	9.398003	11	912.1994	110	835.1176	98	10.41457	849.99	916.66	9	4	0.73	9.398003	1
MRI_faces_108	2	15	2128.jpg	12.39844	24	999000	240	999000	999	13.41533	849.99	916.66	44	48	0.34	12.39844	1
MRI_faces_108	2	15	2063.jpg	15.39902	12	999000	120	999000	999	16.41584	849.99	916.66	5	41	0.81	15.39902	1
MRI_faces_108	2	15	2039.jpg	22.40033	12	999000	120	999000	999	23.41704	849.99	916.66	19	35	0.6	22.40033	1
MRI_faces_108	2	15	2125.jpg	24.4006	11	764.606	11	850.303	98	25.44747	866.65	916.66	8	47	0.74	24.4006	1
MRI_faces_108	2	15	1035.jpg	28.40129	24	999000	240	999000	999	29.4182	866.65	916.66	55	7	0.24	28.40129	1
MRI_faces_108	2	15	1173.jpg	30.39759	22	808.6011	22	918.3763	98	31.51431	866.65	916.66	46	19	0.34	30.39759	1
MRI_faces_108	2	15	2212.jpg	35.39771	12	999000	120	999000	999	36.41442	866.65	916.66	6	56	0.77	35.39771	1
MRI_faces_108	2	15	2118.jpg	39.39781	11	879.3778	110	866.9311	98	40.45346	883.32	916.66	14	46	0.63	39.39781	1
MRI_faces_108	2	15	1246.jpg	41.39777	24	999000	240	999000	999	42.41446	883.32	916.66	45	28	0.34	41.39777	1
MRI_faces_108	2	15	1073.jpg	44.39785	12	999000	120	999000	999	45.41445	883.32	916.66	15	11	0.62	44.39785	1
MRI_faces_108	2	15	2194.jpg	47.39797	22	743.2233	22	916.9481	98	48.51454	883.32	916.66	49	54	0.31	47.39797	1
