subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_149	1	1	2	1	1	2.032883	2118.jpg	2164.jpg	18	9	1	b	1	1	1059.31	0.65	0.77	3.593777	2.032883	1.05931
MRI_faces_149	1	1	2	1	2	9.025927	2209.jpg	1262.jpg	13	11	1	b	1	1	1125.28	0.7	0.72	10.6512	9.025927	1.12528
MRI_faces_149	1	1	2	1	3	22.02612	2209.jpg	2153.jpg	13	14	1	b	1	1	1092.06	0.7	0.7	23.6202	22.02612	1.09206
MRI_faces_149	1	1	2	1	4	26.02589	1052.jpg	1035.jpg	53	46	1	b	2	1	1168.29	0.25	0.32	27.69288	26.02589	1.16829
MRI_faces_149	1	1	2	1	5	31.02615	2039.jpg	1262.jpg	10	11	1	y	1	0	1182.03	0.76	0.72	32.70968	31.02615	1.18203
MRI_faces_149	1	1	2	1	6	34.02624	2039.jpg	2212.jpg	10	17	1	y	1	0	1321.93	0.76	0.67	35.84307	34.02624	1.32193
MRI_faces_149	1	1	2	1	7	39.02628	1216.jpg	1145.jpg	51	50	0	y	2	1	1276.88	0.26	0.26	40.80658	39.02628	1.27688
MRI_faces_149	1	1	2	1	8	43.02635	2240.jpg	1031.jpg	16	12	0	x	1	999	999000	0.69	0.72	45.02656	43.02635	999
MRI_faces_149	1	1	2	1	9	52.02621	1216.jpg	2043.jpg	51	47	0	b	2	0	1309.96	0.26	0.32	53.84211	52.02621	1.30996
MRI_faces_149	1	1	2	1	10	57.02654	1127.jpg	2089.jpg	56	6	0	y	4	1	1000.64	0.19	0.79	58.52667	57.02654	1.00064
MRI_faces_149	1	1	2	1	11	61.02666	2128.jpg	2164.jpg	15	9	1	b	1	1	1169.52	0.7	0.77	62.69368	61.02666	1.16952
MRI_faces_149	1	1	2	1	12	68.02781	2209.jpg	2240.jpg	13	16	1	b	1	1	1177.39	0.7	0.69	69.70995	68.02781	1.17739
MRI_faces_149	1	1	2	1	13	72.02846	1202.jpg	1052.jpg	49	53	0	b	2	0	1384.72	0.27	0.25	73.91206	72.02846	1.38472
MRI_faces_149	1	1	2	1	14	78.0296	2118.jpg	2240.jpg	18	16	1	b	1	1	1045.61	0.65	0.69	79.57697	78.0296	1.04561
MRI_faces_149	1	1	2	1	15	83.03049	1130.jpg	1052.jpg	48	53	0	b	2	0	1263.69	0.29	0.25	84.79389	83.03049	1.26369
MRI_faces_149	1	1	2	1	16	87.03109	1130.jpg	1017.jpg	48	44	0	y	2	1	937.12	0.29	0.35	88.46486	87.03109	0.93712
MRI_faces_149	1	1	2	1	17	90.03167	2006.jpg	2041.jpg	7	8	1	y	1	0	1104.49	0.78	0.78	91.63205	90.03167	1.10449
MRI_faces_149	1	1	2	1	18	93.0323	2112.jpg	2248.jpg	43	45	0	y	2	1	1278.89	0.35	0.32	94.81059	93.0323	1.27889
MRI_faces_149	1	1	2	1	19	97.02715	1202.jpg	1080.jpg	49	52	0	b	2	0	1315.06	0.27	0.26	98.8439	97.02715	1.31506
MRI_faces_149	1	1	2	1	20	110.0274	1017.jpg	1035.jpg	44	46	1	b	2	1	1461.78	0.35	0.32	111.9949	110.0274	1.46178
MRI_faces_149	1	1	2	1	21	114.0274	2043.jpg	1035.jpg	47	46	1	y	2	0	971.74	0.32	0.32	115.5029	114.0274	0.97174
MRI_faces_149	1	1	2	1	22	117.0274	2212.jpg	2118.jpg	17	18	0	y	1	1	999.78	0.67	0.65	118.5276	117.0274	0.99978
MRI_faces_149	1	1	2	1	23	122.0275	2248.jpg	1216.jpg	45	51	1	b	2	1	1008.71	0.32	0.26	123.5377	122.0275	1.00871
MRI_faces_149	1	1	2	1	24	125.0276	2128.jpg	1262.jpg	15	11	1	b	1	1	1056.58	0.7	0.72	126.5882	125.0276	1.05658
MRI_faces_149	1	1	2	1	25	129.0276	1192.jpg	1052.jpg	54	53	0	y	2	1	1357.61	0.21	0.25	130.8889	129.0276	1.35761
MRI_faces_149	1	1	2	1	26	135.0277	2240.jpg	2006.jpg	16	7	0	x	1	999	999000	0.69	0.78	137.0278	135.0277	999
MRI_faces_149	1	1	2	1	27	138.0278	2039.jpg	2240.jpg	10	16	1	y	1	0	888.44	0.76	0.69	139.4112	138.0278	0.88844
MRI_faces_149	1	1	2	1	28	142.0278	2063.jpg	1007.jpg	55	5	0	b	4	0	955.37	0.2	0.8	143.4779	142.0278	0.95537
MRI_faces_149	1	1	2	1	29	147.0279	2248.jpg	1035.jpg	45	46	1	b	2	1	1029.27	0.32	0.32	148.5614	147.0279	1.02927
MRI_faces_149	1	1	2	1	30	151.0279	2039.jpg	2041.jpg	10	8	1	y	1	0	998.22	0.76	0.78	152.5281	151.0279	0.99822
MRI_faces_149	1	1	2	1	31	163.0281	2212.jpg	1031.jpg	17	12	0	b	1	0	920.04	0.67	0.72	164.4449	163.0281	0.92004
MRI_faces_149	1	1	2	1	32	169.0288	2248.jpg	1130.jpg	45	48	1	b	2	1	1063.39	0.32	0.29	170.595	169.0288	1.06339
MRI_faces_149	1	1	2	1	33	172.0294	2212.jpg	2006.jpg	17	7	0	b	1	0	1113.8	0.67	0.78	173.6451	172.0294	1.1138
MRI_faces_149	1	1	2	1	34	176.03	2164.jpg	1031.jpg	9	12	0	b	1	0	953.22	0.77	0.72	177.4805	176.03	0.95322
MRI_faces_149	1	1	2	1	35	179.0305	1035.jpg	1145.jpg	46	50	0	b	2	0	1401.63	0.32	0.26	180.931	179.0305	1.40163
MRI_faces_149	1	1	2	1	36	182.031	1145.jpg	1202.jpg	50	49	1	y	2	0	1182.17	0.26	0.27	183.7119	182.031	1.18217
